success
1
1
1
1
1
1
1
1
1
1
1
2
2
2
4
4
4
4
4
5
6
6
9
9
9
11
12
16
17
19
25
27
34
37
44
47
50
53
57
64
69
72
76
82
88
93
95
102
107
111
120
127
136
143
148
158
166
172
180
191
194
199
207
213
225
236
249
258
266
278
290
304
313
331
344
353
366
378
398
417
433
446
463
481
497
509
526
539
550
563
579
597
615
635
658
681
697
717
731
749
766
787
808
829
846
864
883
901
914
927
944
962
977
993
1014
1032
1048
1064
1082
1095
1109
1129
1147
1161
1175
1192
1205
1226
1243
1264
1282
1302
1322
1340
1359
1378
1393
1412
1426
1443
1461
1478
1494
1515
1532
1555
1569
1587
1604
1621
1637
1652
1669
1687
1706
1726
1747
1764
1781
1802
1817
1831
1849
1864
1885
1900
1916
1934
1954
1971
1987
2005
2022
2039
2053
2068
2085
2103
2123
2137
2154
2175
2195
2213
2226
2243
2257
2269
2285
2299
2314
2329
2344
2363
2384
2401
2417
2438
2458
2476
2492
2510
2533
2548
2568
2584
2602
2625
2641
2653
2675
2695
2717
2735
2750
2767
2787
2806
2824
2840
2862
2881
2900
2924
2945
2962
2984
2998
3013
3036
3051
3067
3091
3108
3128
3144
3163
3179
3197
3215
3236
3258
3279
3295
3315
3330
3347
3363
3382
3403
3424
3441
3458
3474
3492
3510
3525
3541
3564
3581
3596
3615
3636
3653
3674
3690
3702
3720
3737
3752
3768
3785
3800
3820
3841
3856
3873
3887
3900
3917
3937
3952
3972
3993
4011
4026
4043
4062
4081
4096
4110
4125
4143
4162
4177
4199
4213
4227
4241
4258
4275
4289
4309
4327
4343
4356
4372
4388
4408
4425
4443
4462
4475
4497
4518
4539
4558
4574
4592
4611
4628
4643
4659
4680
4698
4715
4732
4746
4761
4775
4795
4813
4832
4847
4864
4883
4902
4921
4939
4962
4982
5004
5023
5040
5056
5075
5090
5109
5128
5149
5170
5181
5197
5213
5229
5247
5266
5285
5306
5322
5342
5357
5372
5391
5405
5426
5446
5465
5479
5498
5514
5530
5551
5569
5587
5605
5623
5639
5658
5673
5690
5708
5721
5736
5757
5775
5793
5809
5829
5852
5873
5888
5906
5920
5936
5955
5976
5992
6013
6028
6043
6059
6075
6093
6109
6126
6147
6156
6172
6192
6213
6234
6251
6270
6289
6310
6330
6349
6365
6380
6399
6419
6432
6450
6467
6489
6508
6523
6543
6565
6582
6601
6622
6640
6655
6670
6686
6701
6717
6732
6751
6766
6781
6799
6814
6831
6849
6869
6883
6899
6916
6933
6950
6969
6986
6998
7022
7041
7059
7077
7097
7117
7131
7142
7156
7175
7194
7211
7229
7249
7269
7285
7302
7322
7335
7350
7369
7385
7406
7426
7444
7461
7477
7496
7515
7531
7544
7561
7581
7600
7617
7635
7646
7662
7678
7697
7715
7735
7755
7771
7788
7804
7820
7840
7863
7883
7905
7920
7937
7958
7973
7993
8011
8032
8050
8065
8080
8101
8118
8134
8152
8168
8186
8205
8222
8240
8263
8281
8296
8319
8334
8350
8367
8384
8404
8419
8439
8457
8475
8492
8511
8530
8541
8558
8575
8596
8613
8632
8650
