SuccessMTCD
0
0
0
0
0
0
0
1
1
1
1
1
1
1
2
2
2
2
2
2
2
2
2
5
5
5
5
5
5
5
8
17
19
19
19
19
19
21
35
50
58
60
60
61
65
73
91
113
125
130
132
132
133
139
154
173
188
196
201
209
227
249
274
297
316
330
337
341
352
372
395
420
438
451
459
476
496
519
554
580
603
623
638
664
688
718
754
781
806
829
848
881
917
959
1002
1029
1054
1077
1099
1131
1165
1206
1250
1280
1307
1331
1352
1385
1425
1470
1521
1556
1591
1623
1653
1692
1733
1778
1832
1871
1909
1947
1979
2023
2073
2122
2177
2223
2270
2314
2357
2414
2469
2525
2583
2632
2678
2724
2768
2825
2885
2946
3015
3071
3122
3170
3221
3285
3343
3406
3466
3529
3585
3641
3696
3765
3839
3903
3971
4029
4091
4153
4217
4291
4361
4430
4502
4571
4638
4708
4784
4859
4931
5003
5074
5153
5232
5312
5393
5479
5561
5642
5722
5802
5884
5967
6052
6137
6220
6305
6386
6472
6557
6641
6728
6816
6902
6989
7073
7160
7246
7332
7418
7503
7588
7674
7757
7840
7923
8007
8091
8177
8264
8343
8429
8505
8590
8667
8750
8832
8919
9002
9089
9176
9260
9344
9426
9509
9593
9678
9758
9839
9926
10010
10098
10179
10269
10350
10432
10516
10600
10684
10768
10849
10933
11014
11098
11185
11263
11344
11431
11518
11599
11680
11758
11842
11929
12013
12097
12178
12268
12352
12433
12520
12604
12685
12766
12847
12931
13012
13093
13180
13264
13345
13432
13519
13603
13684
13768
13849
13936
14023
14104
14182
14263
14344
14425
14509
14596
14683
14764
14854
14938
15019
15100
15181
15262
15343
15427
15508
15592
15676
15757
15847
15931
16015
16102
16189
16270
16354
16438
16519
16600
16684
16771
16852
16933
17017
17101
17185
17269
17353
17437
17518
17599
17680
17758
17839
17923
18004
18085
18166
18250
18334
18421
18505
18589
18676
18760
18844
18928
19009
19096
19177
19261
19342
19429
19516
19600
19681
19768
19855
19942
20026
20107
20191
20275
20362
20440
20524
20605
20692
20773
20857
20941
21022
21112
21202
21289
21373
21454
21535
21619
21703
21784
21868
21946
22030
22111
22192
22273
22360
22441
22525
22609
22687
22771
22852
22933
23020
23104
23185
23269
23350
23431
23515
23596
23677
23755
23833
23914
23998
24079
24166
24250
24337
24421
24502
24589
24676
24760
24844
24931
25018
25099
25183
25267
25348
25429
25516
25600
25684
25765
25849
25933
26020
26107
26191
26275
26359
26446
26527
26611
26698
26785
26872
26956
27040
27127
27214
27301
27388
27472
27556
27637
27718
27802
27886
27964
28048
28135
28216
28297
28378
28456
28537
28618
28702
28780
28864
28945
29023
29110
29194
29272
29359
29446
29530
29614
29695
29773
29863
29944
30025
30106
30190
30274
30352
30430
30511
30598
30682
30772
30856
30940
31027
31108
31195
31282
31366
31453
31534
31621
31705
31786
31867
31948
32032
32119
32200
32284
32371
32452
32536
32614
32695
32779
32863
32944
33031
33115
33196
33280
33364
33445
33529
33610
33691
33775
33862
33952
34033
34114
34198
34279
34357
34441
34525
34615
34699
34783
34870
34957
35044
35128
35218
35299
35383
35473
35551
35635
35713
35791
35878
35962
36040
36118
36202
36286
36364
36448
36535
36619
36700
36778
36859
36946
37024
37102
37183
37264
37351
37438
37519
37603
37687
37771
37855
37942
38026
38107
38188
38275
38356
38437
38521
38608
38695
38782
38860
38944
39028
39115
39196
39277
39355
39442
39529
39616
39700
39784
39868
39955
40036
40120
40207
40294
40378
40465
40549
40633
40711
40792
40876
40960
41041
41125
41212
41296
41380
41461
41542
41629
41710
41800
41881
41959
42040
42127
42217
42301
42382
42463
42541
42625
42703
42787
42871
42955
43039
43123
43207
43291
43375
43456
43540
43624
43708
43789
43876
43963
44047
44125
44206
44287
44365
44446
44527
44611
44695
44782
44866
44950
45034
45115
45199
45280
45367
45448
45532
45619
45706
45787
45874
45964
46051
46135
46216
46300
46381
46459
46546
46630
46717
46798
46879
46963
47041
47122
47203
47284
47365
47446
47527
47611
47689
47770
47851
47929
48013
48094
48175
48256
48343
48424
48505
48586
48667
48748
48832
48913
48991
49078
49165
49246
49324
49411
49498
49582
49666
49750
49834
49912
49996
50080
50167
50245
50332
50419
50503
50584
50668
50752
50833
50914
51001
51082
51163
51241
51322
51406
51487
51574
51658
51745
51826
51913
51991
52078
52162
52243
52321
52405
52489
52576
52657
52741
52825
52909
52993
53074
53161
53245
53329
53407
53491
53572
53650
53734
