SuccessMTCD
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
3
3
3
3
3
3
3
13
14
14
14
14
14
14
14
41
43
43
43
43
43
43
43
73
74
74
74
74
74
74
74
104
120
125
125
125
125
125
125
155
180
185
185
185
185
185
185
215
245
252
256
256
256
256
256
286
316
333
339
339
339
339
339
369
399
429
448
455
455
455
455
485
515
545
567
579
582
582
582
612
642
672
702
716
721
721
721
751
781
811
841
868
876
878
878
908
938
968
998
1028
1047
1060
1064
1094
1124
1154
1184
1214
1244
1273
1285
1315
1345
1375
1405
1435
1465
1494
1511
1541
1571
1601
1631
1661
1691
1721
1751
1781
1811
1841
1871
1901
1931
1961
1991
2021
2051
2081
2111
2141
2171
2201
2231
2261
2291
2321
2351
2381
2411
2441
2471
2501
2531
2561
2591
2621
2651
2681
2711
2741
2771
2801
2831
2861
2891
2921
2951
2981
3011
3040
3070
3100
3130
3160
3190
3220
3250
3280
3310
3340
3370
3400
3430
3460
3490
3520
3550
3579
3608
3638
3668
3696
3726
3755
3785
3815
3844
3874
3904
3934
3963
3992
4022
4052
4082
4112
4142
4169
4199
4229
4259
4289
4319
4347
4377
4407
4436
4464
4494
4524
4553
4583
4612
4641
4670
4699
4728
4758
4787
4817
4847
4875
4903
4931
4960
4989
5018
5046
5074
5104
5132
5162
5192
5220
5249
5278
5308
5338
5363
5390
5418
5445
5475
5503
5531
5560
5587
5616
5644
5671
5701
5726
5754
5783
5812
5840
5867
5894
5922
5951
5980
6010
6038
6065
6092
6119
6146
6173
6201
6229
6258
6284
6312
6340
6366
6393
6420
6446
6472
6498
6524
6552
6580
6606
6633
6660
6686
6715
6741
6768
6792
6820
6846
6876
6901
6926
6955
6982
7007
7033
7061
7087
7112
7138
7163
7192
7220
7249
7276
7303
7331
7358
7386
7412
7439
7466
7492
7517
7544
7572
7597
7624
7652
7681
7709
7737
7763
7789
7814
7840
7865
7891
7917
7943
7970
7997
8024
8051
8078
8105
8131
8158
8187
8215
8242
8270
8298
8325
8351
8377
8404
8432
8457
8484
8510
8535
8562
8588
8614
8642
8669
8696
8724
8751
8778
8806
8834
8859
8885
8911
8937
8963
8989
9018
9045
9073
9100
9125
9153
9180
9205
9231
9259
9287
9314
9340
9367
9395
9422
9451
9480
9508
9534
9561
9587
9613
9638
9666
9691
9716
9744
9770
9796
9824
9850
9877
9904
9931
9958
9984
10010
10036
10063
10089
10115
10142
10168
10196
10223
10250
10277
10303
10330
10354
10381
10409
10436
10465
10490
10515
10541
10565
10593
10620
10645
10673
10698
10725
10752
10778
10804
10833
10862
10891
10916
10941
10967
10992
11020
11046
11072
11099
11126
11153
11180
11206
11234
11263
11289
11315
11342
11367
11394
11420
11449
11475
11503
11531
11557
11584
11611
11636
11664
11689
11717
11744
11770
11794
11823
11850
11874
11901
11926
11953
11980
12007
12034
12060
12087
12113
12140
12167
12193
12220
12249
12274
12301
12326
12353
12380
12409
12436
12462
12490
12517
12545
12571
12598
12624
12653
12682
12709
12737
12765
12791
12815
12841
12869
12894
12921
12949
12974
13000
13025
13053
13078
13104
13129
13157
13185
13212
13239
13267
13294
13322
13351
13377
13404
13432
13460
13487
13513
13540
13566
13592
13619
13647
13675
13699
13728
13752
13779
13804
13830
13857
13884
13911
13938
13966
13993
14019
14046
14073
14098
14125
14152
14179
14205
14233
14261
14289
14315
14341
14365
14391
14419
14447
14474
14501
14528
14555
14580
14608
14635
14661
14688
14716
14742
14768
14794
14819
14845
14871
14898
14923
14948
14976
15003
15029
15057
15083
15110
15135
15159
15186
15214
15241
15266
15293
15320
15347
15374
15402
15428
15454
15483
15509
15534
15560
15587
15612
15638
15664
15690
15715
15744
15770
15797
15823
15850
15876
15902
15929
15955
15981
16005
16035
16061
16088
16114
16141
16166
16193
16221
16250
16277
16304
16331
16357
16383
16408
16433
16459
16487
16514
16541
16570
16598
16625
16651
16677
16705
16732
16758
16783
16808
16833
16861
16887
16913
16939
16966
16993
17022
17049
17075
17102
17128
17154
17180
17209
17238
17264
17293
17320
17347
17375
17401
17427
17453
17481
17509
17537
17564
17591
17620
17647
17674
17700
17726
17756
17784
17811
17837
17863
17889
17916
17943
17970
17997
18023
18052
18078
18105
18131
18157
18183
18209
18235
18262
18289
18316
18341
18367
18395
18423
18451
18477
18503
18529
18557
18583
18609
18636
18661
