1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,total_request
0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1
0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0
0,0,0,0,0,0,2,0,0,0,0,0,0,0,0,0,2
0,1,0,0,0,0,4,0,0,1,0,2,0,1,0,2,11
1,5,0,1,2,1,2,3,2,2,1,1,3,3,1,1,29
1,2,3,1,3,3,2,3,4,3,3,2,1,2,0,2,35
3,4,4,4,2,3,3,4,7,7,2,9,5,4,0,1,62
7,4,2,4,7,1,5,2,1,6,5,5,6,5,1,9,70
5,5,6,1,10,2,6,4,4,12,7,5,5,6,3,6,87
7,8,7,7,3,8,11,4,10,5,7,4,3,5,4,12,105
9,11,14,14,4,5,10,13,9,7,14,10,6,11,8,10,155
8,9,10,11,10,9,8,13,9,8,8,16,14,15,12,17,177
12,17,18,12,14,11,12,10,9,14,11,6,8,14,11,14,193
14,14,16,14,20,15,12,12,10,14,11,17,17,14,11,14,225
8,22,11,15,14,16,22,19,15,12,22,18,15,13,13,22,257
17,19,18,20,21,12,24,21,20,16,24,14,24,24,21,21,316
24,21,22,20,14,20,18,24,24,19,24,17,22,24,16,14,323
24,24,16,22,24,22,23,24,24,19,24,24,22,24,23,19,358
24,24,22,24,22,24,24,24,24,22,24,24,24,24,24,18,372
24,24,20,24,24,24,24,24,24,24,24,22,24,24,22,24,376
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,24,384
