initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
2,52,0,2,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
6,48,0,6,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
23,31,0,23,0,0
4,50,0,4,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
42,12,0,30,12,0
14,40,0,14,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
46,8,0,30,16,0
25,29,0,25,0,0
4,50,0,4,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
48,6,0,30,18,0
43,11,0,30,13,0
30,24,0,30,0,0
13,41,0,13,0,0
2,52,0,2,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
48,6,0,30,18,0
45,9,0,30,15,0
33,21,0,30,3,0
16,38,0,16,0,0
8,46,0,8,0,0
2,52,0,2,0,0
0,54,0,0,0,0
0,54,0,0,0,0
48,6,0,30,18,0
48,6,0,30,18,0
44,10,0,30,14,0
30,24,0,30,0,0
18,36,0,18,0,0
4,50,0,4,0,0
0,54,0,0,0,0
0,54,0,0,0,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
41,13,0,30,11,0
33,21,0,30,3,0
14,40,0,14,0,0
5,49,0,5,0,0
2,52,0,2,0,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
45,9,0,30,15,0
39,15,0,30,9,0
32,22,0,30,2,0
25,29,0,25,0,0
10,44,0,10,0,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
40,14,0,30,10,0
28,26,0,28,0,0
17,37,0,17,0,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
47,7,0,30,17,0
43,11,0,30,13,0
40,14,0,30,10,0
34,20,0,30,4,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
48,6,0,30,18,0
