initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility
48,6,0,30,18,0
49,5,0,30,19,0
48,6,0,30,18,0
48,6,0,30,18,0
49,5,0,30,19,0
50,4,0,30,20,0
49,5,0,30,19,0
49,5,0,30,19,0
49,5,0,30,19,0
49,5,0,30,19,0
49,5,0,30,19,0
50,5,1,29,19,0.0185185
49,5,0,30,19,0
51,4,1,29,20,0.0185185
52,4,1,30,19,0.0185185
54,1,1,30,22,0.0185185
48,6,0,30,18,0
51,3,0,30,21,0
49,5,0,30,19,0
48,6,0,30,18,0
52,3,1,29,21,0.0185185
52,2,0,30,22,0
52,3,1,29,21,0.0185185
52,3,1,30,20,0.0185185
50,5,1,30,18,0.0185185
55,2,2,29,21,0.037037
53,3,1,29,21,0.0185185
51,3,0,30,21,0
54,2,1,30,21,0.0185185
52,3,1,30,20,0.0185185
53,3,2,30,19,0.037037
53,2,1,30,21,0.0185185
50,4,0,30,20,0
55,2,2,28,22,0.037037
56,2,3,28,21,0.0555556
55,2,3,29,20,0.0555556
55,3,2,30,19,0.037037
55,1,2,29,22,0.037037
57,1,3,28,22,0.0555556
57,0,3,29,22,0.0555556
62,1,5,28,20,0.0925926
57,1,3,28,22,0.0555556
54,2,2,30,20,0.037037
53,3,2,30,19,0.037037
56,0,2,29,23,0.037037
56,1,2,28,23,0.037037
60,1,5,29,19,0.0925926
63,0,4,30,20,0.0740741
59,0,3,28,23,0.0555556
59,2,2,28,22,0.037037
55,2,2,29,21,0.037037
60,0,4,29,21,0.0740741
62,0,3,28,23,0.0555556
59,0,3,27,24,0.0555556
59,2,4,29,19,0.0740741
61,0,4,28,22,0.0740741
69,0,6,27,21,0.111111
57,1,3,28,22,0.0555556
64,0,4,29,21,0.0740741
63,0,5,26,23,0.0925926
60,2,3,29,20,0.0555556
63,0,4,27,23,0.0740741
71,0,6,26,22,0.111111
67,0,4,28,22,0.0740741
62,1,5,28,20,0.0925926
70,0,6,26,22,0.111111
67,1,5,26,22,0.0925926
67,1,4,27,22,0.0740741
71,0,6,26,22,0.111111
61,1,5,27,21,0.0925926
71,0,6,28,20,0.111111
70,0,6,27,21,0.111111
67,0,5,28,21,0.0925926
61,1,3,29,21,0.0555556
71,0,5,27,22,0.0925926
74,0,6,28,20,0.111111
67,0,6,28,20,0.111111
77,0,6,28,20,0.111111
68,0,5,26,23,0.0925926
78,0,6,26,22,0.111111
75,0,6,28,20,0.111111
68,1,5,29,19,0.0925926
61,0,5,27,22,0.0925926
63,0,5,26,23,0.0925926
80,0,6,27,21,0.111111
81,0,6,26,22,0.111111
77,0,6,25,23,0.111111
77,0,5,27,22,0.0925926
74,0,6,25,23,0.111111
82,0,6,27,21,0.111111
79,0,6,27,21,0.111111
75,0,6,27,21,0.111111
84,0,6,27,21,0.111111
94,0,6,26,22,0.111111
78,0,6,25,23,0.111111
79,0,6,28,20,0.111111
87,0,6,25,23,0.111111
83,0,6,25,23,0.111111
88,0,5,26,23,0.0925926
85,0,6,27,21,0.111111
89,0,6,26,22,0.111111
86,0,6,29,19,0.111111
89,0,6,29,19,0.111111
87,0,6,26,22,0.111111
80,0,6,26,22,0.111111
89,0,6,26,22,0.111111
86,0,6,28,20,0.111111
79,0,6,28,20,0.111111
86,0,6,24,24,0.111111
99,0,6,28,20,0.111111
71,0,6,27,21,0.111111
101,0,6,26,22,0.111111
93,0,6,26,22,0.111111
105,0,6,25,23,0.111111
103,0,6,25,23,0.111111
91,0,6,28,20,0.111111
94,0,6,27,21,0.111111
97,0,6,25,23,0.111111
99,0,6,27,21,0.111111
88,0,6,27,21,0.111111
103,0,6,27,21,0.111111
99,0,6,28,20,0.111111
96,0,6,26,22,0.111111
89,0,6,26,22,0.111111
102,0,6,27,21,0.111111
106,0,6,26,22,0.111111
96,0,6,26,22,0.111111
102,0,6,26,22,0.111111
101,0,6,25,23,0.111111
101,0,6,26,22,0.111111
104,0,6,28,20,0.111111
106,0,6,27,21,0.111111
122,0,6,27,21,0.111111
102,0,6,26,22,0.111111
113,0,6,26,22,0.111111
104,0,6,26,22,0.111111
106,0,6,27,21,0.111111
108,0,6,26,22,0.111111
114,0,6,27,21,0.111111
126,0,6,26,22,0.111111
113,0,6,27,21,0.111111
116,0,6,29,19,0.111111
132,0,6,27,21,0.111111
110,0,6,27,21,0.111111
123,0,6,27,21,0.111111
113,0,6,27,21,0.111111
132,0,6,25,23,0.111111
133,0,6,27,21,0.111111
136,0,6,28,20,0.111111
119,0,6,29,19,0.111111
132,0,6,26,22,0.111111
115,0,6,27,21,0.111111
133,0,6,27,21,0.111111
122,0,6,26,22,0.111111
128,0,6,28,20,0.111111
112,0,6,25,23,0.111111
123,0,6,27,21,0.111111
143,0,6,25,23,0.111111
120,0,6,27,21,0.111111
148,0,6,28,20,0.111111
129,0,6,24,24,0.111111
147,0,6,28,20,0.111111
126,0,6,29,19,0.111111
140,0,6,25,23,0.111111
161,0,6,27,21,0.111111
139,0,6,26,22,0.111111
142,0,6,26,22,0.111111
133,0,6,26,22,0.111111
141,0,6,28,20,0.111111
153,0,6,27,21,0.111111
141,0,6,27,21,0.111111
133,0,6,27,21,0.111111
166,0,6,27,21,0.111111
141,0,6,24,24,0.111111
144,0,6,26,22,0.111111
155,0,6,28,20,0.111111
154,0,6,26,22,0.111111
167,0,6,26,22,0.111111
154,0,6,26,22,0.111111
145,0,6,27,21,0.111111
147,0,6,28,20,0.111111
160,0,6,27,21,0.111111
151,0,6,27,21,0.111111
158,0,6,28,20,0.111111
152,0,6,27,21,0.111111
171,0,6,26,22,0.111111
152,0,6,27,21,0.111111
158,0,6,27,21,0.111111
186,0,6,27,21,0.111111
143,0,6,27,21,0.111111
169,0,6,27,21,0.111111
174,0,6,29,19,0.111111
154,0,6,25,23,0.111111
170,0,6,24,24,0.111111
183,0,6,29,19,0.111111
167,0,6,28,20,0.111111
163,0,6,25,23,0.111111
188,0,6,27,21,0.111111
191,0,6,26,22,0.111111
179,0,6,27,21,0.111111
171,0,6,26,22,0.111111
181,0,6,27,21,0.111111
178,0,6,25,23,0.111111
164,0,6,27,21,0.111111
172,0,6,26,22,0.111111
207,0,6,25,23,0.111111
182,0,6,25,23,0.111111
190,0,6,28,20,0.111111
184,0,6,30,18,0.111111
180,0,6,26,22,0.111111
187,0,6,26,22,0.111111
183,0,6,27,21,0.111111
194,0,6,27,21,0.111111
219,0,6,27,21,0.111111
203,0,6,27,21,0.111111
193,0,6,26,22,0.111111
184,0,6,28,20,0.111111
187,0,6,25,23,0.111111
208,0,6,27,21,0.111111
205,0,6,28,20,0.111111
193,0,6,25,23,0.111111
209,0,6,27,21,0.111111
210,0,6,27,21,0.111111
214,0,6,27,21,0.111111
194,0,6,26,22,0.111111
215,0,6,28,20,0.111111
208,0,6,27,21,0.111111
197,0,6,26,22,0.111111
212,0,6,28,20,0.111111
221,0,6,27,21,0.111111
235,0,6,26,22,0.111111
198,0,6,28,20,0.111111
219,0,6,28,20,0.111111
213,0,6,27,21,0.111111
215,0,6,26,22,0.111111
202,0,6,27,21,0.111111
242,0,6,26,22,0.111111
228,0,6,24,24,0.111111
252,0,6,27,21,0.111111
224,0,6,28,20,0.111111
229,0,6,27,21,0.111111
223,0,6,28,20,0.111111
199,0,6,26,22,0.111111
205,0,6,26,22,0.111111
244,0,6,26,22,0.111111
262,0,6,27,21,0.111111
246,0,6,27,21,0.111111
225,0,6,25,23,0.111111
243,0,6,26,22,0.111111
218,0,6,26,22,0.111111
234,0,6,25,23,0.111111
242,0,6,27,21,0.111111
227,0,6,28,20,0.111111
272,0,6,26,22,0.111111
240,0,6,26,22,0.111111
236,0,6,27,21,0.111111
245,0,6,28,20,0.111111
217,0,6,26,22,0.111111
229,0,6,25,23,0.111111
244,0,6,27,21,0.111111
267,0,6,27,21,0.111111
252,0,6,26,22,0.111111
236,0,6,26,22,0.111111
265,0,6,26,22,0.111111
256,0,6,27,21,0.111111
253,0,6,25,23,0.111111
273,0,6,27,21,0.111111
233,0,6,28,20,0.111111
273,0,6,26,22,0.111111
287,0,6,27,21,0.111111
250,0,6,27,21,0.111111
274,0,6,27,21,0.111111
265,0,6,26,22,0.111111
262,0,6,26,22,0.111111
256,0,6,28,20,0.111111
236,0,6,27,21,0.111111
281,0,6,26,22,0.111111
288,0,6,27,21,0.111111
265,0,6,26,22,0.111111
290,0,6,27,21,0.111111
283,0,6,27,21,0.111111
276,0,6,28,20,0.111111
273,0,6,26,22,0.111111
276,0,6,27,21,0.111111
300,0,6,28,20,0.111111
337,0,6,28,20,0.111111
291,0,6,28,20,0.111111
272,0,6,27,21,0.111111
303,0,6,28,20,0.111111
279,0,6,28,20,0.111111
285,0,6,28,20,0.111111
285,0,6,28,20,0.111111
336,0,6,26,22,0.111111
300,0,6,27,21,0.111111
275,0,6,28,20,0.111111
316,0,6,29,19,0.111111
290,0,6,27,21,0.111111
307,0,6,28,20,0.111111
322,0,6,27,21,0.111111
290,0,6,27,21,0.111111
312,0,6,24,24,0.111111
319,0,6,28,20,0.111111
309,0,6,28,20,0.111111
324,0,6,24,24,0.111111
314,0,6,28,20,0.111111
292,0,6,26,22,0.111111
320,0,6,28,20,0.111111
317,0,6,25,23,0.111111
350,0,6,26,22,0.111111
352,0,6,28,20,0.111111
342,0,6,27,21,0.111111
327,0,6,27,21,0.111111
314,0,6,26,22,0.111111
337,0,6,27,21,0.111111
332,0,6,25,23,0.111111
325,0,6,26,22,0.111111
332,0,6,27,21,0.111111
335,0,6,25,23,0.111111
330,0,6,28,20,0.111111
338,0,6,26,22,0.111111
304,0,6,27,21,0.111111
307,0,6,27,21,0.111111
347,0,6,28,20,0.111111
307,0,6,27,21,0.111111
361,0,6,26,22,0.111111
369,0,6,26,22,0.111111
348,0,6,27,21,0.111111
319,0,6,27,21,0.111111
324,0,6,28,20,0.111111
333,0,6,28,20,0.111111
348,0,6,26,22,0.111111
338,0,6,26,22,0.111111
354,0,6,27,21,0.111111
375,0,6,26,22,0.111111
322,0,6,28,20,0.111111
333,0,6,28,20,0.111111
373,0,6,28,20,0.111111
368,0,6,27,21,0.111111
354,0,6,27,21,0.111111
358,0,6,28,20,0.111111
392,0,6,25,23,0.111111
396,0,6,26,22,0.111111
353,0,6,26,22,0.111111
350,0,6,27,21,0.111111
381,0,6,26,22,0.111111
390,0,6,26,22,0.111111
351,0,6,29,19,0.111111
361,0,6,26,22,0.111111
366,0,6,29,19,0.111111
413,0,6,27,21,0.111111
410,0,6,27,21,0.111111
364,0,6,27,21,0.111111
375,0,6,25,23,0.111111
396,0,6,27,21,0.111111
362,0,6,27,21,0.111111
363,0,6,25,23,0.111111
373,0,6,27,21,0.111111
385,0,6,28,20,0.111111
370,0,6,27,21,0.111111
396,0,6,24,24,0.111111
380,0,6,26,22,0.111111
387,0,6,26,22,0.111111
396,0,6,28,20,0.111111
378,0,6,26,22,0.111111
403,0,6,27,21,0.111111
400,0,6,28,20,0.111111
440,0,6,27,21,0.111111
389,0,6,27,21,0.111111
425,0,6,27,21,0.111111
410,0,6,27,21,0.111111
411,0,6,26,22,0.111111
390,0,6,27,21,0.111111
397,0,6,29,19,0.111111
425,0,6,27,21,0.111111
387,0,6,28,20,0.111111
442,0,6,26,22,0.111111
390,0,6,27,21,0.111111
400,0,6,27,21,0.111111
412,0,6,30,18,0.111111
420,0,6,24,24,0.111111
423,0,6,26,22,0.111111
414,0,6,24,24,0.111111
399,0,6,25,23,0.111111
454,0,6,28,20,0.111111
439,0,6,27,21,0.111111
425,0,6,26,22,0.111111
419,0,6,27,21,0.111111
411,0,6,28,20,0.111111
420,0,6,27,21,0.111111
436,0,6,25,23,0.111111
424,0,6,27,21,0.111111
446,0,6,26,22,0.111111
453,0,6,25,23,0.111111
440,0,6,28,20,0.111111
426,0,6,25,23,0.111111
411,0,6,27,21,0.111111
419,0,6,25,23,0.111111
472,0,6,26,22,0.111111
443,0,6,25,23,0.111111
432,0,6,28,20,0.111111
400,0,6,26,22,0.111111
472,0,6,25,23,0.111111
444,0,6,27,21,0.111111
450,0,6,28,20,0.111111
469,0,6,25,23,0.111111
448,0,6,27,21,0.111111
461,0,6,26,22,0.111111
467,0,6,28,20,0.111111
459,0,6,25,23,0.111111
459,0,6,26,22,0.111111
460,0,6,26,22,0.111111
433,0,6,26,22,0.111111
475,0,6,25,23,0.111111
474,0,6,27,21,0.111111
482,0,6,26,22,0.111111
456,0,6,26,22,0.111111
419,0,6,27,21,0.111111
431,0,6,27,21,0.111111
454,0,6,27,21,0.111111
483,0,6,28,20,0.111111
487,0,6,27,21,0.111111
450,0,6,26,22,0.111111
471,0,6,26,22,0.111111
471,0,6,28,20,0.111111
455,0,6,30,18,0.111111
452,0,6,27,21,0.111111
465,0,6,29,19,0.111111
514,0,6,26,22,0.111111
501,0,6,25,23,0.111111
481,0,6,27,21,0.111111
436,0,6,26,22,0.111111
471,0,6,27,21,0.111111
497,0,6,25,23,0.111111
518,0,6,25,23,0.111111
441,0,6,28,20,0.111111
466,0,6,27,21,0.111111
494,0,6,28,20,0.111111
512,0,6,26,22,0.111111
519,0,6,25,23,0.111111
485,0,6,26,22,0.111111
509,0,6,26,22,0.111111
480,0,6,26,22,0.111111
507,0,6,28,20,0.111111
442,0,6,25,23,0.111111
493,0,6,25,23,0.111111
497,0,6,26,22,0.111111
521,0,6,27,21,0.111111
506,0,6,26,22,0.111111
517,0,6,28,20,0.111111
498,0,6,27,21,0.111111
455,0,6,28,20,0.111111
504,0,6,28,20,0.111111
516,0,6,26,22,0.111111
519,0,6,27,21,0.111111
516,0,6,26,22,0.111111
535,0,6,25,23,0.111111
554,0,6,27,21,0.111111
502,0,6,25,23,0.111111
517,0,6,26,22,0.111111
521,0,6,27,21,0.111111
530,0,6,26,22,0.111111
536,0,6,27,21,0.111111
509,0,6,28,20,0.111111
535,0,6,26,22,0.111111
548,0,6,25,23,0.111111
515,0,6,29,19,0.111111
522,0,6,26,22,0.111111
511,0,6,29,19,0.111111
512,0,6,29,19,0.111111
530,0,6,28,20,0.111111
552,0,6,27,21,0.111111
529,0,6,26,22,0.111111
573,0,6,28,20,0.111111
509,0,6,28,20,0.111111
535,0,6,26,22,0.111111
498,0,6,27,21,0.111111
554,0,6,27,21,0.111111
523,0,6,27,21,0.111111
527,0,6,29,19,0.111111
498,0,6,26,22,0.111111
541,0,6,28,20,0.111111
568,0,6,29,19,0.111111
498,0,6,27,21,0.111111
554,0,6,25,23,0.111111
562,0,6,27,21,0.111111
561,0,6,27,21,0.111111
560,0,6,28,20,0.111111
530,0,6,27,21,0.111111
615,0,6,27,21,0.111111
548,0,6,27,21,0.111111
533,0,6,26,22,0.111111
577,0,6,27,21,0.111111
543,0,6,28,20,0.111111
579,0,6,28,20,0.111111
568,0,6,26,22,0.111111
588,0,6,28,20,0.111111
530,0,6,28,20,0.111111
569,0,6,25,23,0.111111
536,0,6,27,21,0.111111
509,0,6,24,24,0.111111
576,0,6,28,20,0.111111
564,0,6,26,22,0.111111
557,0,6,27,21,0.111111
597,0,6,26,22,0.111111
523,0,6,26,22,0.111111
544,0,6,28,20,0.111111
522,0,6,26,22,0.111111
508,0,6,25,23,0.111111
552,0,6,27,21,0.111111
569,0,6,27,21,0.111111
531,0,6,28,20,0.111111
565,0,6,30,18,0.111111
610,0,6,26,22,0.111111
622,0,6,26,22,0.111111
563,0,6,27,21,0.111111
564,0,6,27,21,0.111111
563,0,6,25,23,0.111111
574,0,6,29,19,0.111111
551,0,6,25,23,0.111111
567,0,6,28,20,0.111111
587,0,6,30,18,0.111111
589,0,6,26,22,0.111111
563,0,6,27,21,0.111111
542,0,6,28,20,0.111111
591,0,6,26,22,0.111111
609,0,6,28,20,0.111111
586,0,6,24,24,0.111111
576,0,6,27,21,0.111111
571,0,6,27,21,0.111111
608,0,6,27,21,0.111111
545,0,6,27,21,0.111111
612,0,6,25,23,0.111111
634,0,6,28,20,0.111111
562,0,6,28,20,0.111111
578,0,6,26,22,0.111111
567,0,6,28,20,0.111111
601,0,6,28,20,0.111111
629,0,6,25,23,0.111111
608,0,6,27,21,0.111111
587,0,6,26,22,0.111111
581,0,6,28,20,0.111111
614,0,6,29,19,0.111111
558,0,6,28,20,0.111111
604,0,6,27,21,0.111111
583,0,6,26,22,0.111111
587,0,6,29,19,0.111111
618,0,6,28,20,0.111111
588,0,6,28,20,0.111111
585,0,6,27,21,0.111111
618,0,6,27,21,0.111111
597,0,6,25,23,0.111111
633,0,6,27,21,0.111111
579,0,6,28,20,0.111111
593,0,6,27,21,0.111111
592,0,6,26,22,0.111111
563,0,6,25,23,0.111111
611,0,6,26,22,0.111111
599,0,6,27,21,0.111111
576,0,6,29,19,0.111111
589,0,6,26,22,0.111111
563,0,6,28,20,0.111111
629,0,6,26,22,0.111111
582,0,6,27,21,0.111111
588,0,6,27,21,0.111111
616,0,6,28,20,0.111111
623,0,6,29,19,0.111111
617,0,6,26,22,0.111111
602,0,6,26,22,0.111111
632,0,6,28,20,0.111111
628,0,6,26,22,0.111111
624,0,6,27,21,0.111111
623,0,6,28,20,0.111111
623,0,6,27,21,0.111111
617,0,6,28,20,0.111111
625,0,6,27,21,0.111111
621,0,6,27,21,0.111111
617,0,6,27,21,0.111111
601,0,6,25,23,0.111111
625,0,6,26,22,0.111111
610,0,6,26,22,0.111111
626,0,6,26,22,0.111111
648,0,6,27,21,0.111111
647,0,6,26,22,0.111111
634,0,6,28,20,0.111111
630,0,6,28,20,0.111111
590,0,6,26,22,0.111111
617,0,6,25,23,0.111111
609,0,6,29,19,0.111111
625,0,6,27,21,0.111111
613,0,6,27,21,0.111111
607,0,6,25,23,0.111111
607,0,6,28,20,0.111111
564,0,6,26,22,0.111111
582,0,6,28,20,0.111111
620,0,6,25,23,0.111111
590,0,6,27,21,0.111111
617,0,6,26,22,0.111111
696,0,6,27,21,0.111111
656,0,6,25,23,0.111111
612,0,6,26,22,0.111111
623,0,6,27,21,0.111111
619,0,6,26,22,0.111111
613,0,6,28,20,0.111111
630,0,6,26,22,0.111111
671,0,6,24,24,0.111111
670,0,6,27,21,0.111111
667,0,6,28,20,0.111111
586,0,6,26,22,0.111111
632,0,6,26,22,0.111111
643,0,6,28,20,0.111111
655,0,6,27,21,0.111111
617,0,6,27,21,0.111111
581,0,6,27,21,0.111111
687,0,6,26,22,0.111111
648,0,6,28,20,0.111111
643,0,6,29,19,0.111111
620,0,6,26,22,0.111111
661,0,6,27,21,0.111111
619,0,6,25,23,0.111111
572,0,6,25,23,0.111111
654,0,6,27,21,0.111111
660,0,6,26,22,0.111111
633,0,6,27,21,0.111111
640,0,6,25,23,0.111111
672,0,6,25,23,0.111111
627,0,6,27,21,0.111111
641,0,6,28,20,0.111111
645,0,6,25,23,0.111111
627,0,6,26,22,0.111111
685,0,6,26,22,0.111111
611,0,6,26,22,0.111111
630,0,6,28,20,0.111111
647,0,6,25,23,0.111111
611,0,6,24,24,0.111111
650,0,6,26,22,0.111111
592,0,6,27,21,0.111111
658,0,6,26,22,0.111111
668,0,6,28,20,0.111111
599,0,6,26,22,0.111111
688,0,6,27,21,0.111111
645,0,6,27,21,0.111111
651,0,6,25,23,0.111111
635,0,6,25,23,0.111111
644,0,6,28,20,0.111111
644,0,6,27,21,0.111111
660,0,6,26,22,0.111111
640,0,6,26,22,0.111111
654,0,6,27,21,0.111111
654,0,6,28,20,0.111111
665,0,6,27,21,0.111111
629,0,6,25,23,0.111111
599,0,6,27,21,0.111111
668,0,6,26,22,0.111111
677,0,6,27,21,0.111111
666,0,6,25,23,0.111111
645,0,6,27,21,0.111111
611,0,6,28,20,0.111111
631,0,6,27,21,0.111111
629,0,6,28,20,0.111111
644,0,6,26,22,0.111111
663,0,6,28,20,0.111111
649,0,6,26,22,0.111111
647,0,6,26,22,0.111111
652,0,6,27,21,0.111111
650,0,6,25,23,0.111111
628,0,6,28,20,0.111111
617,0,6,27,21,0.111111
672,0,6,28,20,0.111111
688,0,6,27,21,0.111111
649,0,6,27,21,0.111111
667,0,6,26,22,0.111111
684,0,6,26,22,0.111111
571,0,6,26,22,0.111111
603,0,6,26,22,0.111111
628,0,6,25,23,0.111111
640,0,6,27,21,0.111111
633,0,6,26,22,0.111111
689,0,6,26,22,0.111111
688,0,6,26,22,0.111111
681,0,6,29,19,0.111111
634,0,6,27,21,0.111111
661,0,6,26,22,0.111111
666,0,6,27,21,0.111111
663,0,6,27,21,0.111111
687,0,6,25,23,0.111111
695,0,6,27,21,0.111111
688,0,6,29,19,0.111111
682,0,6,27,21,0.111111
633,0,6,28,20,0.111111
657,0,6,26,22,0.111111
666,0,6,27,21,0.111111
636,0,6,25,23,0.111111
674,0,6,26,22,0.111111
593,0,6,27,21,0.111111
669,0,6,26,22,0.111111
676,0,6,27,21,0.111111
648,0,6,29,19,0.111111
668,0,6,28,20,0.111111
692,0,6,29,19,0.111111
697,0,6,27,21,0.111111
664,0,6,29,19,0.111111
626,0,6,28,20,0.111111
661,0,6,26,22,0.111111
644,0,6,25,23,0.111111
667,0,6,26,22,0.111111
661,0,6,28,20,0.111111
625,0,6,27,21,0.111111
673,0,6,27,21,0.111111
706,0,6,25,23,0.111111
690,0,6,29,19,0.111111
643,0,6,25,23,0.111111
674,0,6,27,21,0.111111
625,0,6,29,19,0.111111
618,0,6,26,22,0.111111
635,0,6,26,22,0.111111
691,0,6,28,20,0.111111
655,0,6,27,21,0.111111
637,0,6,26,22,0.111111
644,0,6,26,22,0.111111
665,0,6,27,21,0.111111
665,0,6,28,20,0.111111
624,0,6,26,22,0.111111
666,0,6,27,21,0.111111
623,0,6,26,22,0.111111
691,0,6,27,21,0.111111
674,0,6,26,22,0.111111
689,0,6,27,21,0.111111
692,0,6,27,21,0.111111
624,0,6,27,21,0.111111
708,0,6,28,20,0.111111
630,0,6,27,21,0.111111
624,0,6,27,21,0.111111
675,0,6,28,20,0.111111
681,0,6,27,21,0.111111
647,0,6,29,19,0.111111
661,0,6,25,23,0.111111
706,0,6,27,21,0.111111
636,0,6,29,19,0.111111
671,0,6,29,19,0.111111
648,0,6,27,21,0.111111
677,0,6,27,21,0.111111
635,0,6,27,21,0.111111
632,0,6,28,20,0.111111
654,0,6,28,20,0.111111
604,0,6,25,23,0.111111
619,0,6,27,21,0.111111
663,0,6,30,18,0.111111
619,0,6,28,20,0.111111
695,0,6,28,20,0.111111
649,0,6,27,21,0.111111
729,0,6,26,22,0.111111
632,0,6,27,21,0.111111
644,0,6,25,23,0.111111
654,0,6,26,22,0.111111
605,0,6,28,20,0.111111
650,0,6,27,21,0.111111
683,0,6,28,20,0.111111
682,0,6,27,21,0.111111
666,0,6,25,23,0.111111
664,0,6,27,21,0.111111
652,0,6,26,22,0.111111
624,0,6,25,23,0.111111
642,0,6,25,23,0.111111
674,0,6,26,22,0.111111
674,0,6,27,21,0.111111
659,0,6,26,22,0.111111
650,0,6,25,23,0.111111
665,0,6,26,22,0.111111
650,0,6,26,22,0.111111
668,0,6,27,21,0.111111
637,0,6,28,20,0.111111
633,0,6,25,23,0.111111
649,0,6,26,22,0.111111
710,0,6,27,21,0.111111
705,0,6,26,22,0.111111
620,0,6,28,20,0.111111
652,0,6,26,22,0.111111
683,0,6,29,19,0.111111
669,0,6,27,21,0.111111
662,0,6,28,20,0.111111
716,0,6,26,22,0.111111
683,0,6,26,22,0.111111
687,0,6,27,21,0.111111
652,0,6,26,22,0.111111
612,0,6,29,19,0.111111
658,0,6,28,20,0.111111
666,0,6,27,21,0.111111
628,0,6,26,22,0.111111
650,0,6,25,23,0.111111
624,0,6,29,19,0.111111
640,0,6,26,22,0.111111
697,0,6,27,21,0.111111
619,0,6,28,20,0.111111
670,0,6,25,23,0.111111
684,0,6,25,23,0.111111
687,0,6,28,20,0.111111
678,0,6,25,23,0.111111
640,0,6,25,23,0.111111
677,0,6,25,23,0.111111
643,0,6,25,23,0.111111
619,0,6,26,22,0.111111
674,0,6,26,22,0.111111
660,0,6,28,20,0.111111
628,0,6,28,20,0.111111
699,0,6,26,22,0.111111
717,0,6,25,23,0.111111
679,0,6,26,22,0.111111
660,0,6,27,21,0.111111
631,0,6,26,22,0.111111
692,0,6,27,21,0.111111
648,0,6,27,21,0.111111
648,0,6,27,21,0.111111
659,0,6,25,23,0.111111
728,0,6,27,21,0.111111
661,0,6,27,21,0.111111
623,0,6,26,22,0.111111
641,0,6,28,20,0.111111
666,0,6,26,22,0.111111
652,0,6,26,22,0.111111
636,0,6,27,21,0.111111
673,0,6,26,22,0.111111
665,0,6,27,21,0.111111
644,0,6,26,22,0.111111
646,0,6,28,20,0.111111
634,0,6,26,22,0.111111
621,0,6,26,22,0.111111
645,0,6,29,19,0.111111
611,0,6,28,20,0.111111
658,0,6,26,22,0.111111
704,0,6,28,20,0.111111
