initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB
51,29,0,25,0,0,0.125
50,28,0,26,0,0,0.125
53,24,0,30,0,0,0.125
42,26,0,28,0,0,0.125
46,24,0,30,0,0,0.125
47,26,0,28,0,0,0.125
50,27,0,27,0,0,0.125
49,29,0,25,0,0,0.125
52,24,0,30,0,0,0.125
50,24,0,30,0,0,0.125
44,26,0,28,0,0,0.125
54,22,0,30,2,0,0.125
52,25,0,29,0,0,0.125
55,26,0,28,0,0,0.125
58,27,0,27,0,0,0.125
60,28,0,26,0,0,0.125
64,22,0,30,2,0,0.125
64,19,0,30,5,0,0.125
69,13,0,30,11,0,0.125
56,15,0,30,9,0,0.125
49,22,0,30,2,0,0.125
51,24,0,30,0,0,0.125
49,27,0,27,0,0,0.125
67,26,0,28,0,0,0.125
71,18,0,30,6,0,0.125
71,17,0,30,7,0,0.125
71,14,0,30,10,0,0.125
62,17,0,30,7,0,0.125
63,19,0,30,5,0,0.125
61,23,0,30,1,0,0.125
58,27,0,27,0,0,0.125
80,23,0,30,1,0,0.125
83,19,0,30,5,0,0.125
84,18,0,30,6,0,0.125
82,17,0,30,7,0,0.125
84,17,0,30,7,0,0.125
84,18,0,30,6,0,0.125
82,19,0,30,5,0,0.125
81,21,0,30,3,0,0.125
85,20,0,30,4,0,0.125
90,15,0,30,9,0,0.125
92,14,0,30,10,0,0.125
95,10,0,30,14,0,0.125
100,9,0,30,15,0,0.125
99,10,0,30,14,0,0.125
94,14,0,30,10,0,0.125
87,18,0,30,6,0,0.125
105,9,0,30,15,0,0.125
110,8,0,30,16,0,0.125
115,7,0,30,17,0,0.125
120,7,0,30,17,0,0.125
97,13,0,30,11,0,0.125
92,16,0,30,8,0,0.125
90,16,0,30,8,0,0.125
90,17,0,30,7,0,0.125
106,11,0,30,13,0,0.125
116,9,0,30,15,0,0.125
119,6,0,30,18,0,0.125
123,5,0,30,19,0,0.125
134,4,0,30,20,0,0.125
131,5,0,30,19,0,0.125
121,5,0,30,19,0,0.125
116,7,0,30,17,0,0.125
127,6,0,30,18,0,0.125
131,6,0,30,18,0,0.125
132,5,0,30,19,0,0.125
138,4,0,30,20,0,0.125
129,4,0,30,20,0,0.125
125,5,0,30,19,0,0.125
120,6,0,30,18,0,0.125
116,7,0,30,17,0,0.125
142,5,0,30,19,0,0.125
144,4,0,30,20,0,0.125
146,4,0,30,20,0,0.125
147,4,0,30,20,0,0.125
144,4,0,30,20,0,0.125
140,5,0,30,19,0,0.125
138,5,0,30,19,0,0.125
135,5,0,30,19,0,0.125
143,4,0,30,20,0,0.125
146,4,0,30,20,0,0.125
147,4,0,30,20,0,0.125
149,4,0,30,20,0,0.125
146,4,0,30,20,0,0.125
145,4,0,30,20,0,0.125
144,5,0,30,19,0,0.125
143,6,0,30,18,0,0.125
147,3,0,30,21,0,0.125
150,2,0,30,22,0,0.125
148,4,0,30,20,0,0.125
149,4,0,30,20,0,0.125
150,4,0,30,20,0,0.125
150,4,0,30,20,0,0.125
150,4,0,30,20,0,0.125
151,3,0,30,21,0,0.125
158,1,2,30,21,0.037037,0.125
155,1,2,30,21,0.037037,0.125
156,2,2,30,20,0.037037,0.125
153,2,1,30,21,0.0185185,0.125
155,1,2,30,21,0.037037,0.125
152,2,0,30,22,0,0.125
152,2,0,30,22,0,0.125
151,3,0,30,21,0,0.125
178,0,4,30,20,0.0740741,0.105729
160,0,3,30,21,0.0555556,0.105729
162,0,3,30,21,0.0555556,0.105729
164,0,4,30,20,0.0740741,0.105729
154,1,1,30,22,0.0185185,0.105729
164,0,4,30,20,0.0740741,0.105729
167,0,4,30,20,0.0740741,0.105729
156,0,1,30,23,0.0185185,0.105729
174,0,4,30,20,0.0740741,0.0523372
170,0,4,30,20,0.0740741,0.0523372
169,0,4,30,20,0.0740741,0.0523372
163,1,3,30,20,0.0555556,0.0523372
167,0,3,30,21,0.0555556,0.0523372
167,0,4,30,20,0.0740741,0.0523372
166,0,4,30,20,0.0740741,0.0523372
168,0,4,30,20,0.0740741,0.0523372
165,0,4,30,20,0.0740741,0.0285577
179,0,4,30,20,0.0740741,0.0285577
174,0,4,30,20,0.0740741,0.0285577
161,0,4,30,20,0.0740741,0.0285577
167,0,4,30,20,0.0740741,0.0285577
161,0,3,30,21,0.0555556,0.0285577
177,0,4,30,20,0.0740741,0.0285577
176,0,4,30,20,0.0740741,0.0285577
179,0,4,30,20,0.0740741,0.0286848
187,0,4,30,20,0.0740741,0.0286848
183,0,4,30,20,0.0740741,0.0286848
174,0,4,30,20,0.0740741,0.0286848
186,0,4,30,20,0.0740741,0.0286848
171,0,4,30,20,0.0740741,0.0286848
183,0,4,30,20,0.0740741,0.0286848
185,0,4,30,20,0.0740741,0.0286848
191,0,4,30,20,0.0740741,0.0167344
172,0,4,30,20,0.0740741,0.0167344
181,0,4,30,20,0.0740741,0.0167344
182,0,4,30,20,0.0740741,0.0167344
177,0,4,30,20,0.0740741,0.0167344
185,0,4,30,20,0.0740741,0.0167344
180,0,4,30,20,0.0740741,0.0167344
183,0,4,30,20,0.0740741,0.0167344
194,0,4,30,20,0.0740741,0.0164124
202,0,4,30,20,0.0740741,0.0164124
190,0,4,30,20,0.0740741,0.0164124
188,0,4,30,20,0.0740741,0.0164124
202,0,4,30,20,0.0740741,0.0164124
187,0,4,30,20,0.0740741,0.0164124
187,0,4,30,20,0.0740741,0.0164124
188,0,4,30,20,0.0740741,0.0164124
198,0,4,30,20,0.0740741,0.0120547
191,0,4,30,20,0.0740741,0.0120547
188,0,4,30,20,0.0740741,0.0120547
192,0,4,30,20,0.0740741,0.0120547
190,0,4,30,20,0.0740741,0.0120547
185,0,4,30,20,0.0740741,0.0120547
189,0,4,30,20,0.0740741,0.0120547
185,0,4,30,20,0.0740741,0.0120547
198,0,4,30,20,0.0740741,0.0126958
204,0,4,30,20,0.0740741,0.0126958
208,0,4,30,20,0.0740741,0.0126958
203,0,4,30,20,0.0740741,0.0126958
205,0,4,30,20,0.0740741,0.0126958
200,0,4,30,20,0.0740741,0.0126958
205,0,4,30,20,0.0740741,0.0126958
212,0,4,30,20,0.0740741,0.0126958
199,0,4,30,20,0.0740741,0.00924711
188,0,4,30,20,0.0740741,0.00924711
207,0,4,30,20,0.0740741,0.00924711
194,0,4,30,20,0.0740741,0.00924711
204,0,4,30,20,0.0740741,0.00924711
200,0,4,30,20,0.0740741,0.00924711
198,0,4,30,20,0.0740741,0.00924711
194,0,4,30,20,0.0740741,0.00924711
212,0,4,30,20,0.0740741,0.0105671
212,0,4,30,20,0.0740741,0.0105671
220,0,4,30,20,0.0740741,0.0105671
210,0,4,30,20,0.0740741,0.0105671
226,0,4,30,20,0.0740741,0.0105671
204,0,4,30,20,0.0740741,0.0105671
214,0,4,30,20,0.0740741,0.0105671
207,0,4,30,20,0.0740741,0.0105671
213,0,4,30,20,0.0740741,0.00800348
209,0,4,30,20,0.0740741,0.00800348
208,0,4,30,20,0.0740741,0.00800348
211,0,4,30,20,0.0740741,0.00800348
211,0,4,30,20,0.0740741,0.00800348
193,0,4,30,20,0.0740741,0.00800348
220,0,4,30,20,0.0740741,0.00800348
207,0,4,30,20,0.0740741,0.00800348
232,0,4,30,20,0.0740741,0.00862099
215,0,4,30,20,0.0740741,0.00862099
222,0,4,30,20,0.0740741,0.00862099
221,0,4,30,20,0.0740741,0.00862099
224,0,4,30,20,0.0740741,0.00862099
210,0,4,30,20,0.0740741,0.00862099
225,0,4,30,20,0.0740741,0.00862099
231,0,4,30,20,0.0740741,0.00862099
211,0,4,30,20,0.0740741,0.00696327
189,0,4,30,20,0.0740741,0.00696327
223,0,4,30,20,0.0740741,0.00696327
218,0,4,30,20,0.0740741,0.00696327
221,0,4,30,20,0.0740741,0.00696327
212,0,4,30,20,0.0740741,0.00696327
209,0,4,30,20,0.0740741,0.00696327
213,0,4,30,20,0.0740741,0.00696327
236,0,4,30,20,0.0740741,0.00834217
244,0,4,30,20,0.0740741,0.00834217
235,0,4,30,20,0.0740741,0.00834217
239,0,4,30,20,0.0740741,0.00834217
237,0,4,30,20,0.0740741,0.00834217
241,0,4,30,20,0.0740741,0.00834217
230,0,4,30,20,0.0740741,0.00834217
243,0,4,30,20,0.0740741,0.00834217
218,0,4,30,20,0.0740741,0.00568768
212,0,4,30,20,0.0740741,0.00568768
205,0,4,30,20,0.0740741,0.00568768
215,0,4,30,20,0.0740741,0.00568768
199,0,4,30,20,0.0740741,0.00568768
222,0,4,30,20,0.0740741,0.00568768
221,0,4,30,20,0.0740741,0.00568768
242,0,4,30,20,0.0740741,0.00568768
241,0,4,30,20,0.0740741,0.00772828
238,0,4,30,20,0.0740741,0.00772828
253,0,4,30,20,0.0740741,0.00772828
246,0,4,30,20,0.0740741,0.00772828
258,0,4,30,20,0.0740741,0.00772828
253,0,4,30,20,0.0740741,0.00772828
235,0,4,30,20,0.0740741,0.00772828
239,0,4,30,20,0.0740741,0.00772828
228,0,4,30,20,0.0740741,0.00527792
215,0,4,30,20,0.0740741,0.00527792
225,0,4,30,20,0.0740741,0.00527792
217,0,4,30,20,0.0740741,0.00527792
223,0,4,30,20,0.0740741,0.00527792
232,0,4,30,20,0.0740741,0.00527792
231,0,4,30,20,0.0740741,0.00527792
218,0,4,30,20,0.0740741,0.00527792
251,0,4,30,20,0.0740741,0.00683807
253,0,4,30,20,0.0740741,0.00683807
244,0,4,30,20,0.0740741,0.00683807
263,0,4,30,20,0.0740741,0.00683807
279,0,4,30,20,0.0740741,0.00683807
242,0,4,30,20,0.0740741,0.00683807
259,0,4,30,20,0.0740741,0.00683807
259,0,4,30,20,0.0740741,0.00683807
225,0,4,30,20,0.0740741,0.00475423
234,0,4,30,20,0.0740741,0.00475423
255,0,4,30,20,0.0740741,0.00475423
252,0,4,30,20,0.0740741,0.00475423
226,0,4,30,20,0.0740741,0.00475423
222,0,4,30,20,0.0740741,0.00475423
230,0,4,30,20,0.0740741,0.00475423
228,0,4,30,20,0.0740741,0.00475423
267,0,4,30,20,0.0740741,0.00605832
256,0,4,30,20,0.0740741,0.00605832
251,0,4,30,20,0.0740741,0.00605832
259,0,4,30,20,0.0740741,0.00605832
258,0,4,30,20,0.0740741,0.00605832
262,0,4,30,20,0.0740741,0.00605832
260,0,4,30,20,0.0740741,0.00605832
276,0,4,30,20,0.0740741,0.00605832
232,0,4,30,20,0.0740741,0.00451697
258,0,4,30,20,0.0740741,0.00451697
238,0,4,30,20,0.0740741,0.00451697
239,0,4,30,20,0.0740741,0.00451697
243,0,4,30,20,0.0740741,0.00451697
234,0,4,30,20,0.0740741,0.00451697
241,0,4,30,20,0.0740741,0.00451697
246,0,4,30,20,0.0740741,0.00451697
262,0,4,30,20,0.0740741,0.00550732
273,0,4,30,20,0.0740741,0.00550732
279,0,4,30,20,0.0740741,0.00550732
257,0,4,30,20,0.0740741,0.00550732
274,0,4,30,20,0.0740741,0.00550732
264,0,4,30,20,0.0740741,0.00550732
278,0,4,30,20,0.0740741,0.00550732
273,0,4,30,20,0.0740741,0.00550732
248,0,4,30,20,0.0740741,0.00418346
245,0,4,30,20,0.0740741,0.00418346
246,0,4,30,20,0.0740741,0.00418346
247,0,4,30,20,0.0740741,0.00418346
240,0,4,30,20,0.0740741,0.00418346
239,0,4,30,20,0.0740741,0.00418346
256,0,4,30,20,0.0740741,0.00418346
246,0,4,30,20,0.0740741,0.00418346
286,0,4,30,20,0.0740741,0.00522838
283,0,4,30,20,0.0740741,0.00522838
268,0,4,30,20,0.0740741,0.00522838
294,0,4,30,20,0.0740741,0.00522838
262,0,4,30,20,0.0740741,0.00522838
276,0,4,30,20,0.0740741,0.00522838
284,0,4,30,20,0.0740741,0.00522838
272,0,4,30,20,0.0740741,0.00522838
253,0,4,30,20,0.0740741,0.00392595
242,0,4,30,20,0.0740741,0.00392595
275,0,4,30,20,0.0740741,0.00392595
274,0,4,30,20,0.0740741,0.00392595
251,0,4,30,20,0.0740741,0.00392595
241,0,4,30,20,0.0740741,0.00392595
268,0,4,30,20,0.0740741,0.00392595
240,0,4,30,20,0.0740741,0.00392595
262,0,4,30,20,0.0740741,0.00481991
309,0,4,30,20,0.0740741,0.00481991
297,0,4,30,20,0.0740741,0.00481991
271,0,4,30,20,0.0740741,0.00481991
293,0,4,30,20,0.0740741,0.00481991
282,0,4,30,20,0.0740741,0.00481991
291,0,4,30,20,0.0740741,0.00481991
288,0,4,30,20,0.0740741,0.00481991
244,0,4,30,20,0.0740741,0.00369953
266,0,4,30,20,0.0740741,0.00369953
267,0,4,30,20,0.0740741,0.00369953
264,0,4,30,20,0.0740741,0.00369953
250,0,4,30,20,0.0740741,0.00369953
247,0,4,30,20,0.0740741,0.00369953
259,0,4,30,20,0.0740741,0.00369953
274,0,4,30,20,0.0740741,0.00369953
299,0,4,30,20,0.0740741,0.00463288
290,0,4,30,20,0.0740741,0.00463288
294,0,4,30,20,0.0740741,0.00463288
305,0,4,30,20,0.0740741,0.00463288
299,0,4,30,20,0.0740741,0.00463288
295,0,4,30,20,0.0740741,0.00463288
277,0,4,30,20,0.0740741,0.00463288
312,0,4,30,20,0.0740741,0.00463288
261,0,4,30,20,0.0740741,0.00343157
260,0,4,30,20,0.0740741,0.00343157
286,0,4,30,20,0.0740741,0.00343157
257,0,4,30,20,0.0740741,0.00343157
262,0,4,30,20,0.0740741,0.00343157
262,0,4,30,20,0.0740741,0.00343157
257,0,4,30,20,0.0740741,0.00343157
257,0,4,30,20,0.0740741,0.00343157
302,0,4,30,20,0.0740741,0.00445921
324,0,4,30,20,0.0740741,0.00445921
305,0,4,30,20,0.0740741,0.00445921
325,0,4,30,20,0.0740741,0.00445921
300,0,4,30,20,0.0740741,0.00445921
306,0,4,30,20,0.0740741,0.00445921
294,0,4,30,20,0.0740741,0.00445921
286,0,4,30,20,0.0740741,0.00445921
275,0,4,30,20,0.0740741,0.00324164
274,0,4,30,20,0.0740741,0.00324164
290,0,4,30,20,0.0740741,0.00324164
272,0,4,30,20,0.0740741,0.00324164
255,0,4,30,20,0.0740741,0.00324164
280,0,4,30,20,0.0740741,0.00324164
254,0,4,30,20,0.0740741,0.00324164
262,0,4,30,20,0.0740741,0.00324164
323,0,4,30,20,0.0740741,0.00419776
291,0,4,30,20,0.0740741,0.00419776
319,0,4,30,20,0.0740741,0.00419776
313,0,4,30,20,0.0740741,0.00419776
309,0,4,30,20,0.0740741,0.00419776
307,0,4,30,20,0.0740741,0.00419776
287,0,4,30,20,0.0740741,0.00419776
292,0,4,30,20,0.0740741,0.00419776
286,0,4,30,20,0.0740741,0.00324531
284,0,4,30,20,0.0740741,0.00324531
265,0,4,30,20,0.0740741,0.00324531
282,0,4,30,20,0.0740741,0.00324531
261,0,4,30,20,0.0740741,0.00324531
299,0,4,30,20,0.0740741,0.00324531
290,0,4,30,20,0.0740741,0.00324531
286,0,4,30,20,0.0740741,0.00324531
314,0,4,30,20,0.0740741,0.00383145
287,0,4,30,20,0.0740741,0.00383145
318,0,4,30,20,0.0740741,0.00383145
318,0,4,30,20,0.0740741,0.00383145
285,0,4,30,20,0.0740741,0.00383145
311,0,4,30,20,0.0740741,0.00383145
310,0,4,30,20,0.0740741,0.00383145
312,0,4,30,20,0.0740741,0.00383145
283,0,4,30,20,0.0740741,0.00320894
273,0,4,30,20,0.0740741,0.00320894
284,0,4,30,20,0.0740741,0.00320894
306,0,4,30,20,0.0740741,0.00320894
303,0,4,30,20,0.0740741,0.00320894
298,0,4,30,20,0.0740741,0.00320894
295,0,4,30,20,0.0740741,0.00320894
290,0,4,30,20,0.0740741,0.00320894
314,0,4,30,20,0.0740741,0.00355337
313,0,4,30,20,0.0740741,0.00355337
321,0,4,30,20,0.0740741,0.00355337
325,0,4,30,20,0.0740741,0.00355337
336,0,4,30,20,0.0740741,0.00355337
294,0,4,30,20,0.0740741,0.00355337
309,0,4,30,20,0.0740741,0.00355337
311,0,4,30,20,0.0740741,0.00355337
289,0,4,30,20,0.0740741,0.0030385
299,0,4,30,20,0.0740741,0.0030385
290,0,4,30,20,0.0740741,0.0030385
331,0,4,30,20,0.0740741,0.0030385
281,0,4,30,20,0.0740741,0.0030385
288,0,4,30,20,0.0740741,0.0030385
303,0,4,30,20,0.0740741,0.0030385
296,0,4,30,20,0.0740741,0.0030385
324,0,4,30,20,0.0740741,0.00342741
338,0,4,30,20,0.0740741,0.00342741
344,0,4,30,20,0.0740741,0.00342741
294,0,4,30,20,0.0740741,0.00342741
320,0,4,30,20,0.0740741,0.00342741
317,0,4,30,20,0.0740741,0.00342741
330,0,4,30,20,0.0740741,0.00342741
306,0,4,30,20,0.0740741,0.00342741
296,0,4,30,20,0.0740741,0.0029376
285,0,4,30,20,0.0740741,0.0029376
298,0,4,30,20,0.0740741,0.0029376
290,0,4,30,20,0.0740741,0.0029376
323,0,4,30,20,0.0740741,0.0029376
311,0,4,30,20,0.0740741,0.0029376
310,0,4,30,20,0.0740741,0.0029376
311,0,4,30,20,0.0740741,0.0029376
315,0,4,30,20,0.0740741,0.00328807
324,0,4,30,20,0.0740741,0.00328807
339,0,4,30,20,0.0740741,0.00328807
330,0,4,30,20,0.0740741,0.00328807
308,0,4,30,20,0.0740741,0.00328807
318,0,4,30,20,0.0740741,0.00328807
331,0,4,30,20,0.0740741,0.00328807
318,0,4,30,20,0.0740741,0.00328807
319,0,4,30,20,0.0740741,0.00290081
282,0,4,30,20,0.0740741,0.00290081
308,0,4,30,20,0.0740741,0.00290081
302,0,4,30,20,0.0740741,0.00290081
303,0,4,30,20,0.0740741,0.00290081
324,0,4,30,20,0.0740741,0.00290081
291,0,4,30,20,0.0740741,0.00290081
316,0,4,30,20,0.0740741,0.00290081
347,0,4,30,20,0.0740741,0.00323752
315,0,4,30,20,0.0740741,0.00323752
329,0,4,30,20,0.0740741,0.00323752
322,0,4,30,20,0.0740741,0.00323752
331,0,4,30,20,0.0740741,0.00323752
353,0,4,30,20,0.0740741,0.00323752
314,0,4,30,20,0.0740741,0.00323752
343,0,4,30,20,0.0740741,0.00323752
296,0,4,30,20,0.0740741,0.0027667
304,0,4,30,20,0.0740741,0.0027667
313,0,4,30,20,0.0740741,0.0027667
322,0,4,30,20,0.0740741,0.0027667
303,0,4,30,20,0.0740741,0.0027667
310,0,4,30,20,0.0740741,0.0027667
326,0,4,30,20,0.0740741,0.0027667
326,0,4,30,20,0.0740741,0.0027667
327,0,4,30,20,0.0740741,0.00309008
323,0,4,30,20,0.0740741,0.00309008
318,0,4,30,20,0.0740741,0.00309008
332,0,4,30,20,0.0740741,0.00309008
343,0,4,30,20,0.0740741,0.00309008
325,0,4,30,20,0.0740741,0.00309008
330,0,4,30,20,0.0740741,0.00309008
324,0,4,30,20,0.0740741,0.00309008
342,0,4,30,20,0.0740741,0.0028172
321,0,4,30,20,0.0740741,0.0028172
338,0,4,30,20,0.0740741,0.0028172
325,0,4,30,20,0.0740741,0.0028172
318,0,4,30,20,0.0740741,0.0028172
339,0,4,30,20,0.0740741,0.0028172
307,0,4,30,20,0.0740741,0.0028172
316,0,4,30,20,0.0740741,0.0028172
322,0,4,30,20,0.0740741,0.00285791
326,0,4,30,20,0.0740741,0.00285791
332,0,4,30,20,0.0740741,0.00285791
314,0,4,30,20,0.0740741,0.00285791
319,0,4,30,20,0.0740741,0.00285791
314,0,4,30,20,0.0740741,0.00285791
325,0,4,30,20,0.0740741,0.00285791
332,0,4,30,20,0.0740741,0.00285791
323,0,4,30,20,0.0740741,0.00289446
349,0,4,30,20,0.0740741,0.00289446
316,0,4,30,20,0.0740741,0.00289446
339,0,4,30,20,0.0740741,0.00289446
340,0,4,30,20,0.0740741,0.00289446
343,0,4,30,20,0.0740741,0.00289446
344,0,4,30,20,0.0740741,0.00289446
329,0,4,30,20,0.0740741,0.00289446
341,0,4,30,20,0.0740741,0.00270664
332,0,4,30,20,0.0740741,0.00270664
308,0,4,30,20,0.0740741,0.00270664
310,0,4,30,20,0.0740741,0.00270664
345,0,4,30,20,0.0740741,0.00270664
302,0,4,30,20,0.0740741,0.00270664
308,0,4,30,20,0.0740741,0.00270664
319,0,4,30,20,0.0740741,0.00270664
347,0,4,30,20,0.0740741,0.00295392
353,0,4,30,20,0.0740741,0.00295392
369,0,4,30,20,0.0740741,0.00295392
317,0,4,30,20,0.0740741,0.00295392
356,0,4,30,20,0.0740741,0.00295392
325,0,4,30,20,0.0740741,0.00295392
335,0,4,30,20,0.0740741,0.00295392
341,0,4,30,20,0.0740741,0.00295392
360,0,4,30,20,0.0740741,0.00261038
343,0,4,30,20,0.0740741,0.00261038
328,0,4,30,20,0.0740741,0.00261038
352,0,4,30,20,0.0740741,0.00261038
319,0,4,30,20,0.0740741,0.00261038
326,0,4,30,20,0.0740741,0.00261038
318,0,4,30,20,0.0740741,0.00261038
293,0,4,30,20,0.0740741,0.00261038
362,0,4,30,20,0.0740741,0.00281601
358,0,4,30,20,0.0740741,0.00281601
340,0,4,30,20,0.0740741,0.00281601
337,0,4,30,20,0.0740741,0.00281601
340,0,4,30,20,0.0740741,0.00281601
328,0,4,30,20,0.0740741,0.00281601
340,0,4,30,20,0.0740741,0.00281601
358,0,4,30,20,0.0740741,0.00281601
321,0,4,30,20,0.0740741,0.00256796
333,0,4,30,20,0.0740741,0.00256796
326,0,4,30,20,0.0740741,0.00256796
340,0,4,30,20,0.0740741,0.00256796
350,0,4,30,20,0.0740741,0.00256796
317,0,4,30,20,0.0740741,0.00256796
320,0,4,30,20,0.0740741,0.00256796
334,0,4,30,20,0.0740741,0.00256796
347,0,4,30,20,0.0740741,0.00278516
352,0,4,30,20,0.0740741,0.00278516
378,0,4,30,20,0.0740741,0.00278516
360,0,4,30,20,0.0740741,0.00278516
335,0,4,30,20,0.0740741,0.00278516
341,0,4,30,20,0.0740741,0.00278516
344,0,4,30,20,0.0740741,0.00278516
327,0,4,30,20,0.0740741,0.00278516
342,0,4,30,20,0.0740741,0.00253874
340,0,4,30,20,0.0740741,0.00253874
350,0,4,30,20,0.0740741,0.00253874
343,0,4,30,20,0.0740741,0.00253874
332,0,4,30,20,0.0740741,0.00253874
326,0,4,30,20,0.0740741,0.00253874
311,0,4,30,20,0.0740741,0.00253874
325,0,4,30,20,0.0740741,0.00253874
360,0,4,30,20,0.0740741,0.00273466
347,0,4,30,20,0.0740741,0.00273466
332,0,4,30,20,0.0740741,0.00273466
341,0,4,30,20,0.0740741,0.00273466
331,0,4,30,20,0.0740741,0.00273466
348,0,4,30,20,0.0740741,0.00273466
330,0,4,30,20,0.0740741,0.00273466
357,0,4,30,20,0.0740741,0.00273466
345,0,4,30,20,0.0740741,0.00259562
375,0,4,30,20,0.0740741,0.00259562
370,0,4,30,20,0.0740741,0.00259562
327,0,4,30,20,0.0740741,0.00259562
336,0,4,30,20,0.0740741,0.00259562
323,0,4,30,20,0.0740741,0.00259562
316,0,4,30,20,0.0740741,0.00259562
321,0,4,30,20,0.0740741,0.00259562
371,0,4,30,20,0.0740741,0.00267479
370,0,4,30,20,0.0740741,0.00267479
340,0,4,30,20,0.0740741,0.00267479
358,0,4,30,20,0.0740741,0.00267479
367,0,4,30,20,0.0740741,0.00267479
348,0,4,30,20,0.0740741,0.00267479
348,0,4,30,20,0.0740741,0.00267479
367,0,4,30,20,0.0740741,0.00267479
323,0,4,30,20,0.0740741,0.00240367
341,0,4,30,20,0.0740741,0.00240367
337,0,4,30,20,0.0740741,0.00240367
338,0,4,30,20,0.0740741,0.00240367
318,0,4,30,20,0.0740741,0.00240367
321,0,4,30,20,0.0740741,0.00240367
322,0,4,30,20,0.0740741,0.00240367
334,0,4,30,20,0.0740741,0.00240367
382,0,4,30,20,0.0740741,0.00279574
364,0,4,30,20,0.0740741,0.00279574
387,0,4,30,20,0.0740741,0.00279574
389,0,4,30,20,0.0740741,0.00279574
357,0,4,30,20,0.0740741,0.00279574
349,0,4,30,20,0.0740741,0.00279574
367,0,4,30,20,0.0740741,0.00279574
390,0,4,30,20,0.0740741,0.00279574
348,0,4,30,20,0.0740741,0.00225111
324,0,4,30,20,0.0740741,0.00225111
334,0,4,30,20,0.0740741,0.00225111
334,0,4,30,20,0.0740741,0.00225111
350,0,4,30,20,0.0740741,0.00225111
341,0,4,30,20,0.0740741,0.00225111
319,0,4,30,20,0.0740741,0.00225111
330,0,4,30,20,0.0740741,0.00225111
377,0,4,30,20,0.0740741,0.00271097
362,0,4,30,20,0.0740741,0.00271097
362,0,4,30,20,0.0740741,0.00271097
334,0,4,30,20,0.0740741,0.00271097
358,0,4,30,20,0.0740741,0.00271097
360,0,4,30,20,0.0740741,0.00271097
384,0,4,30,20,0.0740741,0.00271097
356,0,4,30,20,0.0740741,0.00271097
339,0,4,30,20,0.0740741,0.00237322
330,0,4,30,20,0.0740741,0.00237322
316,0,4,30,20,0.0740741,0.00237322
340,0,4,30,20,0.0740741,0.00237322
338,0,4,30,20,0.0740741,0.00237322
