success
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
2
2
2
3
3
4
4
6
7
7
8
10
12
13
14
14
14
15
18
19
21
23
25
27
29
30
31
34
36
38
38
40
42
44
47
47
47
48
49
50
52
55
57
58
59
64
65
68
69
73
73
74
77
80
83
89
92
94
98
100
105
111
116
118
119
123
125
129
137
138
140
146
147
151
156
158
161
165
167
174
179
183
187
191
193
200
203
204
213
217
224
228
234
240
244
249
252
257
265
274
280
289
297
303
307
313
322
326
331
338
346
354
359
371
375
382
388
394
399
406
409
420
428
436
444
450
456
464
472
483
496
505
513
522
530
538
543
553
561
576
584
594
603
611
621
632
642
654
663
669
681
691
701
710
720
728
741
747
758
769
784
794
801
810
825
841
851
862
870
876
893
899
913
930
942
951
962
974
991
1003
1021
1036
1045
1060
1072
1084
1093
1106
1118
1132
1144
1151
1162
1174
1183
1191
1208
1221
1234
1248
1260
1278
1292
1305
1321
1337
1349
1361
1374
1390
1406
1419
1436
1451
1461
1474
1487
1506
1526
1549
1569
1580
1599
1624
1629
1643
1658
1673
1694
1711
1726
1748
1764
1784
1793
1808
1820
1845
1864
1878
1896
1913
1927
1943
1958
1979
2001
2017
2032
2049
2065
2085
2098
2113
2134
2154
2171
2186
2196
2216
2231
2248
2263
2280
2303
2322
2337
2346
2369
2389
2403
2416
2439
2463
2478
2501
2520
2536
2556
2583
2592
2616
2640
2662
2674
2690
2707
2722
2746
2761
2782
2796
2820
2835
2853
2870
2894
2915
2933
2951
2968
2985
3009
3023
3040
3058
3078
3094
3111
3126
3151
3178
3194
3212
3226
3247
3261
3283
3304
3320
3338
3356
3375
3391
3406
3422
3442
3467
3485
3505
3523
3537
3557
3578
3596
3616
3637
3652
3669
3689
3717
3736
3758
3775
3794
3811
3830
3846
3863
3878
3895
3911
3936
3956
3978
4000
4028
4045
4061
4082
4099
4114
4133
4153
4171
4191
4214
4230
4251
4267
4289
4306
4330
4340
4357
4369
4387
4403
4424
4441
4462
4473
4499
4512
4528
4547
4573
4583
4602
4610
4629
4639
4663
4672
4692
4703
4724
4737
4758
4768
4782
4793
4815
4829
4855
4859
4874
4883
4903
4911
4934
4942
4961
4970
4983
4986
5003
5008
5024
5032
5054
5056
5082
5082
5105
5111
5133
5134
5147
5156
5175
5179
5194
5197
5211
5216
5230
5233
5256
5259
5278
5284
5295
5299
5318
5319
5336
5342
5359
5363
5383
5386
5405
5410
5433
5436
5457
5465
5483
5491
5507
5520
5535
5546
5563
5574
5592
5601
5617
5628
5649
5657
5679
5689
5705
5714
5736
5749
5766
5773
5797
5805
5823
5830
5847
5854
5867
5876
5894
5904
5926
5932
5949
5956
5973
5984
5999
6008
6026
6038
6059
6078
6095
6103
6119
6132
6149
6159
6173
6185
6203
6217
6234
6247
6268
6280
6300
6312
6329
6342
6364
6384
6402
6413
6433
6447
6467
6481
6496
6510
6531
6548
6570
6588
6610
6625
6644
6661
6676
6696
6709
6725
6739
6760
6781
6802
6822
6844
6863
6883
6901
6917
6933
6954
6973
6989
7005
7018
7032
7045
7059
7074
7090
7108
7120
7136
7153
7170
7185
7201
7218
7233
7247
7258
7267
7280
7294
7303
7318
7334
7359
7373
7385
7394
7414
7422
7436
7448
7465
7475
7494
7504
7523
7537
7553
7572
7583
7600
7618
7631
7648
7660
7672
7687
7695
7705
7712
7723
7735
7748
7762
7768
7776
7792
7805
7816
7829
7841
7850
7858
7865
7877
7889
7900
7907
7919
7928
7932
7948
7960
7973
7981
7986
7994
8008
8021
8034
8042
8050
8060
8069
8082
8089
8095
8100
8107
8119
8132
8138
8151
8161
8173
8185
8194
8200
8207
8214
8223
8230
8236
8247
8253
8266
8279
8285
8291
8298
8308
8317
8323
8334
8347
8351
8359
8364
8373
8381
8388
8393
8403
8410
8415
8426
8432
8440
8447
8450
8456
8468
8477
8483
8491
8496
8499
8504
8510
8517
8524
8527
8532
8544
8548
8555
8559
8565
8573
8581
8584
8587
8595
8607
8608
8611
8615
8622
8623
8629
8638
8645
8652
8653
8659
8665
8669
8676
8683
8684
8696
8701
8704
8707
8713
8718
8728
8734
8740
8742
8747
8754
8759
8764
8770
8778
8781
8784
8792
8795
8798
8806
8812
8816
8818
8822
8827
8833
8837
8841
8843
8845
8846
8849
8853
8859
8864
8868
8874
8876
8878
8883
8885
8890
8891
8892
8894
