SuccessMTCD
0
0
0
0
0
0
0
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
2
2
2
2
2
2
2
3
9
9
9
9
9
9
10
14
26
28
29
29
29
29
31
43
60
64
65
65
65
65
66
78
92
98
99
102
105
109
119
136
158
166
169
169
169
171
178
195
214
225
232
237
239
243
252
272
295
309
317
317
321
327
338
361
385
404
421
433
444
455
472
494
514
535
553
567
578
594
613
638
662
683
699
710
724
742
763
789
814
837
858
879
897
916
938
964
992
1020
1046
1071
1096
1119
1141
1167
1193
1222
1252
1281
1316
1351
1385
1415
1446
1479
1512
1546
1578
1610
1639
1667
1697
1732
1767
1801
1833
1865
1897
1924
1966
2010
2051
2091
2127
2165
2204
2240
2285
2328
2374
2418
2462
2504
2546
2592
2650
2707
2762
2816
2859
2903
2948
2993
3040
3088
3135
3182
3228
3275
3322
3370
3425
3481
3535
3587
3633
3683
3734
3783
3829
3874
3917
3960
4015
4074
4132
4190
4249
4309
4363
4416
4465
4516
4567
4620
4676
4730
4784
4836
4897
4959
5022
5084
5156
5226
5292
5357
5417
5478
5541
5606
5672
5736
5800
5861
5931
6001
6073
6147
6217
6285
6353
6420
6487
6558
6633
6707
6780
6858
6933
7006
7076
7148
7222
7299
7379
7456
7532
7604
7677
7751
7827
7902
7982
8058
8133
8209
8284
8361
8437
8515
8593
8668
8744
8817
8894
8973
9051
9130
9209
9286
9365
9445
9525
9605
9683
9762
9839
9916
9994
10070
10149
10230
10310
10389
10474
10558
10641
10725
10807
10891
10975
11058
11143
11229
11314
11398
11483
11568
11650
11731
11818
11906
11995
12085
12175
12265
12353
12439
12527
12613
12702
12792
12881
12969
13056
13143
13233
13323
13413
13503
13593
13683
13773
13863
13953
14043
14133
14223
14313
14403
14493
14583
14673
14763
14853
14943
15033
15121
15211
15301
15391
15481
15571
15661
15751
15841
15931
16021
16111
16199
16289
16377
16467
16557
16647
16737
16827
16917
17007
17097
17187
17275
17365
17455
17541
17627
17713
17801
17891
17979
18069
18159
18245
18329
18415
18501
18589
18675
18763
18851
18941
19025
19113
19203
19293
19379
19467
19557
19647
19731
19815
19905
19993
20083
20171
20257
20345
20435
20525
20615
20701
20791
20879
20965
21055
21145
21235
21325
21413
21501
21587
21677
21767
21857
21947
22035
22123
22211
22301
22391
22481
22571
22661
22749
22837
22925
23015
23105
23195
23285
23375
23465
23555
23645
23735
23825
23915
24003
24093
24183
24269
24357
24443
24533
24623
24713
24803
24893
24983
25073
25163
25253
25343
25433
25523
25611
25701
25791
25881
25969
26057
26147
26237
26325
26415
26505
26595
26685
26775
26865
26955
27045
27133
27223
27311
27401
27491
27581
27671
27761
27851
27941
28029
28119
28209
28299
28389
28479
28569
28659
28749
28839
28929
29019
29109
29199
29289
29379
29469
29557
29647
29737
29827
29917
30007
30097
30187
30277
30367
30457
30547
30637
30727
30817
30905
30993
31083
31173
31263
31353
31443
31533
31623
31713
31803
31893
31983
32073
32163
32253
32343
32433
32523
32613
32703
32793
32883
32973
33063
33153
33243
33333
33423
33513
33603
33693
33783
33873
33963
34053
34143
34233
34323
34413
34503
34593
34681
34771
34861
34951
35041
35131
35221
35311
35401
35491
35581
35671
35761
35851
35941
36031
36120
36210
36300
36390
36480
36570
36660
36750
36839
36929
37018
37108
37198
37288
37378
37468
37558
37648
37738
37826
37916
38006
38096
38186
38275
38364
38453
38543
38633
38723
38812
38901
38986
39071
39158
39247
39337
39427
39517
39607
39690
39774
39858
39940
40026
40113
40200
40286
40369
40453
40536
40620
40707
40793
40881
40969
41048
41124
41199
41274
41353
41433
41516
41600
41671
41743
41813
41885
41960
42033
42106
42180
42248
42317
42385
42452
42511
42573
42636
42701
42771
42843
42914
42982
43051
43122
43195
43270
43331
43395
43459
43519
43580
43644
43707
43768
43829
43891
43953
44014
44073
44133
44200
44269
44333
44397
44460
44520
44573
44625
44682
44737
44794
44849
44906
44959
45008
45059
45111
45168
45218
45273
45327
45379
45427
45477
45528
45579
45629
45679
45727
45773
45816
45861
45906
45949
45997
46049
46097
46145
46190
46236
46286
46338
46388
46440
46490
46538
46574
46608
46642
46681
46719
46762
46803
46843
46882
46921
46959
46998
47033
47071
47110
47147
47180
47213
47246
47279
47317
47357
47396
47434
47465
47493
47522
47550
47588
47628
47667
47705
47736
47768
47800
47828
47864
47900
47937
47974
48000
48026
48055
48082
48113
