SuccessMTCD
0
0
0
0
0
0
0
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
2
8
8
8
8
8
8
8
8
32
35
35
35
35
35
35
35
65
82
83
83
83
83
83
83
113
138
141
141
141
141
141
141
171
201
224
237
243
243
243
243
273
303
333
353
359
359
359
359
389
419
449
478
492
500
504
506
536
566
596
626
651
663
672
678
708
738
768
798
828
852
865
874
904
934
964
994
1024
1051
1071
1084
1114
1144
1174
1204
1234
1264
1294
1316
1346
1376
1406
1436
1466
1496
1526
1556
1586
1616
1646
1676
1706
1736
1766
1796
1826
1856
1886
1916
1946
1976
2006
2036
2066
2096
2126
2156
2186
2216
2246
2276
2306
2336
2366
2396
2426
2456
2486
2516
2546
2576
2606
2636
2665
2695
2725
2755
2785
2815
2845
2875
2904
2933
2963
2993
3022
3051
3081
3111
3141
3171
3201
3230
3259
3288
3318
3348
3378
3408
3437
3467
3494
3524
3553
3582
3608
3635
3665
3694
3723
3751
3780
3809
3838
3866
3895
3923
3951
3979
4008
4034
4061
4090
4119
4145
4173
4200
4226
4252
4280
4309
4337
4365
4392
4419
4447
4473
4498
4525
4553
4582
4609
4637
4664
4693
4721
4747
4772
4801
4828
4855
4882
4908
4933
4959
4986
5014
5042
5069
5096
5123
5150
5178
5204
5232
5258
5283
5309
5335
5363
5390
5417
5446
5475
5503
5530
5557
5585
5612
5639
5666
5691
5718
5745
5770
5796
5822
5849
5879
5905
5932
5959
5984
6011
6037
6065
6090
6116
6142
6168
6195
6222
6249
6274
6301
6327
6354
6379
6406
6432
6458
6486
6514
6541
6567
6593
6619
6645
6670
6697
6723
6748
6775
6802
6829
6854
6880
6906
6934
6963
6988
7015
7042
7069
7096
7124
7151
7177
7204
7232
7257
7283
7311
7338
7365
7391
7418
7446
7474
7500
7528
7554
7581
7609
7636
7662
7689
7716
7741
7768
7794
7822
7850
7878
7905
7930
7954
7981
8006
8032
8060
8087
8113
8140
8166
8192
8219
8246
8273
8300
8327
8352
8378
8405
8432
8460
8486
8512
8537
8563
8590
8617
8643
8670
8695
8722
8748
8773
8800
8826
8853
8880
8908
8935
8962
8989
9015
9041
9068
9094
9119
9146
9172
9199
9227
9253
9281
9308
9333
9360
9386
9414
9440
9468
9493
9520
9547
9574
9601
9630
9657
9683
9710
9736
9761
9787
9815
9841
9867
9894
9922
9947
9973
10000
10027
10052
10079
10106
10133
10158
10185
10212
10240
10267
10294
10322
10347
10373
10399
10423
10451
10479
10507
10534
10561
10585
10612
10638
10666
10694
10721
10748
10777
10804
10829
10856
10882
10909
10936
10962
10990
11019
11045
11074
11102
11130
11156
11183
11211
11239
11266
11292
11320
11347
11375
11401
11428
11455
11482
11508
11535
11562
11589
11614
11641
11669
11698
11725
11752
11778
11805
11831
11858
11886
11912
11938
11964
11991
12018
12043
12071
12099
12124
12151
12177
12203
12228
12254
12282
12309
12336
12362
12389
12416
12443
12469
12495
12523
12547
12575
12602
12628
12655
12681
12708
12734
12760
12787
12816
12841
12870
12896
12921
12946
12973
13000
13027
13054
13080
13108
13135
13164
13191
13218
13243
13271
13297
13325
13354
13381
13409
13435
13461
13485
13511
13538
13562
13589
13615
13641
13668
13696
13725
13754
13780
13808
13835
13863
13890
13919
13946
13973
13998
14024
14051
14078
14106
14133
14160
14187
14215
14242
14267
14294
14322
14348
14373
14401
14430
14456
14483
14511
14537
14565
14593
14618
14645
14672
14696
14723
14750
14776
14803
14829
14855
14883
14909
14937
14965
14992
15020
15046
15075
15101
15127
15154
15181
15207
15234
15260
15287
15315
15341
15368
15396
15421
15449
15478
15507
15535
15562
15587
15613
15639
15667
15694
15721
15748
15775
15803
15830
15856
15883
15910
15936
15963
15989
16017
16044
16072
16099
16126
16152
16180
16208
16236
16263
16288
16315
16341
16370
16396
16423
16450
16477
16502
16529
16557
16583
16610
16636
16664
16690
16716
16745
16773
16798
16826
16854
16880
16907
16931
16957
16983
17009
17038
17065
17092
17121
17149
17177
17204
17230
17258
17285
17312
17340
17367
17395
17420
17446
17472
17498
17525
17552
17578
17605
17633
17661
17688
17715
17742
17769
17794
17821
17847
17873
17900
17927
17955
17983
18008
18036
18062
18089
18116
18142
18169
18196
18223
18250
18275
18301
18328
18356
18385
18413
18439
18464
18491
18518
18544
18570
18598
18625
18650
18676
18701
18728
18754
18781
18809
18835
18861
18887
18913
18940
18966
18992
