initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB,initate ACB
49,21,11,20,2,0.203704,0.137372,400
49,19,10,22,3,0.185185,0.137372,342
48,18,9,21,6,0.166667,0.137372,409
56,21,14,17,2,0.259259,0.137372,416
64,18,17,15,4,0.314815,0.137372,415
55,18,14,17,5,0.259259,0.137372,421
63,14,17,16,7,0.314815,0.137372,403
59,19,19,15,1,0.351852,0.134733,399
40,26,8,20,0,0.148148,0.134733,360
53,19,14,15,6,0.259259,0.134733,371
59,18,16,16,4,0.296296,0.134733,398
45,22,8,22,2,0.148148,0.134733,427
47,26,14,14,0,0.259259,0.134733,355
58,17,14,16,7,0.259259,0.134733,396
37,29,9,16,0,0.166667,0.134733,384
51,25,12,17,0,0.222222,0.140267,404
47,24,12,17,1,0.222222,0.140267,375
52,17,14,17,6,0.259259,0.140267,367
58,19,18,14,3,0.333333,0.140267,355
52,20,13,18,3,0.240741,0.140267,393
54,19,12,20,3,0.222222,0.140267,413
53,16,11,19,8,0.203704,0.140267,398
58,20,17,16,1,0.314815,0.140267,401
42,25,11,18,0,0.203704,0.139426,391
62,17,17,17,3,0.314815,0.139426,414
73,15,21,13,5,0.388889,0.139426,414
45,26,13,15,0,0.240741,0.139426,363
67,20,18,12,4,0.333333,0.139426,393
72,15,20,14,5,0.37037,0.139426,413
59,18,17,15,4,0.314815,0.139426,422
58,16,14,19,5,0.259259,0.139426,419
61,15,18,15,6,0.333333,0.134092,366
56,20,17,14,3,0.314815,0.134092,418
54,22,17,13,2,0.314815,0.134092,425
51,22,12,18,2,0.222222,0.134092,384
57,17,10,22,5,0.185185,0.134092,405
48,22,13,16,3,0.240741,0.134092,369
60,22,19,12,1,0.351852,0.134092,430
47,23,13,16,2,0.240741,0.134092,400
62,16,17,13,8,0.314815,0.135583,380
47,20,11,21,2,0.203704,0.135583,398
55,25,16,13,0,0.296296,0.135583,384
67,15,20,14,5,0.37037,0.135583,387
49,22,12,20,0,0.222222,0.135583,402
63,14,18,15,7,0.333333,0.135583,405
59,21,19,13,1,0.351852,0.135583,403
60,17,18,13,6,0.333333,0.135583,377
61,15,15,18,6,0.277778,0.137855,426
51,20,13,19,2,0.240741,0.137855,426
45,21,10,21,2,0.185185,0.137855,402
75,17,24,8,5,0.444444,0.137855,418
47,25,14,15,0,0.259259,0.137855,373
58,20,18,13,3,0.333333,0.137855,393
41,26,11,17,0,0.203704,0.137855,360
69,12,18,17,7,0.333333,0.137855,435
48,22,11,20,1,0.203704,0.134169,408
62,15,16,16,7,0.296296,0.134169,401
55,16,16,17,5,0.296296,0.134169,382
45,24,12,17,1,0.222222,0.134169,400
53,20,16,14,4,0.296296,0.134169,411
51,19,13,19,3,0.240741,0.134169,387
49,20,10,23,1,0.185185,0.134169,440
60,19,18,14,3,0.333333,0.134169,385
55,19,14,16,5,0.259259,0.134661,397
44,24,9,20,1,0.166667,0.134661,392
44,26,12,16,0,0.222222,0.134661,388
46,21,11,19,3,0.203704,0.134661,366
61,19,18,15,2,0.333333,0.134661,405
56,27,14,13,0,0.259259,0.134661,377
61,15,18,15,6,0.333333,0.134661,392
49,21,13,17,3,0.240741,0.134661,384
46,22,11,18,3,0.203704,0.13943,393
58,22,17,13,2,0.314815,0.13943,385
61,18,21,14,1,0.388889,0.13943,434
52,25,16,13,0,0.296296,0.13943,461
49,20,11,20,3,0.203704,0.13943,367
49,19,13,19,3,0.240741,0.13943,365
47,21,12,18,3,0.222222,0.13943,397
55,22,15,14,3,0.277778,0.13943,395
55,17,14,18,5,0.259259,0.13588,400
68,16,21,13,4,0.388889,0.13588,422
52,23,14,15,2,0.259259,0.13588,369
62,19,19,12,4,0.351852,0.13588,409
61,19,19,12,4,0.351852,0.13588,386
55,22,17,13,2,0.314815,0.13588,424
48,23,10,19,2,0.185185,0.13588,428
38,27,8,19,0,0.148148,0.13588,401
65,18,19,14,3,0.351852,0.133677,403
46,23,13,16,2,0.240741,0.133677,408
50,21,13,16,4,0.240741,0.133677,385
57,17,11,20,6,0.203704,0.133677,412
62,20,20,10,4,0.37037,0.133677,465
60,20,16,15,3,0.296296,0.133677,420
47,22,11,20,1,0.203704,0.133677,368
65,20,18,13,3,0.333333,0.133677,398
64,18,19,13,4,0.351852,0.133099,425
49,25,12,17,0,0.222222,0.133099,408
49,21,10,21,2,0.185185,0.133099,346
54,15,11,21,7,0.203704,0.133099,423
47,19,12,21,2,0.222222,0.133099,422
57,22,19,12,1,0.351852,0.133099,421
43,19,8,22,5,0.148148,0.133099,433
43,22,7,22,3,0.12963,0.133099,416
37,27,6,21,0,0.111111,0.131736,401
46,16,6,24,8,0.111111,0.131736,364
51,20,12,19,3,0.222222,0.131736,384
57,20,19,13,2,0.351852,0.131736,417
53,21,17,13,3,0.314815,0.131736,430
41,25,9,20,0,0.166667,0.131736,361
75,13,23,13,5,0.425926,0.131736,408
42,28,10,16,0,0.185185,0.131736,391
62,21,20,12,1,0.37037,0.137345,407
52,22,17,12,3,0.314815,0.137345,383
60,20,18,15,1,0.333333,0.137345,374
48,21,13,17,3,0.240741,0.137345,363
48,23,11,19,1,0.203704,0.137345,400
58,20,16,14,4,0.296296,0.137345,421
51,22,13,18,1,0.240741,0.137345,396
57,18,13,17,6,0.240741,0.137345,404
59,15,16,19,4,0.296296,0.137514,393
62,17,15,18,4,0.277778,0.137514,424
51,21,15,16,2,0.277778,0.137514,421
61,17,17,16,4,0.314815,0.137514,371
50,21,15,17,1,0.277778,0.137514,398
52,21,13,16,4,0.240741,0.137514,422
79,14,24,13,3,0.444444,0.137514,424
65,16,19,17,2,0.351852,0.137514,422
40,23,8,22,1,0.148148,0.132193,371
66,15,20,16,3,0.37037,0.132193,435
55,17,10,20,7,0.185185,0.132193,427
43,27,9,18,0,0.166667,0.132193,383
55,23,14,16,1,0.259259,0.132193,397
50,22,11,20,1,0.203704,0.132193,369
58,20,17,13,4,0.314815,0.132193,433
53,20,14,17,3,0.259259,0.132193,405
62,12,15,17,10,0.277778,0.134694,384
56,20,16,15,3,0.296296,0.134694,402
52,23,16,14,1,0.296296,0.134694,385
61,18,18,15,3,0.333333,0.134694,386
41,25,10,19,0,0.185185,0.134694,402
54,18,15,15,6,0.277778,0.134694,406
53,19,16,16,3,0.296296,0.134694,403
43,25,10,19,0,0.185185,0.134694,382
69,15,22,14,3,0.407407,0.137225,422
61,18,18,13,5,0.333333,0.137225,426
53,19,13,17,5,0.240741,0.137225,396
60,23,17,13,1,0.314815,0.137225,430
58,18,19,14,3,0.351852,0.137225,372
53,22,14,16,2,0.259259,0.137225,395
47,25,10,19,0,0.185185,0.137225,361
51,22,14,16,2,0.259259,0.137225,428
57,21,13,17,3,0.240741,0.134286,405
42,23,10,20,1,0.185185,0.134286,395
53,17,16,17,4,0.296296,0.134286,378
48,19,10,21,4,0.185185,0.134286,392
54,19,14,17,4,0.259259,0.134286,418
47,24,13,16,1,0.240741,0.134286,386
49,24,11,18,1,0.203704,0.134286,428
44,24,10,19,1,0.185185,0.134286,382
54,23,16,13,2,0.296296,0.135908,391
48,22,12,18,2,0.222222,0.135908,386
58,15,13,20,6,0.240741,0.135908,388
55,21,12,18,3,0.222222,0.135908,356
57,18,15,18,3,0.277778,0.135908,402
52,18,12,19,5,0.222222,0.135908,373
64,13,14,21,6,0.259259,0.135908,389
45,23,12,19,0,0.222222,0.135908,384
58,17,17,16,4,0.314815,0.140926,382
59,19,18,14,3,0.333333,0.140926,380
69,14,21,15,4,0.388889,0.140926,430
63,16,19,14,5,0.351852,0.140926,460
56,14,13,21,6,0.240741,0.140926,355
56,15,11,21,7,0.203704,0.140926,363
59,16,16,19,3,0.296296,0.140926,388
58,14,13,18,9,0.240741,0.140926,391
53,21,12,19,2,0.222222,0.138074,393
51,18,13,17,6,0.240741,0.138074,421
43,24,11,18,1,0.203704,0.138074,364
54,20,14,17,3,0.259259,0.138074,412
58,17,17,15,5,0.314815,0.138074,387
60,18,17,15,4,0.314815,0.138074,419
53,20,12,19,3,0.222222,0.138074,421
52,17,11,23,3,0.203704,0.138074,397
59,17,17,14,6,0.314815,0.134724,394
52,20,10,22,2,0.185185,0.134724,405
56,18,13,17,6,0.240741,0.134724,377
65,18,18,15,3,0.333333,0.134724,403
57,19,15,16,4,0.277778,0.134724,466
64,17,19,14,4,0.351852,0.134724,413
47,24,12,17,1,0.222222,0.134724,358
44,25,13,16,0,0.240741,0.134724,392
61,18,17,15,4,0.314815,0.135355,422
48,18,8,22,6,0.148148,0.135355,407
36,29,9,16,0,0.166667,0.135355,334
50,21,15,16,2,0.277778,0.135355,411
57,23,16,13,2,0.296296,0.135355,408
63,20,18,13,3,0.333333,0.135355,413
54,17,14,18,5,0.259259,0.135355,421
58,16,12,19,7,0.222222,0.135355,405
55,19,15,16,4,0.277778,0.134801,387
55,19,13,19,3,0.240741,0.134801,346
49,21,12,18,3,0.222222,0.134801,374
52,17,10,19,8,0.185185,0.134801,415
63,18,17,16,3,0.314815,0.134801,425
46,26,15,13,0,0.277778,0.134801,352
51,20,13,19,2,0.240741,0.134801,402
59,18,15,15,6,0.277778,0.134801,386
50,22,12,19,1,0.222222,0.1406,404
57,21,17,13,3,0.314815,0.1406,382
50,22,14,17,1,0.259259,0.1406,367
32,29,6,19,0,0.111111,0.1406,353
62,14,19,16,5,0.351852,0.1406,385
55,17,15,18,4,0.277778,0.1406,410
55,24,15,15,0,0.277778,0.1406,380
53,19,13,17,5,0.240741,0.1406,395
56,20,18,13,3,0.333333,0.14074,379
62,12,15,19,8,0.277778,0.14074,414
56,21,16,15,2,0.296296,0.14074,414
60,20,16,15,3,0.296296,0.14074,359
48,24,12,18,0,0.222222,0.14074,384
53,23,16,15,0,0.296296,0.14074,412
66,20,18,13,3,0.333333,0.14074,415
55,17,15,16,6,0.277778,0.14074,413
52,16,12,20,6,0.222222,0.135791,350
61,18,18,15,3,0.333333,0.135791,422
52,26,13,15,0,0.240741,0.135791,411
48,20,10,20,4,0.185185,0.135791,369
51,21,12,19,2,0.222222,0.135791,388
56,20,16,15,3,0.296296,0.135791,352
48,23,12,17,2,0.222222,0.135791,424
52,21,13,17,3,0.240741,0.135791,390
42,24,8,21,1,0.148148,0.139798,370
53,20,13,17,4,0.240741,0.139798,394
54,16,11,21,6,0.203704,0.139798,375
45,24,12,18,0,0.222222,0.139798,376
51,22,13,18,1,0.240741,0.139798,387
63,20,17,14,3,0.314815,0.139798,398
39,22,7,24,1,0.12963,0.139798,391
45,20,9,21,4,0.166667,0.139798,369
56,20,15,16,3,0.277778,0.141285,410
56,19,16,15,4,0.296296,0.141285,419
69,15,19,14,6,0.351852,0.141285,384
62,16,17,15,6,0.314815,0.141285,420
55,21,15,18,0,0.277778,0.141285,363
59,15,14,19,6,0.259259,0.141285,381
46,21,11,20,2,0.203704,0.141285,347
58,20,14,15,5,0.259259,0.141285,415
59,18,14,18,4,0.259259,0.138252,391
61,20,17,13,4,0.314815,0.138252,380
47,23,12,17,2,0.222222,0.138252,362
56,16,14,18,6,0.259259,0.138252,374
42,20,8,22,4,0.148148,0.138252,405
62,15,16,16,7,0.296296,0.138252,371
61,15,15,18,6,0.277778,0.138252,411
49,21,12,18,3,0.222222,0.138252,365
52,20,12,19,3,0.222222,0.141498,379
57,19,16,17,2,0.296296,0.141498,369
51,23,12,18,1,0.222222,0.141498,370
45,22,11,18,3,0.203704,0.141498,340
52,18,13,18,5,0.240741,0.141498,386
38,26,8,20,0,0.148148,0.141498,356
47,22,11,19,2,0.203704,0.141498,370
48,25,15,14,0,0.277778,0.141498,365
53,25,16,13,0,0.296296,0.147383,368
54,22,16,16,0,0.296296,0.147383,368
58,19,17,15,3,0.314815,0.147383,418
59,16,14,18,6,0.259259,0.147383,449
50,18,9,22,5,0.166667,0.147383,336
57,20,15,18,1,0.277778,0.147383,342
48,21,12,18,3,0.222222,0.147383,369
50,22,13,18,1,0.240741,0.147383,373
54,19,14,15,6,0.259259,0.144082,376
73,12,22,15,5,0.407407,0.144082,406
45,27,15,12,0,0.277778,0.144082,347
59,20,17,13,4,0.314815,0.144082,395
55,22,13,17,2,0.240741,0.144082,372
59,17,15,18,4,0.277778,0.144082,407
49,23,14,17,0,0.259259,0.144082,402
60,16,14,19,5,0.259259,0.144082,374
67,17,23,13,1,0.425926,0.140688,381
55,20,15,16,3,0.277778,0.140688,384
57,15,12,18,9,0.222222,0.140688,360
63,18,18,14,4,0.333333,0.140688,390
72,20,21,11,2,0.388889,0.140688,450
65,17,20,14,3,0.37037,0.140688,399
38,26,8,20,0,0.148148,0.140688,341
48,20,12,19,3,0.222222,0.140688,378
64,17,18,13,6,0.333333,0.140922,407
61,19,17,16,2,0.314815,0.140922,388
50,20,11,19,4,0.203704,0.140922,318
52,20,12,18,4,0.222222,0.140922,395
55,17,12,20,5,0.222222,0.140922,395
57,16,14,17,7,0.259259,0.140922,400
59,14,14,16,10,0.259259,0.140922,404
53,18,13,19,4,0.240741,0.140922,386
42,23,9,21,1,0.166667,0.140455,371
46,21,11,19,3,0.203704,0.140455,328
55,20,17,15,2,0.314815,0.140455,356
63,14,18,15,7,0.333333,0.140455,396
57,19,14,17,4,0.259259,0.140455,409
44,24,13,16,1,0.240741,0.140455,341
51,18,13,18,5,0.240741,0.140455,383
49,26,13,15,0,0.240741,0.140455,371
59,13,14,17,10,0.259259,0.146896,385
52,21,14,15,4,0.259259,0.146896,369
52,20,13,18,3,0.240741,0.146896,354
42,20,8,24,2,0.148148,0.146896,334
51,22,13,17,2,0.240741,0.146896,369
47,21,10,19,4,0.185185,0.146896,392
50,19,10,21,4,0.185185,0.146896,365
65,17,21,11,5,0.388889,0.146896,378
47,22,12,18,2,0.222222,0.146965,366
56,18,18,13,5,0.333333,0.146965,395
51,22,14,15,3,0.259259,0.146965,400
49,22,15,14,3,0.277778,0.146965,344
56,19,18,12,5,0.333333,0.146965,366
54,20,14,17,3,0.259259,0.146965,397
60,17,17,17,3,0.314815,0.146965,402
40,31,14,9,0,0.259259,0.146965,397
50,23,14,17,0,0.259259,0.141267,330
59,17,15,18,4,0.277778,0.141267,407
62,19,16,17,2,0.296296,0.141267,396
51,21,14,16,3,0.259259,0.141267,349
48,28,16,10,0,0.296296,0.141267,369
49,23,14,16,1,0.259259,0.141267,337
54,15,13,17,9,0.240741,0.141267,407
52,21,16,14,3,0.296296,0.141267,373
59,19,16,14,5,0.296296,0.146429,349
53,18,13,18,5,0.240741,0.146429,377
61,17,19,14,4,0.351852,0.146429,354
73,12,21,14,7,0.388889,0.146429,358
59,21,16,16,1,0.296296,0.146429,369
54,19,14,18,3,0.259259,0.146429,384
43,23,9,20,2,0.166667,0.146429,367
56,21,16,14,3,0.296296,0.146429,348
67,12,20,15,7,0.37037,0.148828,394
62,13,13,19,9,0.240741,0.148828,404
49,23,12,18,1,0.222222,0.148828,370
51,18,13,19,4,0.240741,0.148828,405
47,24,11,18,1,0.203704,0.148828,345
59,17,15,17,5,0.277778,0.148828,362
50,22,12,18,2,0.222222,0.148828,327
64,18,21,10,5,0.388889,0.148828,400
60,17,17,15,5,0.314815,0.144479,373
61,20,19,14,1,0.351852,0.144479,367
51,22,15,17,0,0.277778,0.144479,345
47,20,10,20,4,0.185185,0.144479,356
57,16,13,17,8,0.240741,0.144479,383
43,22,8,21,3,0.148148,0.144479,355
40,26,8,20,0,0.148148,0.144479,393
46,22,11,21,0,0.203704,0.144479,347
58,19,16,17,2,0.296296,0.148281,360
58,17,16,17,4,0.296296,0.148281,352
52,18,13,21,2,0.240741,0.148281,352
45,24,12,17,1,0.222222,0.148281,322
62,19,18,15,2,0.333333,0.148281,368
51,24,13,16,1,0.240741,0.148281,336
52,17,14,20,3,0.259259,0.148281,351
61,13,16,18,7,0.296296,0.148281,351
67,13,18,17,6,0.333333,0.154958,355
56,18,14,21,1,0.259259,0.154958,352
58,18,16,18,2,0.296296,0.154958,403
63,17,18,15,4,0.333333,0.154958,431
43,21,7,22,4,0.12963,0.154958,314
56,21,14,17,2,0.259259,0.154958,324
40,23,9,21,1,0.166667,0.154958,351
57,21,16,15,2,0.296296,0.154958,355
50,19,12,20,3,0.222222,0.151176,361
56,17,13,20,4,0.240741,0.151176,391
57,16,13,18,7,0.240741,0.151176,335
59,19,17,15,3,0.314815,0.151176,382
53,15,11,20,8,0.203704,0.151176,355
58,19,17,15,3,0.314815,0.151176,389
46,22,9,23,0,0.166667,0.151176,385
67,12,16,17,9,0.296296,0.151176,355
45,23,13,16,2,0.240741,0.146694,368
60,21,17,12,4,0.314815,0.146694,368
44,23,10,20,1,0.185185,0.146694,342
62,19,18,15,2,0.333333,0.146694,376
75,11,21,14,8,0.388889,0.146694,439
67,11,16,21,6,0.296296,0.146694,385
55,13,11,21,9,0.203704,0.146694,321
49,28,15,11,0,0.277778,0.146694,359
61,21,19,13,1,0.351852,0.147112,394
55,23,16,14,1,0.296296,0.147112,372
50,23,14,15,2,0.259259,0.147112,299
63,15,14,18,7,0.259259,0.147112,377
52,22,16,14,2,0.296296,0.147112,375
60,17,15,16,6,0.277778,0.147112,383
53,25,13,16,0,0.240741,0.147112,388
55,19,15,15,5,0.277778,0.147112,367
49,19,11,19,5,0.203704,0.14717,350
49,25,14,15,0,0.259259,0.14717,309
39,25,9,20,0,0.166667,0.14717,341
50,23,13,16,2,0.240741,0.14717,381
58,19,18,15,2,0.333333,0.14717,392
47,26,11,17,0,0.203704,0.14717,325
64,19,17,17,1,0.314815,0.14717,365
45,21,9,20,4,0.166667,0.14717,356
54,21,16,14,3,0.296296,0.154084,368
45,25,11,18,0,0.203704,0.154084,354
46,18,7,25,4,0.12963,0.154084,336
58,16,15,18,5,0.277778,0.154084,310
58,17,13,20,4,0.240741,0.154084,352
45,22,10,20,2,0.185185,0.154084,373
45,22,10,19,3,0.185185,0.154084,344
71,14,24,11,5,0.444444,0.154084,367
58,19,13,17,5,0.240741,0.154561,348
66,22,22,10,0,0.407407,0.154561,382
69,15,22,13,4,0.407407,0.154561,385
62,21,20,11,2,0.37037,0.154561,330
63,19,21,11,3,0.388889,0.154561,354
55,18,16,15,5,0.296296,0.154561,380
46,21,10,21,2,0.185185,0.154561,385
69,18,23,9,4,0.425926,0.154561,388
51,21,14,17,2,0.259259,0.146814,313
53,18,11,20,5,0.203704,0.146814,389
43,24,12,17,1,0.222222,0.146814,379
52,21,13,18,2,0.240741,0.146814,333
51,17,9,22,6,0.166667,0.146814,359
49,17,11,20,6,0.203704,0.146814,321
59,15,14,19,6,0.259259,0.146814,390
59,13,15,21,5,0.277778,0.146814,359
55,20,13,19,2,0.240741,0.152938,335
62,20,18,13,3,0.333333,0.152938,359
50,19,10,19,6,0.185185,0.152938,340
40,26,7,21,0,0.12963,0.152938,344
51,18,12,19,5,0.222222,0.152938,353
51,18,14,17,5,0.259259,0.152938,366
46,22,10,20,2,0.185185,0.152938,347
50,21,12,18,3,0.222222,0.152938,334
68,15,21,14,4,0.388889,0.155653,379
57,17,17,18,2,0.314815,0.155653,385
60,15,16,19,4,0.296296,0.155653,352
71,18,19,12,5,0.351852,0.155653,386
56,21,17,14,2,0.314815,0.155653,327
51,19,14,17,4,0.259259,0.155653,345
47,21,10,20,3,0.185185,0.155653,309
66,20,20,10,4,0.37037,0.155653,390
64,17,18,16,3,0.333333,0.151365,358
54,17,12,19,6,0.222222,0.151365,353
48,25,15,14,0,0.277778,0.151365,328
45,20,10,20,4,0.185185,0.151365,336
65,17,19,12,6,0.351852,0.151365,366
53,20,15,17,2,0.277778,0.151365,334
45,26,11,17,0,0.203704,0.151365,373
44,26,13,15,0,0.240741,0.151365,326
47,21,12,20,1,0.222222,0.156099,343
58,20,15,17,2,0.277778,0.156099,335
43,29,12,13,0,0.222222,0.156099,331
46,24,11,19,0,0.203704,0.156099,305
52,19,14,16,5,0.259259,0.156099,353
55,16,13,20,5,0.240741,0.156099,320
46,26,16,12,0,0.296296,0.156099,331
53,18,14,17,5,0.259259,0.156099,333
52,18,15,18,3,0.277778,0.163231,338
51,18,11,22,3,0.203704,0.163231,331
66,19,19,14,2,0.351852,0.163231,385
63,15,19,16,4,0.351852,0.163231,416
35,26,6,22,0,0.111111,0.163231,292
51,21,16,15,2,0.296296,0.163231,307
54,21,15,17,1,0.277778,0.163231,330
48,22,10,20,2,0.185185,0.163231,340
58,22,16,13,3,0.296296,0.159532,341
68,16,21,12,5,0.388889,0.159532,371
45,30,15,9,0,0.277778,0.159532,317
65,19,22,9,4,0.407407,0.159532,367
63,18,18,14,4,0.333333,0.159532,335
63,17,18,12,7,0.333333,0.159532,374
55,22,15,17,0,0.277778,0.159532,362
56,18,16,17,3,0.296296,0.159532,338
56,19,17,16,2,0.314815,0.154489,352
55,18,16,16,4,0.296296,0.154489,356
42,27,10,17,0,0.185185,0.154489,322
46,21,11,18,4,0.203704,0.154489,361
64,16,18,15,5,0.333333,0.154489,425
43,24,8,22,0,0.148148,0.154489,364
56,19,14,17,4,0.259259,0.154489,300
51,20,15,17,2,0.277778,0.154489,348
66,17,20,14,3,0.37037,0.15412,381
62,22,18,12,2,0.333333,0.15412,358
56,15,13,17,9,0.240741,0.15412,284
44,25,12,17,0,0.222222,0.15412,359
54,16,13,18,7,0.240741,0.15412,361
52,21,14,18,1,0.259259,0.15412,367
59,16,14,18,6,0.259259,0.15412,372
53,21,15,17,1,0.277778,0.15412,352
58,19,18,14,3,0.333333,0.153553,331
46,22,10,20,2,0.185185,0.153553,294
46,22,13,18,1,0.240741,0.153553,321
69,15,19,15,5,0.351852,0.153553,365
66,16,22,8,8,0.407407,0.153553,377
59,17,18,15,4,0.333333,0.153553,308
39,26,10,18,0,0.185185,0.153553,348
58,19,16,17,2,0.296296,0.153553,336
65,16,19,15,4,0.351852,0.162179,354
56,20,13,16,5,0.240741,0.162179,336
50,28,17,9,0,0.314815,0.162179,311
41,25,9,20,0,0.166667,0.162179,292
56,19,17,13,5,0.314815,0.162179,332
48,25,13,16,0,0.240741,0.162179,353
61,18,18,16,2,0.333333,0.162179,325
53,19,12,19,4,0.222222,0.162179,356
50,21,12,21,0,0.222222,0.163161,331
62,17,16,14,7,0.296296,0.163161,372
76,13,24,11,6,0.444444,0.163161,372
42,24,9,21,0,0.166667,0.163161,319
56,16,14,19,5,0.259259,0.163161,343
52,20,13,18,3,0.240741,0.163161,365
60,16,15,18,5,0.277778,0.163161,364
47,22,12,19,1,0.222222,0.163161,379
57,20,18,14,2,0.333333,0.152369,296
66,17,22,12,3,0.407407,0.152369,369
39,24,9,20,1,0.166667,0.152369,362
57,19,15,16,4,0.277778,0.152369,315
43,22,10,20,2,0.185185,0.152369,337
41,24,9,20,1,0.166667,0.152369,301
55,18,12,22,2,0.222222,0.152369,371
45,23,11,18,2,0.203704,0.152369,338
42,26,12,16,0,0.222222,0.161791,316
53,19,11,20,4,0.203704,0.161791,346
48,18,10,20,6,0.185185,0.161791,321
48,24,13,17,0,0.240741,0.161791,323
52,16,11,20,7,0.203704,0.161791,334
66,19,22,12,1,0.407407,0.161791,349
56,17,17,15,5,0.314815,0.161791,327
35,27,7,20,0,0.12963,0.161791,316
59,15,14,20,5,0.259259,0.164349,365
50,22,15,15,2,0.277778,0.164349,367
60,17,16,16,5,0.296296,0.164349,333
48,24,10,20,0,0.185185,0.164349,374
48,21,13,17,3,0.240741,0.164349,313
57,20,15,17,2,0.277778,0.164349,328
49,21,15,15,3,0.277778,0.164349,289
55,16,13,20,5,0.240741,0.164349,380
53,18,16,15,5,0.296296,0.158468,342
58,18,16,15,5,0.296296,0.158468,334
43,24,12,18,0,0.222222,0.158468,314
54,22,16,14,2,0.296296,0.158468,316
65,18,18,14,4,0.333333,0.158468,354
43,24,10,19,1,0.185185,0.158468,317
62,16,16,16,6,0.296296,0.158468,356
60,20,14,17,3,0.259259,0.158468,311
52,23,16,14,1,0.296296,0.16383,323
64,16,20,16,2,0.37037,0.16383,318
60,18,15,17,4,0.277778,0.16383,318
40,24,8,21,1,0.148148,0.16383,286
52,22,14,18,0,0.259259,0.16383,337
50,22,12,18,2,0.222222,0.16383,300
62,17,17,17,3,0.314815,0.16383,319
49,23,15,15,1,0.277778,0.16383,316
63,21,18,12,3,0.333333,0.172002,320
54,19,13,19,3,0.240741,0.172002,309
66,16,17,17,4,0.314815,0.172002,371
67,17,19,14,4,0.351852,0.172002,400
45,24,11,18,1,0.203704,0.172002,270
45,24,12,17,1,0.222222,0.172002,292
66,13,20,15,6,0.37037,0.172002,313
48,22,13,17,2,0.240741,0.172002,320
61,15,18,16,5,0.333333,0.168783,328
59,19,18,14,3,0.333333,0.168783,359
54,19,17,15,3,0.314815,0.168783,308
66,18,20,14,2,0.37037,0.168783,358
52,18,13,20,3,0.240741,0.168783,321
68,16,16,18,4,0.296296,0.168783,362
54,22,16,15,1,0.296296,0.168783,345
61,20,20,11,3,0.37037,0.168783,321
57,18,15,17,4,0.277778,0.16042,336
51,22,16,15,1,0.296296,0.16042,340
43,23,10,19,2,0.185185,0.16042,305
66,18,20,13,3,0.37037,0.16042,343
56,21,15,18,0,0.277778,0.16042,410
50,25,13,16,0,0.240741,0.16042,342
36,25,5,24,0,0.0925926,0.16042,283
60,18,15,15,6,0.277778,0.16042,331
58,16,13,19,6,0.240741,0.162197,367
49,25,15,14,0,0.277778,0.162197,346
40,25,10,19,0,0.185185,0.162197,267
55,21,15,16,2,0.277778,0.162197,342
48,26,15,13,0,0.277778,0.162197,343
58,15,17,19,3,0.314815,0.162197,349
55,16,13,19,6,0.240741,0.162197,354
59,20,16,15,3,0.296296,0.162197,335
48,20,10,20,4,0.185185,0.161156,317
36,30,11,13,0,0.203704,0.161156,274
60,18,17,14,5,0.314815,0.161156,303
49,20,12,20,2,0.222222,0.161156,350
59,21,15,16,2,0.277778,0.161156,369
47,18,9,20,7,0.166667,0.161156,293
52,14,10,19,11,0.185185,0.161156,330
60,17,17,18,2,0.314815,0.161156,319
50,19,12,18,5,0.222222,0.170436,339
54,21,15,17,1,0.277778,0.170436,320
48,24,14,15,1,0.259259,0.170436,302
36,31,8,15,0,0.148148,0.170436,272
46,25,13,16,0,0.240741,0.170436,319
59,14,17,17,6,0.314815,0.170436,337
48,24,11,18,1,0.203704,0.170436,309
58,20,16,16,2,0.296296,0.170436,337
54,20,18,12,4,0.333333,0.171236,310
51,21,13,18,2,0.240741,0.171236,358
60,18,17,13,6,0.314815,0.171236,361
66,14,19,14,7,0.351852,0.171236,298
49,20,10,22,2,0.185185,0.171236,324
51,17,12,20,5,0.222222,0.171236,347
55,20,16,15,3,0.296296,0.171236,346
63,21,20,12,1,0.37037,0.171236,360
41,24,9,20,1,0.166667,0.160522,282
53,18,13,18,5,0.240741,0.160522,357
42,26,8,20,0,0.148148,0.160522,342
49,23,13,16,2,0.240741,0.160522,299
58,16,14,18,6,0.259259,0.160522,317
46,18,8,21,7,0.148148,0.160522,281
56,17,12,17,8,0.222222,0.160522,349
48,24,13,16,1,0.240741,0.160522,320
37,24,6,23,1,0.111111,0.170905,300
55,19,15,16,4,0.277778,0.170905,326
52,19,11,21,3,0.203704,0.170905,301
57,19,15,16,4,0.277778,0.170905,306
48,21,10,20,3,0.185185,0.170905,314
49,21,14,16,3,0.259259,0.170905,337
34,31,9,14,0,0.166667,0.170905,312
39,26,9,19,0,0.166667,0.170905,296
50,19,12,18,5,0.222222,0.173655,345
68,10,17,18,9,0.314815,0.173655,352
62,19,22,13,0,0.407407,0.173655,317
65,18,19,11,6,0.351852,0.173655,354
52,16,11,20,7,0.203704,0.173655,296
45,23,9,20,2,0.166667,0.173655,311
43,21,8,22,3,0.148148,0.173655,274
50,18,12,19,5,0.222222,0.173655,360
63,18,17,16,3,0.314815,0.166996,327
51,20,12,17,5,0.222222,0.166996,319
46,21,12,17,4,0.222222,0.166996,296
