initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB,initate ACB
32,28,5,21,0,0.0925926,1,32
37,25,8,21,0,0.148148,1,37
36,28,8,18,0,0.148148,1,36
32,28,5,21,0,0.0925926,1,32
28,32,5,17,0,0.0925926,1,28
38,21,4,27,2,0.0740741,1,38
40,27,11,16,0,0.203704,1,40
34,26,6,22,0,0.111111,1,34
39,26,7,21,0,0.12963,1,39
28,31,4,19,0,0.0740741,1,28
39,27,10,17,0,0.185185,1,39
38,29,10,15,0,0.185185,1,38
36,27,8,19,0,0.148148,1,36
35,28,7,19,0,0.12963,1,35
45,23,8,23,0,0.148148,1,45
29,30,4,20,0,0.0740741,1,29
49,19,13,18,4,0.240741,1,49
51,19,10,21,4,0.185185,1,51
44,23,12,19,0,0.222222,1,44
56,19,16,16,3,0.296296,1,56
31,28,4,22,0,0.0740741,1,31
36,28,7,19,0,0.12963,1,36
36,28,7,19,0,0.12963,1,36
36,25,7,22,0,0.12963,1,36
42,26,12,16,0,0.222222,0.995536,43
54,20,16,16,2,0.296296,0.995536,54
34,26,6,22,0,0.111111,0.995536,34
37,26,8,20,0,0.148148,0.995536,37
40,23,9,22,0,0.166667,0.995536,40
53,25,17,12,0,0.314815,0.995536,53
43,21,6,24,3,0.111111,0.995536,43
43,26,10,18,0,0.185185,0.995536,43
48,21,11,20,2,0.203704,1,48
50,20,12,21,1,0.222222,1,50
52,22,16,16,0,0.296296,1,52
58,15,14,19,6,0.259259,1,58
64,16,17,15,6,0.314815,1,64
55,19,13,19,3,0.240741,1,55
35,26,5,23,0,0.0925926,1,35
58,17,14,19,4,0.259259,1,58
49,23,14,17,0,0.259259,0.960955,50
44,25,11,18,0,0.203704,0.960955,45
48,24,13,17,0,0.240741,0.960955,49
62,17,16,16,5,0.296296,0.960955,64
47,26,15,13,0,0.277778,0.960955,49
42,23,11,20,0,0.203704,0.960955,45
63,16,15,19,4,0.277778,0.960955,68
61,17,15,18,4,0.277778,0.960955,62
46,24,11,19,0,0.203704,0.938604,50
49,22,16,15,1,0.296296,0.938604,51
56,22,15,16,1,0.277778,0.938604,60
66,21,19,13,1,0.351852,0.938604,68
61,15,16,19,4,0.296296,0.938604,64
53,20,14,18,2,0.259259,0.938604,57
62,15,15,16,8,0.277778,0.938604,69
65,14,19,16,5,0.351852,0.938604,71
50,24,12,18,0,0.222222,0.878551,56
39,22,5,26,1,0.0925926,0.878551,42
51,23,14,17,0,0.259259,0.878551,57
58,15,18,18,3,0.333333,0.878551,63
61,13,17,19,5,0.314815,0.878551,63
59,17,10,22,5,0.185185,0.878551,67
67,20,19,15,0,0.351852,0.878551,72
52,22,13,19,0,0.240741,0.878551,57
69,17,17,17,3,0.314815,0.89116,76
83,13,26,12,3,0.481481,0.89116,89
53,25,18,11,0,0.333333,0.89116,63
55,23,19,12,0,0.351852,0.89116,60
53,19,12,21,2,0.222222,0.89116,59
70,14,25,12,3,0.462963,0.89116,83
57,18,17,15,4,0.314815,0.89116,62
72,15,21,14,4,0.388889,0.89116,79
50,24,12,18,0,0.222222,0.774347,67
64,18,20,13,3,0.37037,0.774347,80
55,16,14,19,5,0.259259,0.774347,69
57,17,14,18,5,0.259259,0.774347,72
55,15,13,20,6,0.240741,0.774347,76
54,24,14,16,0,0.259259,0.774347,73
63,15,20,12,7,0.37037,0.774347,81
60,17,19,15,3,0.351852,0.774347,82
58,18,14,17,5,0.259259,0.723629,80
58,18,16,16,4,0.296296,0.723629,81
55,16,15,17,6,0.277778,0.723629,76
51,21,15,18,0,0.277778,0.723629,67
47,26,14,14,0,0.259259,0.723629,63
75,11,22,13,8,0.407407,0.723629,97
58,16,16,18,4,0.296296,0.723629,78
48,25,15,14,0,0.277778,0.723629,69
59,17,16,17,4,0.296296,0.718365,83
51,19,14,19,2,0.259259,0.718365,66
62,17,17,16,4,0.314815,0.718365,89
48,22,14,17,1,0.259259,0.718365,73
57,18,17,16,3,0.314815,0.718365,85
68,16,18,17,3,0.333333,0.718365,93
56,16,13,18,7,0.240741,0.718365,72
84,14,20,12,8,0.37037,0.718365,107
53,24,16,14,0,0.296296,0.660733,84
57,22,14,16,2,0.259259,0.660733,84
56,19,15,15,5,0.277778,0.660733,96
60,18,15,18,3,0.277778,0.660733,88
54,16,11,24,3,0.203704,0.660733,93
51,23,14,16,1,0.259259,0.660733,88
79,13,23,10,8,0.425926,0.660733,106
60,19,16,16,3,0.296296,0.660733,90
50,19,12,20,3,0.222222,0.595696,96
59,20,18,14,2,0.333333,0.595696,88
54,20,13,18,3,0.240741,0.595696,88
73,15,17,19,3,0.314815,0.595696,111
51,21,17,14,2,0.314815,0.595696,90
47,21,11,20,2,0.203704,0.595696,86
54,21,16,16,1,0.296296,0.595696,93
49,19,11,20,4,0.203704,0.595696,83
60,18,15,19,2,0.277778,0.591927,100
60,16,16,20,2,0.296296,0.591927,101
61,18,18,16,2,0.333333,0.591927,104
81,12,24,13,5,0.444444,0.591927,137
57,17,15,18,4,0.277778,0.591927,86
52,23,15,16,0,0.277778,0.591927,94
49,21,11,19,3,0.203704,0.591927,86
51,20,14,18,2,0.259259,0.591927,88
59,22,17,15,0,0.314815,0.553995,100
65,16,19,17,2,0.351852,0.553995,119
53,18,14,19,3,0.259259,0.553995,99
52,22,13,18,1,0.240741,0.553995,99
51,20,14,18,2,0.259259,0.553995,98
72,12,21,16,5,0.388889,0.553995,122
59,21,16,15,2,0.296296,0.553995,103
54,17,13,18,6,0.240741,0.553995,98
69,14,22,13,5,0.407407,0.519203,118
63,14,17,15,8,0.314815,0.519203,112
67,18,18,15,3,0.333333,0.519203,112
72,13,19,15,7,0.351852,0.519203,129
67,14,20,16,4,0.37037,0.519203,125
59,18,18,15,3,0.333333,0.519203,117
38,26,8,20,0,0.148148,0.519203,97
71,17,22,13,2,0.407407,0.519203,114
64,17,17,15,5,0.314815,0.470555,128
59,17,16,16,5,0.296296,0.470555,115
57,18,15,18,3,0.277778,0.470555,110
62,19,17,15,3,0.314815,0.470555,138
57,22,17,15,0,0.314815,0.470555,119
57,20,14,17,3,0.259259,0.470555,119
67,16,20,16,2,0.37037,0.470555,133
60,16,18,18,2,0.333333,0.470555,125
54,23,15,16,0,0.277778,0.439904,113
44,24,10,20,0,0.185185,0.439904,117
57,19,17,15,3,0.314815,0.439904,134
56,22,18,12,2,0.333333,0.439904,141
62,17,14,20,3,0.259259,0.439904,139
54,18,14,18,4,0.259259,0.439904,118
54,21,14,17,2,0.259259,0.439904,141
65,15,20,16,3,0.37037,0.439904,134
54,21,13,18,2,0.240741,0.419682,136
30,31,5,18,0,0.0925926,0.419682,95
59,16,17,14,7,0.314815,0.419682,127
55,19,14,19,2,0.259259,0.419682,124
55,16,12,21,5,0.222222,0.419682,123
58,17,14,17,6,0.259259,0.419682,144
57,19,15,19,1,0.277778,0.419682,143
58,16,15,18,5,0.277778,0.419682,132
70,17,20,12,5,0.37037,0.428362,152
78,10,23,14,7,0.425926,0.428362,171
57,21,16,16,1,0.296296,0.428362,135
60,19,19,15,1,0.351852,0.428362,135
50,18,11,20,5,0.203704,0.428362,132
86,9,24,13,8,0.444444,0.428362,177
58,22,18,13,1,0.333333,0.428362,140
61,17,15,17,5,0.277778,0.428362,154
43,25,10,19,0,0.185185,0.365199,136
51,21,13,18,2,0.240741,0.365199,152
58,19,14,17,4,0.259259,0.365199,156
47,21,10,20,3,0.185185,0.365199,134
52,16,12,22,4,0.222222,0.365199,149
51,16,12,22,4,0.222222,0.365199,154
64,19,22,11,2,0.407407,0.365199,170
50,19,10,23,2,0.185185,0.365199,158
64,17,18,14,5,0.333333,0.359243,159
67,13,20,17,4,0.37037,0.359243,161
64,16,20,14,4,0.37037,0.359243,150
55,19,14,17,4,0.259259,0.359243,146
60,19,17,16,2,0.314815,0.359243,135
63,21,22,10,1,0.407407,0.359243,174
46,22,10,20,2,0.185185,0.359243,152
53,14,9,23,8,0.166667,0.359243,146
52,23,14,16,1,0.259259,0.355045,164
50,20,11,21,2,0.203704,0.355045,153
70,18,22,13,1,0.407407,0.355045,172
61,19,17,18,0,0.314815,0.355045,152
57,16,14,19,5,0.259259,0.355045,159
61,20,18,15,1,0.333333,0.355045,164
60,16,14,20,4,0.259259,0.355045,145
47,26,13,15,0,0.240741,0.355045,192
55,20,15,16,3,0.277778,0.334248,167
59,16,16,15,7,0.296296,0.334248,172
65,20,21,12,1,0.388889,0.334248,184
59,18,14,20,2,0.259259,0.334248,159
56,19,15,16,4,0.277778,0.334248,170
57,16,15,18,5,0.277778,0.334248,166
71,15,24,11,4,0.444444,0.334248,191
62,18,17,18,1,0.314815,0.334248,170
58,17,15,17,5,0.277778,0.314216,174
60,19,18,15,2,0.333333,0.314216,176
53,21,15,15,3,0.277778,0.314216,157
50,20,14,17,3,0.259259,0.314216,170
46,21,10,21,2,0.185185,0.314216,170
64,13,17,20,4,0.314815,0.314216,177
57,13,13,21,7,0.240741,0.314216,185
43,20,9,21,4,0.166667,0.314216,159
57,22,17,14,1,0.314815,0.316626,176
57,19,16,15,4,0.296296,0.316626,174
64,18,17,13,6,0.314815,0.316626,167
63,20,21,10,3,0.388889,0.316626,221
53,22,14,16,2,0.259259,0.316626,163
55,18,15,17,4,0.277778,0.316626,181
53,21,15,16,2,0.277778,0.316626,169
56,22,16,14,2,0.296296,0.316626,173
49,19,12,21,2,0.222222,0.30577,184
63,15,15,19,5,0.277778,0.30577,218
55,20,16,14,4,0.296296,0.30577,179
64,16,16,18,4,0.296296,0.30577,179
55,21,14,19,0,0.259259,0.30577,175
61,18,17,16,3,0.314815,0.30577,216
67,16,23,12,3,0.425926,0.30577,209
62,16,18,16,4,0.333333,0.30577,190
63,19,19,13,3,0.351852,0.280711,200
51,17,12,21,4,0.222222,0.280711,197
61,17,18,16,3,0.333333,0.280711,212
67,16,20,13,5,0.37037,0.280711,230
62,20,15,17,2,0.277778,0.280711,228
72,11,20,17,6,0.37037,0.280711,206
44,24,10,20,0,0.185185,0.280711,168
71,16,28,7,3,0.518519,0.280711,215
53,21,14,16,3,0.259259,0.263148,217
51,18,13,20,3,0.240741,0.263148,204
47,21,11,20,2,0.203704,0.263148,179
51,21,13,18,2,0.240741,0.263148,225
64,15,20,13,6,0.37037,0.263148,210
63,10,15,23,6,0.277778,0.263148,215
67,15,21,15,3,0.388889,0.263148,237
56,19,15,19,1,0.277778,0.263148,217
49,20,10,22,2,0.185185,0.255029,205
59,19,17,17,1,0.314815,0.255029,201
53,21,14,18,1,0.259259,0.255029,210
53,21,12,21,0,0.222222,0.255029,226
61,19,19,12,4,0.351852,0.255029,230
46,21,11,19,3,0.203704,0.255029,196
51,20,13,18,3,0.240741,0.255029,213
55,21,17,14,2,0.314815,0.255029,212
54,21,13,17,3,0.240741,0.255835,225
54,20,16,16,2,0.296296,0.255835,188
51,24,14,16,0,0.259259,0.255835,215
43,23,10,20,1,0.185185,0.255835,181
44,23,11,19,1,0.203704,0.255835,195
50,22,11,19,2,0.203704,0.255835,234
56,17,15,18,4,0.277778,0.255835,223
59,18,16,18,2,0.296296,0.255835,230
63,16,17,19,2,0.314815,0.257671,244
70,16,24,11,3,0.444444,0.257671,248
57,19,14,17,4,0.259259,0.257671,232
59,18,17,16,3,0.314815,0.257671,202
47,24,13,17,0,0.240741,0.257671,221
67,17,20,12,5,0.37037,0.257671,264
64,15,17,17,5,0.314815,0.257671,243
66,16,20,14,4,0.37037,0.257671,239
40,26,11,17,0,0.203704,0.229524,220
67,18,20,13,3,0.37037,0.229524,247
62,16,21,15,2,0.388889,0.229524,240
42,26,9,19,0,0.166667,0.229524,206
47,24,12,18,0,0.222222,0.229524,235
50,23,14,16,1,0.259259,0.229524,229
52,17,13,20,4,0.240741,0.229524,256
52,22,16,14,2,0.296296,0.229524,242
50,25,12,17,0,0.222222,0.231361,238
64,18,20,15,1,0.37037,0.231361,238
49,27,13,14,0,0.240741,0.231361,252
68,14,20,16,4,0.37037,0.231361,235
57,19,18,15,2,0.333333,0.231361,214
69,17,21,13,3,0.388889,0.231361,283
54,19,14,19,2,0.259259,0.231361,249
53,20,14,19,1,0.259259,0.231361,220
58,21,16,15,2,0.296296,0.225416,254
54,18,14,18,4,0.259259,0.225416,254
45,21,12,19,2,0.222222,0.225416,260
57,17,14,17,6,0.259259,0.225416,253
47,23,12,18,1,0.222222,0.225416,237
56,22,18,13,1,0.333333,0.225416,256
58,17,15,18,4,0.277778,0.225416,222
54,18,13,18,5,0.240741,0.225416,289
58,19,16,17,2,0.296296,0.214401,252
63,16,18,17,3,0.333333,0.214401,254
67,16,21,15,2,0.388889,0.214401,257
54,16,13,19,6,0.240741,0.214401,256
59,20,19,14,1,0.351852,0.214401,272
39,27,9,18,0,0.166667,0.214401,236
68,17,22,11,4,0.407407,0.214401,299
42,25,11,18,0,0.203704,0.214401,258
50,18,11,20,5,0.203704,0.208148,262
62,16,16,19,3,0.296296,0.208148,265
49,24,12,18,0,0.222222,0.208148,254
48,24,11,19,0,0.203704,0.208148,241
59,16,16,18,4,0.296296,0.208148,261
45,25,10,19,0,0.185185,0.208148,258
57,22,16,15,1,0.296296,0.208148,263
58,21,19,12,2,0.351852,0.208148,246
43,21,7,24,2,0.12963,0.210947,258
59,18,16,17,3,0.296296,0.210947,245
52,16,11,22,5,0.203704,0.210947,265
54,18,14,18,4,0.259259,0.210947,302
43,21,7,24,2,0.12963,0.210947,253
62,17,16,17,4,0.296296,0.210947,255
66,16,21,13,4,0.388889,0.210947,267
60,20,18,15,1,0.333333,0.210947,265
53,25,16,13,0,0.296296,0.20544,271
74,11,21,15,7,0.388889,0.20544,302
66,16,17,17,4,0.314815,0.20544,258
61,19,19,14,2,0.351852,0.20544,273
58,17,15,16,6,0.277778,0.20544,256
59,16,15,20,3,0.277778,0.20544,309
62,17,17,18,2,0.314815,0.20544,301
61,18,19,15,2,0.351852,0.20544,268
38,25,8,21,0,0.148148,0.19397,274
60,15,15,20,4,0.277778,0.19397,287
52,20,12,21,1,0.222222,0.19397,294
58,17,16,15,6,0.296296,0.19397,311
62,15,16,15,8,0.296296,0.19397,314
53,17,13,19,5,0.240741,0.19397,285
58,14,15,18,7,0.277778,0.19397,244
68,14,19,15,6,0.351852,0.19397,297
59,18,12,20,4,0.222222,0.18839,302
51,19,12,21,2,0.222222,0.18839,279
57,21,15,17,1,0.277778,0.18839,252
68,16,18,17,3,0.333333,0.18839,302
61,16,18,16,4,0.333333,0.18839,304
62,19,21,13,1,0.388889,0.18839,298
46,25,13,16,0,0.240741,0.18839,320
43,25,13,16,0,0.240741,0.18839,298
45,19,9,22,4,0.166667,0.184281,292
47,24,14,16,0,0.259259,0.184281,263
49,23,14,16,1,0.259259,0.184281,283
63,18,21,13,2,0.388889,0.184281,315
66,17,21,13,3,0.388889,0.184281,322
54,19,15,16,4,0.277778,0.184281,264
68,13,17,18,6,0.314815,0.184281,294
53,21,13,18,2,0.240741,0.184281,298
61,17,20,14,3,0.37037,0.186203,294
47,21,10,21,2,0.185185,0.186203,275
48,22,12,19,1,0.222222,0.186203,283
59,19,17,14,4,0.314815,0.186203,264
56,18,17,17,2,0.314815,0.186203,296
52,18,12,20,4,0.222222,0.186203,315
63,17,19,14,4,0.351852,0.186203,311
63,12,16,17,9,0.296296,0.186203,307
58,18,13,21,2,0.240741,0.184848,303
75,14,25,13,2,0.462963,0.184848,344
58,18,17,16,3,0.314815,0.184848,320
46,24,11,19,0,0.203704,0.184848,285
53,23,13,18,0,0.240741,0.184848,299
62,22,16,15,1,0.296296,0.184848,339
57,20,13,19,2,0.240741,0.184848,320
56,22,13,17,2,0.240741,0.184848,319
56,16,12,21,5,0.222222,0.171418,296
49,26,13,15,0,0.240741,0.171418,343
50,19,14,18,3,0.259259,0.171418,338
52,18,13,18,5,0.240741,0.171418,292
53,23,17,14,0,0.314815,0.171418,308
49,22,15,15,2,0.277778,0.171418,308
48,26,12,16,0,0.222222,0.171418,343
55,19,14,17,4,0.259259,0.171418,317
62,17,15,17,5,0.277778,0.170374,299
44,24,11,19,0,0.203704,0.170374,315
50,25,12,17,0,0.222222,0.170374,314
47,24,11,19,0,0.203704,0.170374,294
48,26,12,16,0,0.222222,0.170374,307
54,20,16,17,1,0.296296,0.170374,350
60,19,19,13,3,0.351852,0.170374,325
52,18,12,18,6,0.222222,0.170374,287
61,20,15,19,0,0.277778,0.174021,342
67,11,17,20,6,0.314815,0.174021,343
66,16,15,19,4,0.277778,0.174021,325
71,18,20,12,4,0.37037,0.174021,322
64,16,17,16,5,0.314815,0.174021,296
61,17,17,17,3,0.314815,0.174021,334
50,23,15,15,1,0.277778,0.174021,305
56,19,19,15,1,0.351852,0.174021,357
63,17,17,14,6,0.314815,0.1652,326
57,18,17,15,4,0.314815,0.1652,319
60,21,21,12,0,0.388889,0.1652,329
53,19,11,21,3,0.203704,0.1652,340
57,22,16,15,1,0.296296,0.1652,351
51,20,13,19,2,0.240741,0.1652,317
59,17,15,16,6,0.277778,0.1652,375
56,18,13,19,4,0.240741,0.1652,314
49,18,10,20,6,0.185185,0.162256,324
55,24,17,13,0,0.314815,0.162256,329
61,19,15,18,2,0.277778,0.162256,328
44,21,8,23,2,0.148148,0.162256,298
52,22,14,17,1,0.259259,0.162256,331
57,17,16,18,3,0.296296,0.162256,322
52,20,13,19,2,0.240741,0.162256,331
49,19,10,21,4,0.185185,0.162256,326
53,24,16,14,0,0.296296,0.167034,327
53,18,16,18,2,0.296296,0.167034,329
54,17,12,20,5,0.222222,0.167034,349
61,16,15,19,4,0.277778,0.167034,381
45,25,13,16,0,0.240741,0.167034,305
59,22,17,14,1,0.314815,0.167034,330
66,11,17,17,9,0.314815,0.167034,339
54,21,13,18,2,0.240741,0.167034,338
53,20,15,17,2,0.277778,0.160684,352
59,16,16,18,4,0.296296,0.160684,375
56,20,15,16,3,0.277778,0.160684,334
56,20,17,15,2,0.314815,0.160684,352
64,15,16,20,3,0.296296,0.160684,332
57,20,15,16,3,0.277778,0.160684,363
58,17,17,15,5,0.314815,0.160684,373
42,26,10,18,0,0.185185,0.160684,342
55,20,16,17,1,0.296296,0.153322,339
56,21,19,12,2,0.351852,0.153322,353
56,15,13,22,4,0.240741,0.153322,343
63,19,20,13,2,0.37037,0.153322,382
63,16,20,16,2,0.37037,0.153322,399
49,22,11,19,2,0.203704,0.153322,355
48,20,12,20,2,0.222222,0.153322,306
49,23,15,16,0,0.277778,0.153322,367
52,20,11,22,1,0.203704,0.152765,355
49,26,17,11,0,0.314815,0.152765,346
55,21,16,16,1,0.296296,0.152765,316
50,21,12,19,2,0.222222,0.152765,367
66,16,18,16,4,0.333333,0.152765,380
49,23,14,17,0,0.259259,0.152765,365
52,20,14,19,1,0.259259,0.152765,380
58,17,15,17,5,0.277778,0.152765,378
53,21,14,16,3,0.259259,0.150152,351
45,22,12,20,0,0.222222,0.150152,332
53,20,15,16,3,0.277778,0.150152,340
51,24,12,18,0,0.222222,0.150152,368
49,23,15,16,0,0.277778,0.150152,394
50,22,13,17,2,0.240741,0.150152,335
46,20,11,21,2,0.203704,0.150152,354
58,19,11,20,4,0.203704,0.150152,361
44,27,10,17,0,0.185185,0.152805,366
48,21,12,20,1,0.222222,0.152805,345
61,21,19,14,0,0.351852,0.152805,338
50,19,11,20,4,0.203704,0.152805,315
42,24,10,20,0,0.185185,0.152805,354
64,20,17,14,3,0.314815,0.152805,369
53,18,12,22,2,0.222222,0.152805,357
64,17,23,11,3,0.425926,0.152805,359
60,18,15,18,3,0.277778,0.154477,350
65,17,22,12,3,0.407407,0.154477,402
59,18,18,17,1,0.333333,0.154477,377
64,17,17,17,3,0.314815,0.154477,332
52,23,13,18,0,0.240741,0.154477,351
59,22,19,12,1,0.351852,0.154477,396
62,18,17,14,5,0.314815,0.154477,386
60,20,18,13,3,0.333333,0.154477,391
65,15,19,14,6,0.351852,0.145339,338
46,28,16,10,0,0.296296,0.145339,405
58,22,17,14,1,0.314815,0.145339,398
41,25,8,21,0,0.148148,0.145339,341
51,23,16,15,0,0.296296,0.145339,367
52,20,14,18,2,0.259259,0.145339,360
54,15,12,20,7,0.222222,0.145339,397
50,20,11,21,2,0.203704,0.145339,368
54,22,15,16,1,0.277778,0.145879,365
62,12,13,19,10,0.240741,0.145879,369
59,18,16,18,2,0.296296,0.145879,366
42,21,8,24,1,0.148148,0.145879,353
68,14,21,14,5,0.388889,0.145879,369
47,25,12,17,0,0.222222,0.145879,385
43,25,8,21,0,0.148148,0.145879,371
47,22,12,20,0,0.222222,0.145879,344
50,21,14,17,2,0.259259,0.147992,393
66,17,19,15,3,0.351852,0.147992,397
53,23,15,15,1,0.277778,0.147992,377
64,16,18,19,1,0.333333,0.147992,388
40,28,12,14,0,0.222222,0.147992,344
46,20,10,22,2,0.185185,0.147992,381
43,24,8,22,0,0.148148,0.147992,347
61,17,17,17,3,0.314815,0.147992,406
68,16,22,12,4,0.407407,0.142896,383
47,25,12,17,0,0.222222,0.142896,381
51,21,14,16,3,0.259259,0.142896,368
52,24,16,14,0,0.296296,0.142896,371
60,18,16,17,3,0.296296,0.142896,393
47,22,11,19,2,0.203704,0.142896,364
64,18,17,16,3,0.314815,0.142896,427
58,17,16,17,4,0.296296,0.142896,364
48,23,12,19,0,0.222222,0.141948,368
57,18,15,15,6,0.277778,0.141948,379
44,23,10,20,1,0.185185,0.141948,377
48,20,12,19,3,0.222222,0.141948,345
53,20,13,18,3,0.240741,0.141948,391
58,19,16,16,3,0.296296,0.141948,360
48,24,12,18,0,0.222222,0.141948,367
52,21,15,18,0,0.277778,0.141948,367
55,20,15,17,2,0.277778,0.14642,369
51,20,11,19,4,0.203704,0.14642,370
55,21,14,18,1,0.259259,0.14642,412
63,18,16,18,2,0.296296,0.14642,430
58,23,14,16,1,0.259259,0.14642,342
63,15,16,19,4,0.296296,0.14642,362
59,21,18,14,1,0.333333,0.14642,389
65,15,18,18,3,0.333333,0.14642,385
55,18,15,18,3,0.277778,0.141885,390
56,20,16,15,3,0.296296,0.141885,409
44,22,11,21,0,0.203704,0.141885,371
58,21,18,14,1,0.333333,0.141885,398
57,20,14,18,2,0.259259,0.141885,372
46,21,12,19,2,0.222222,0.141885,407
49,23,14,17,0,0.259259,0.141885,421
53,20,17,14,3,0.314815,0.141885,384
44,26,14,14,0,0.259259,0.137307,389
48,23,11,19,1,0.203704,0.137307,395
46,28,11,15,0,0.203704,0.137307,360
51,20,15,17,2,0.277778,0.137307,407
56,18,11,21,4,0.203704,0.137307,451
56,17,14,18,5,0.259259,0.137307,392
45,24,11,19,0,0.203704,0.137307,339
48,21,11,19,3,0.203704,0.137307,405
62,17,16,17,4,0.296296,0.13854,393
52,23,15,15,1,0.277778,0.13854,399
54,21,16,16,1,0.296296,0.13854,344
46,23,10,20,1,0.185185,0.13854,408
58,20,19,12,3,0.351852,0.13854,410
58,18,14,18,4,0.259259,0.13854,405
57,16,15,19,4,0.277778,0.13854,416
60,15,15,17,7,0.277778,0.13854,401
60,15,18,15,6,0.333333,0.136448,390
42,23,9,21,1,0.166667,0.136448,356
