initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility,PACB
19,35,0,19,0,0,0.125
15,39,0,15,0,0,0.125
7,47,0,7,0,0,0.125
11,43,0,11,0,0,0.125
11,43,0,11,0,0,0.125
19,37,0,19,0,0,0.125
27,32,0,27,0,0,0.125
20,34,0,20,0,0,0.125
19,35,0,19,0,0,0.125
16,38,0,16,0,0,0.125
10,44,0,10,0,0,0.125
11,43,0,11,0,0,0.125
18,38,0,18,0,0,0.125
21,35,0,21,0,0,0.125
29,29,0,29,0,0,0.125
24,30,0,24,0,0,0.125
21,33,0,21,0,0,0.125
14,40,0,14,0,0,0.125
8,46,0,8,0,0,0.125
14,41,0,14,0,0,0.125
18,37,0,18,0,0,0.125
23,34,0,23,0,0,0.125
29,30,0,29,0,0,0.125
24,30,0,24,0,0,0.125
21,33,0,21,0,0,0.125
17,37,0,17,0,0,0.125
12,42,0,12,0,0,0.125
19,36,0,19,0,0,0.125
21,35,0,21,0,0,0.125
26,32,0,26,0,0,0.125
35,28,0,35,0,0,0.125
26,29,0,26,0,0,0.125
25,30,0,25,0,0,0.125
19,35,0,19,0,0,0.125
15,39,0,15,0,0,0.125
27,29,0,27,0,0,0.125
26,31,0,26,0,0,0.125
29,32,0,29,0,0,0.125
36,28,0,36,0,0,0.125
25,29,0,25,0,0,0.125
25,29,0,25,0,0,0.125
24,30,0,24,0,0,0.125
20,34,0,20,0,0,0.125
42,17,0,33,9,0,0.125
43,19,0,36,7,0,0.125
40,24,0,40,0,0,0.125
39,30,0,39,0,0,0.125
27,29,0,27,0,0,0.125
26,29,0,26,0,0,0.125
24,31,0,24,0,0,0.125
22,33,0,22,0,0,0.125
38,18,0,32,6,0,0.125
40,19,0,35,5,0,0.125
38,23,0,37,1,0,0.125
40,25,0,40,0,0,0.125
27,29,0,27,0,0,0.125
27,29,0,27,0,0,0.125
26,30,0,26,0,0,0.125
22,32,0,22,0,0,0.125
39,18,0,33,6,0,0.125
46,20,0,40,6,0,0.125
50,20,0,43,7,0,0.125
47,25,0,47,0,0,0.125
32,29,0,32,0,0,0.125
30,29,0,30,0,0,0.125
26,29,0,26,0,0,0.125
25,29,0,25,0,0,0.125
53,7,0,32,21,0,0.125
60,8,0,38,22,0,0.125
62,11,0,44,18,0,0.125
62,18,0,49,13,0,0.125
33,29,0,33,0,0,0.125
30,29,0,30,0,0,0.125
30,29,0,30,0,0,0.125
26,29,0,26,0,0,0.125
56,15,0,44,12,0,0.125
58,16,0,44,14,0,0.125
58,18,0,47,11,0,0.125
64,19,0,56,8,0,0.125
42,27,0,42,0,0,0.125
37,27,0,37,0,0,0.125
33,29,0,33,0,0,0.125
33,29,0,33,0,0,0.125
69,6,0,43,26,0,0.125
76,7,0,52,24,0,0.125
81,9,0,58,23,0,0.125
82,11,0,56,26,0,0.125
36,28,0,36,0,0,0.125
34,28,0,34,0,0,0.125
31,28,0,31,0,0,0.125
31,28,0,31,0,0,0.125
67,10,0,50,17,0,0.125
73,9,0,47,26,0,0.125
72,14,0,52,20,0,0.125
74,13,0,56,18,0,0.125
46,28,0,46,0,0,0.125
42,24,0,42,0,0,0.125
41,22,0,38,3,0,0.125
43,18,0,36,7,0,0.125
85,4,0,56,29,0,0.125
86,6,0,56,30,0,0.125
88,7,0,53,35,0,0.125
87,8,0,51,36,0,0.125
39,27,0,39,0,0,0.125
41,24,0,41,0,0,0.125
39,23,0,38,1,0,0.125
37,20,0,33,4,0,0.125
85,5,0,51,34,0,0.125
89,6,0,58,31,0,0.125
89,8,0,56,33,0,0.125
83,13,0,61,22,0,0.125
48,24,0,48,0,0,0.125
48,22,0,46,2,0,0.125
46,21,0,40,6,0,0.125
46,18,0,36,10,0,0.125
95,5,0,60,35,0,0.125
95,5,0,59,36,0,0.125
94,6,0,59,35,0,0.125
97,7,0,60,37,0,0.125
52,22,0,49,3,0,0.125
53,19,0,46,7,0,0.125
52,17,0,43,9,0,0.125
55,14,0,39,16,0,0.125
98,4,0,58,40,0,0.125
98,6,0,61,37,0,0.125
97,7,0,62,35,0,0.125
97,7,0,59,38,0,0.125
68,19,0,61,7,0,0.125
69,16,0,57,12,0,0.125
66,14,0,51,15,0,0.125
69,11,0,49,20,0,0.125
102,4,0,66,36,0,0.125
104,4,0,64,40,0,0.125
103,4,0,60,43,0,0.125
104,4,0,65,39,0,0.125
80,11,0,51,29,0,0.125
81,11,0,56,25,0,0.125
78,10,0,54,24,0,0.125
80,10,0,53,27,0,0.125
110,4,0,65,45,0,0.125
105,4,0,65,40,0,0.125
103,4,0,58,45,0,0.125
104,4,0,63,41,0,0.125
76,16,0,61,15,0,0.125
78,13,0,60,18,0,0.125
82,12,0,60,22,0,0.125
86,9,0,62,24,0,0.125
114,4,0,69,45,0,0.125
115,4,0,71,44,0,0.125
112,4,0,66,46,0,0.125
111,4,0,67,44,0,0.125
82,14,0,60,22,0,0.125
86,11,0,61,25,0,0.125
89,9,0,60,29,0,0.125
94,8,0,61,33,0,0.125
121,4,0,72,49,0,0.125
120,4,0,72,48,0,0.125
119,4,0,72,47,0,0.125
117,4,0,71,46,0,0.125
99,12,0,72,27,0,0.125
100,11,0,69,31,0,0.125
100,9,0,67,33,0,0.125
101,7,0,65,36,0,0.125
127,4,0,74,53,0,0.125
125,4,0,71,54,0,0.125
122,4,0,75,47,0,0.125
117,4,0,70,47,0,0.125
100,9,0,68,32,0,0.125
104,8,0,67,37,0,0.125
108,8,0,69,39,0,0.125
108,5,0,69,39,0,0.125
127,4,0,75,52,0,0.125
126,4,0,74,52,0,0.125
122,4,0,70,52,0,0.125
119,4,0,75,44,0,0.125
110,7,0,70,40,0,0.125
110,5,0,68,42,0,0.125
114,4,0,66,48,0,0.125
112,4,0,71,41,0,0.125
125,4,0,74,51,0,0.125
124,4,0,79,45,0,0.125
122,4,0,76,46,0,0.125
122,3,0,71,51,0,0.125
111,8,0,72,39,0,0.125
113,7,0,73,40,0,0.125
117,6,0,69,48,0,0.125
116,5,0,72,44,0,0.125
131,4,0,81,50,0,0.125
131,4,0,77,54,0,0.125
130,4,0,76,54,0,0.125
127,4,0,74,53,0,0.125
114,8,0,77,37,0,0.125
117,6,0,71,46,0,0.125
118,6,0,77,41,0,0.125
117,7,0,78,39,0,0.125
134,2,0,80,54,0,0.125
129,4,0,76,53,0,0.125
125,4,0,76,49,0,0.125
123,4,0,76,47,0,0.125
118,7,0,77,41,0,0.125
123,4,1,75,46,0.0185185,0.125
126,2,1,69,55,0.0185185,0.125
126,2,0,75,51,0,0.125
140,4,0,83,57,0,0.125
134,3,0,79,55,0,0.125
134,3,0,78,56,0,0.125
133,4,0,79,54,0,0.125
132,5,0,83,49,0,0.125
136,3,0,83,53,0,0.125
139,3,0,86,53,0,0.125
140,3,0,83,57,0,0.125
143,3,0,85,58,0,0.125
140,3,0,84,56,0,0.125
136,3,0,78,58,0,0.125
135,2,0,76,59,0,0.125
136,3,1,80,54,0.0185185,0.125
135,4,0,83,52,0,0.125
139,3,0,81,58,0,0.125
141,3,0,85,56,0,0.125
144,4,0,88,56,0,0.125
141,2,0,79,62,0,0.125
141,2,0,83,58,0,0.125
137,3,0,83,54,0,0.125
145,2,2,81,59,0.037037,0.125
143,3,0,83,60,0,0.125
144,3,0,84,60,0,0.125
144,3,0,87,57,0,0.125
148,3,1,88,58,0.0185185,0.125
148,2,1,83,63,0.0185185,0.125
143,3,0,84,59,0,0.125
138,4,0,79,59,0,0.125
144,2,1,80,62,0.0185185,0.121875
142,3,0,80,62,0,0.121875
142,3,0,81,61,0,0.121875
145,3,1,81,61,0.0185185,0.121875
151,1,3,82,63,0.0555556,0.121875
147,2,1,82,63,0.0185185,0.121875
142,3,0,83,59,0,0.121875
140,2,1,79,59,0.0185185,0.121875
150,3,3,82,58,0.0555556,0.119792
146,3,1,84,59,0.0185185,0.119792
152,3,3,89,54,0.0555556,0.119792
154,1,4,78,66,0.0740741,0.119792
152,1,1,86,64,0.0185185,0.119792
152,1,2,83,65,0.037037,0.119792
147,2,1,87,58,0.0185185,0.119792
146,1,1,83,61,0.0185185,0.119792
154,1,2,82,63,0.037037,0.0913194
148,1,1,81,65,0.0185185,0.0913194
152,1,2,83,62,0.037037,0.0913194
146,1,1,80,64,0.0185185,0.0913194
154,0,3,86,61,0.0555556,0.0913194
152,0,1,82,67,0.0185185,0.0913194
153,0,3,86,60,0.0555556,0.0913194
150,0,2,81,65,0.037037,0.0913194
156,0,3,83,64,0.0555556,0.0740846
159,1,3,84,63,0.0555556,0.0740846
159,1,3,85,63,0.0555556,0.0740846
156,0,3,81,68,0.0555556,0.0740846
159,0,4,78,71,0.0740741,0.0740846
155,0,2,83,67,0.037037,0.0740846
152,1,2,86,62,0.037037,0.0740846
154,0,2,80,69,0.037037,0.0740846
153,2,2,83,63,0.037037,0.0615598
158,1,3,82,64,0.0555556,0.0615598
154,0,4,83,63,0.0740741,0.0615598
167,0,4,81,68,0.0740741,0.0615598
157,0,3,84,66,0.0555556,0.0615598
154,2,1,87,63,0.0185185,0.0615598
165,0,3,82,68,0.0555556,0.0615598
156,1,3,87,62,0.0555556,0.0615598
165,0,4,85,62,0.0740741,0.0585689
160,0,4,79,68,0.0740741,0.0585689
164,1,3,79,68,0.0555556,0.0585689
161,0,4,81,67,0.0740741,0.0585689
167,0,4,87,62,0.0740741,0.0585689
159,0,3,81,69,0.0555556,0.0585689
159,0,3,81,69,0.0555556,0.0585689
168,0,4,86,63,0.0740741,0.0585689
161,0,4,86,63,0.0740741,0.0360258
169,1,3,84,66,0.0555556,0.0360258
161,0,3,87,64,0.0555556,0.0360258
159,1,2,82,69,0.037037,0.0360258
155,1,1,87,65,0.0185185,0.0360258
161,0,3,83,67,0.0555556,0.0360258
163,0,3,86,64,0.0555556,0.0360258
157,1,2,86,63,0.037037,0.0360258
172,0,4,76,72,0.0740741,0.0502411
171,0,4,85,63,0.0740741,0.0502411
168,0,4,84,64,0.0740741,0.0502411
163,0,4,79,69,0.0740741,0.0502411
170,0,4,77,72,0.0740741,0.0502411
165,0,4,80,69,0.0740741,0.0502411
165,0,4,80,69,0.0740741,0.0502411
168,0,4,80,69,0.0740741,0.0502411
165,0,4,86,63,0.0740741,0.0266914
162,0,4,81,69,0.0740741,0.0266914
164,0,4,84,66,0.0740741,0.0266914
162,0,4,81,69,0.0740741,0.0266914
162,0,4,87,63,0.0740741,0.0266914
167,0,4,84,66,0.0740741,0.0266914
168,0,4,87,63,0.0740741,0.0266914
171,0,4,84,66,0.0740741,0.0266914
173,0,4,84,66,0.0740741,0.0341204
168,0,4,84,66,0.0740741,0.0341204
179,0,4,84,66,0.0740741,0.0341204
165,0,4,87,63,0.0740741,0.0341204
170,0,4,86,63,0.0740741,0.0341204
170,0,4,80,69,0.0740741,0.0341204
169,0,4,83,66,0.0740741,0.0341204
176,0,4,86,63,0.0740741,0.0341204
163,0,4,84,66,0.0740741,0.0239036
177,0,4,83,66,0.0740741,0.0239036
164,0,3,90,60,0.0555556,0.0239036
169,0,4,90,59,0.0740741,0.0239036
162,1,3,80,69,0.0555556,0.0239036
168,0,4,80,69,0.0740741,0.0239036
161,1,3,87,62,0.0555556,0.0239036
164,0,4,82,65,0.0740741,0.0239036
186,0,4,84,66,0.0740741,0.0313135
180,0,4,87,63,0.0740741,0.0313135
178,0,4,90,60,0.0740741,0.0313135
169,0,4,81,69,0.0740741,0.0313135
180,0,4,86,63,0.0740741,0.0313135
175,0,4,83,66,0.0740741,0.0313135
175,0,4,84,65,0.0740741,0.0313135
171,0,4,86,63,0.0740741,0.0313135
182,0,4,81,69,0.0740741,0.0190058
171,0,4,90,60,0.0740741,0.0190058
167,0,3,79,72,0.0555556,0.0190058
168,0,4,80,69,0.0740741,0.0190058
166,0,4,81,68,0.0740741,0.0190058
167,0,4,78,71,0.0740741,0.0190058
169,0,4,81,68,0.0740741,0.0190058
167,0,4,87,62,0.0740741,0.0190058
186,0,4,77,72,0.0740741,0.0256412
183,0,4,87,63,0.0740741,0.0256412
175,0,4,81,69,0.0740741,0.0256412
193,0,4,81,69,0.0740741,0.0256412
166,0,4,84,66,0.0740741,0.0256412
180,0,4,83,66,0.0740741,0.0256412
180,0,4,83,66,0.0740741,0.0256412
174,0,4,78,71,0.0740741,0.0256412
173,0,4,84,66,0.0740741,0.0179751
174,0,4,84,66,0.0740741,0.0179751
168,0,4,81,69,0.0740741,0.0179751
172,0,4,90,60,0.0740741,0.0179751
178,0,4,84,66,0.0740741,0.0179751
166,0,4,81,69,0.0740741,0.0179751
167,0,4,84,66,0.0740741,0.0179751
165,0,4,83,66,0.0740741,0.0179751
186,0,4,81,69,0.0740741,0.0253558
178,0,4,84,66,0.0740741,0.0253558
183,0,4,87,63,0.0740741,0.0253558
198,0,4,87,63,0.0740741,0.0253558
182,0,4,84,66,0.0740741,0.0253558
181,0,4,90,60,0.0740741,0.0253558
180,0,4,81,69,0.0740741,0.0253558
177,0,4,84,66,0.0740741,0.0253558
174,0,4,80,69,0.0740741,0.0155317
180,0,4,81,69,0.0740741,0.0155317
171,0,4,81,69,0.0740741,0.0155317
170,0,4,81,69,0.0740741,0.0155317
170,0,3,81,70,0.0555556,0.0155317
175,0,4,87,63,0.0740741,0.0155317
171,0,4,81,69,0.0740741,0.0155317
176,0,4,81,69,0.0740741,0.0155317
178,0,4,81,69,0.0740741,0.0216896
193,0,4,84,66,0.0740741,0.0216896
192,0,4,81,69,0.0740741,0.0216896
186,0,4,84,66,0.0740741,0.0216896
185,0,4,81,69,0.0740741,0.0216896
189,0,4,87,63,0.0740741,0.0216896
189,0,4,81,69,0.0740741,0.0216896
181,0,4,84,66,0.0740741,0.0216896
171,0,4,84,66,0.0740741,0.0139168
190,0,4,84,66,0.0740741,0.0139168
172,0,4,84,66,0.0740741,0.0139168
169,0,4,81,69,0.0740741,0.0139168
175,0,4,81,69,0.0740741,0.0139168
177,0,4,81,69,0.0740741,0.0139168
177,0,4,81,69,0.0740741,0.0139168
172,0,4,87,63,0.0740741,0.0139168
191,0,4,87,63,0.0740741,0.0206396
203,0,4,81,69,0.0740741,0.0206396
197,0,4,84,66,0.0740741,0.0206396
186,0,4,81,69,0.0740741,0.0206396
200,0,4,81,69,0.0740741,0.0206396
192,0,4,84,65,0.0740741,0.0206396
181,0,4,83,66,0.0740741,0.0206396
184,0,4,84,65,0.0740741,0.0206396
170,0,4,84,66,0.0740741,0.0122119
177,0,4,84,66,0.0740741,0.0122119
176,0,4,81,69,0.0740741,0.0122119
175,0,4,81,69,0.0740741,0.0122119
183,0,4,87,63,0.0740741,0.0122119
176,0,4,81,69,0.0740741,0.0122119
175,0,4,84,66,0.0740741,0.0122119
177,0,4,81,69,0.0740741,0.0122119
202,0,4,81,69,0.0740741,0.0194563
194,0,4,87,63,0.0740741,0.0194563
209,0,4,90,60,0.0740741,0.0194563
194,0,4,78,72,0.0740741,0.0194563
182,0,4,81,69,0.0740741,0.0194563
191,0,4,84,66,0.0740741,0.0194563
193,0,4,84,66,0.0740741,0.0194563
193,0,4,77,72,0.0740741,0.0194563
181,0,4,84,66,0.0740741,0.0114536
176,0,4,78,72,0.0740741,0.0114536
184,0,4,84,66,0.0740741,0.0114536
182,0,4,81,69,0.0740741,0.0114536
167,0,2,82,70,0.037037,0.0114536
179,0,4,84,66,0.0740741,0.0114536
179,0,4,84,66,0.0740741,0.0114536
177,0,4,81,69,0.0740741,0.0114536
196,0,4,81,68,0.0740741,0.018513
191,0,4,84,66,0.0740741,0.018513
192,0,4,81,69,0.0740741,0.018513
193,0,4,84,65,0.0740741,0.018513
201,0,4,84,65,0.0740741,0.018513
189,0,4,86,63,0.0740741,0.018513
200,0,4,89,60,0.0740741,0.018513
185,0,4,80,69,0.0740741,0.018513
173,0,4,80,69,0.0740741,0.0114888
174,0,4,84,66,0.0740741,0.0114888
191,0,4,87,63,0.0740741,0.0114888
186,0,4,84,66,0.0740741,0.0114888
188,0,4,87,63,0.0740741,0.0114888
177,0,4,87,63,0.0740741,0.0114888
179,0,4,87,63,0.0740741,0.0114888
184,0,4,81,69,0.0740741,0.0114888
210,0,4,87,62,0.0740741,0.0164218
205,0,4,80,69,0.0740741,0.0164218
196,0,4,86,63,0.0740741,0.0164218
176,0,4,83,66,0.0740741,0.0164218
187,0,4,84,66,0.0740741,0.0164218
194,0,4,84,66,0.0740741,0.0164218
191,0,4,81,68,0.0740741,0.0164218
194,0,4,84,65,0.0740741,0.0164218
184,0,4,87,62,0.0740741,0.0117719
181,0,4,80,69,0.0740741,0.0117719
185,0,4,77,72,0.0740741,0.0117719
186,0,4,81,69,0.0740741,0.0117719
180,0,4,81,69,0.0740741,0.0117719
179,0,4,78,72,0.0740741,0.0117719
179,0,4,81,69,0.0740741,0.0117719
181,0,4,87,63,0.0740741,0.0117719
192,0,4,79,69,0.0740741,0.0156209
190,0,4,81,68,0.0740741,0.0156209
210,0,4,81,69,0.0740741,0.0156209
202,0,4,81,69,0.0740741,0.0156209
199,0,4,81,69,0.0740741,0.0156209
192,0,4,81,69,0.0740741,0.0156209
196,0,4,78,72,0.0740741,0.0156209
197,0,4,84,66,0.0740741,0.0156209
182,0,4,84,65,0.0740741,0.0106405
168,0,4,81,68,0.0740741,0.0106405
184,0,4,83,66,0.0740741,0.0106405
181,0,4,83,66,0.0740741,0.0106405
185,0,4,81,69,0.0740741,0.0106405
177,0,4,84,66,0.0740741,0.0106405
180,0,4,81,69,0.0740741,0.0106405
180,0,4,84,66,0.0740741,0.0106405
211,0,4,81,69,0.0740741,0.0171894
205,0,4,84,66,0.0740741,0.0171894
195,0,4,87,62,0.0740741,0.0171894
208,0,4,78,71,0.0740741,0.0171894
187,0,4,81,68,0.0740741,0.0171894
194,0,4,86,63,0.0740741,0.0171894
202,0,4,77,72,0.0740741,0.0171894
203,0,4,84,63,0.0740741,0.0171894
179,0,4,84,66,0.0740741,0.00990791
181,0,4,80,69,0.0740741,0.00990791
179,0,4,76,72,0.0740741,0.00990791
174,0,4,78,70,0.0740741,0.00990791
178,0,4,81,67,0.0740741,0.00990791
177,0,4,83,64,0.0740741,0.00990791
176,0,4,86,61,0.0740741,0.00990791
170,0,4,81,66,0.0740741,0.00990791
205,0,4,80,69,0.0740741,0.0175675
202,0,4,90,60,0.0740741,0.0175675
199,0,4,87,63,0.0740741,0.0175675
208,0,4,84,66,0.0740741,0.0175675
199,0,4,81,69,0.0740741,0.0175675
227,0,4,78,71,0.0740741,0.0175675
208,0,4,83,65,0.0740741,0.0175675
189,0,4,82,65,0.0740741,0.0175675
186,0,4,77,72,0.0740741,0.00927765
178,0,4,83,66,0.0740741,0.00927765
180,0,4,83,66,0.0740741,0.00927765
177,0,4,80,69,0.0740741,0.00927765
181,0,4,80,69,0.0740741,0.00927765
176,0,4,84,65,0.0740741,0.00927765
180,0,4,89,60,0.0740741,0.00927765
173,0,4,80,69,0.0740741,0.00927765
200,1,4,76,65,0.0740741,0.0169809
195,0,4,74,68,0.0740741,0.0169809
200,0,4,81,63,0.0740741,0.0169809
199,0,4,78,66,0.0740741,0.0169809
200,0,4,87,62,0.0740741,0.0169809
198,0,4,84,65,0.0740741,0.0169809
203,0,4,84,65,0.0740741,0.0169809
196,0,4,84,65,0.0740741,0.0169809
168,1,4,76,65,0.0740741,0.0094792
166,1,4,82,60,0.0740741,0.0094792
168,1,4,76,68,0.0740741,0.0094792
178,1,4,83,62,0.0740741,0.0094792
176,0,4,82,66,0.0740741,0.0094792
175,0,4,80,69,0.0740741,0.0094792
174,0,4,86,63,0.0740741,0.0094792
176,0,4,87,62,0.0740741,0.0094792
204,1,4,80,61,0.0740741,0.0188679
197,1,4,80,61,0.0740741,0.0188679
205,1,4,80,62,0.0740741,0.0188679
198,1,4,83,61,0.0740741,0.0188679
207,0,4,76,71,0.0740741,0.0188679
195,0,4,85,60,0.0740741,0.0188679
213,0,4,81,65,0.0740741,0.0188679
192,0,4,87,59,0.0740741,0.0188679
161,0,4,79,58,0.0740741,0.0088408
163,0,4,74,65,0.0740741,0.0088408
168,0,4,77,66,0.0740741,0.0088408
180,0,4,78,64,0.0740741,0.0088408
188,0,4,83,66,0.0740741,0.0088408
181,0,4,85,63,0.0740741,0.0088408
176,0,4,85,63,0.0740741,0.0088408
175,0,4,84,63,0.0740741,0.0088408
191,2,4,84,54,0.0740741,0.0173139
193,2,4,81,58,0.0740741,0.0173139
185,2,4,84,55,0.0740741,0.0173139
195,2,4,77,62,0.0740741,0.0173139
186,0,4,78,65,0.0740741,0.0173139
187,0,4,82,62,0.0740741,0.0173139
200,0,4,76,67,0.0740741,0.0173139
183,0,4,74,68,0.0740741,0.0173139
160,4,4,82,47,0.0740741,0.0103393
155,3,4,74,55,0.0740741,0.0103393
169,1,4,72,61,0.0740741,0.0103393
174,1,4,72,63,0.0740741,0.0103393
176,0,4,81,64,0.0740741,0.0103393
176,0,4,84,62,0.0740741,0.0103393
177,0,4,79,67,0.0740741,0.0103393
182,0,4,80,66,0.0740741,0.0103393
160,3,4,73,48,0.0740741,0.0156104
187,3,4,76,48,0.0740741,0.0156104
170,3,4,67,59,0.0740741,0.0156104
182,3,4,74,50,0.0740741,0.0156104
181,0,4,76,65,0.0740741,0.0156104
179,0,4,78,63,0.0740741,0.0156104
190,0,4,82,60,0.0740741,0.0156104
175,0,4,80,61,0.0740741,0.0156104
152,2,4,76,50,0.0740741,0.0114402
165,2,4,79,50,0.0740741,0.0114402
154,2,4,73,57,0.0740741,0.0114402
170,1,4,79,53,0.0740741,0.0114402
180,0,4,78,68,0.0740741,0.0114402
169,0,4,81,65,0.0740741,0.0114402
178,0,4,80,64,0.0740741,0.0114402
169,0,4,81,59,0.0740741,0.0114402
153,6,4,72,38,0.0740741,0.0169379
161,3,4,64,49,0.0740741,0.0169379
156,3,4,65,47,0.0740741,0.0169379
159,2,4,62,53,0.0740741,0.0169379
170,0,4,72,64,0.0740741,0.0169379
183,0,4,75,59,0.0740741,0.0169379
171,0,4,72,61,0.0740741,0.0169379
178,0,4,71,62,0.0740741,0.0169379
148,2,4,68,49,0.0740741,0.0117439
151,2,4,67,52,0.0740741,0.0117439
150,2,4,71,50,0.0740741,0.0117439
156,2,4,71,51,0.0740741,0.0117439
170,0,4,70,65,0.0740741,0.0117439
162,0,4,74,60,0.0740741,0.0117439
162,0,4,78,55,0.0740741,0.0117439
156,1,4,68,61,0.0740741,0.0117439
162,6,4,67,40,0.0740741,0.0164505
150,4,4,65,44,0.0740741,0.0164505
151,2,4,68,46,0.0740741,0.0164505
157,2,4,67,49,0.0740741,0.0164505
177,0,4,76,61,0.0740741,0.0164505
179,0,4,72,62,0.0740741,0.0164505
173,0,4,73,60,0.0740741,0.0164505
164,0,4,69,63,0.0740741,0.0164505
145,6,4,59,45,0.0740741,0.0123413
144,5,4,62,41,0.0740741,0.0123413
136,4,4,66,40,0.0740741,0.0123413
137,3,4,63,42,0.0740741,0.0123413
157,0,4,72,59,0.0740741,0.0123413
161,0,4,72,54,0.0740741,0.0123413
164,0,4,67,57,0.0740741,0.0123413
151,0,4,68,55,0.0740741,0.0123413
136,10,4,64,29,0.0740741,0.0150694
128,8,4,59,34,0.0740741,0.0150694
139,7,4,63,33,0.0740741,0.0150694
134,6,4,63,34,0.0740741,0.0150694
152,0,3,70,56,0.0555556,0.0150694
165,0,4,68,56,0.0740741,0.0150694
162,0,4,66,60,0.0740741,0.0150694
159,0,4,65,61,0.0740741,0.0150694
125,11,4,64,29,0.0740741,0.0138511
117,10,4,62,33,0.0740741,0.0138511
137,5,4,60,41,0.0740741,0.0138511
127,4,4,58,43,0.0740741,0.0138511
155,0,4,75,56,0.0740741,0.0138511
163,0,4,76,52,0.0740741,0.0138511
165,0,4,71,58,0.0740741,0.0138511
144,0,4,66,55,0.0740741,0.0138511
131,9,4,60,25,0.0740741,0.0177774
125,5,4,55,35,0.0740741,0.0177774
125,4,4,50,40,0.0740741,0.0177774
139,1,4,46,43,0.0740741,0.0177774
164,1,4,69,53,0.0740741,0.0177774
164,1,4,67,53,0.0740741,0.0177774
150,1,4,68,48,0.0740741,0.0177774
153,0,4,67,48,0.0740741,0.0177774
103,14,4,58,20,0.0740741,0.0125716
108,12,4,49,23,0.0740741,0.0125716
113,10,4,53,21,0.0740741,0.0125716
99,7,4,53,21,0.0740741,0.0125716
140,0,4,58,54,0.0740741,0.0125716
139,0,4,61,53,0.0740741,0.0125716
141,1,4,62,51,0.0740741,0.0125716
143,1,4,68,45,0.0740741,0.0125716
132,14,4,57,17,0.0740741,0.0173863
125,10,4,58,18,0.0740741,0.0173863
114,9,4,45,32,0.0740741,0.0173863
104,7,4,45,34,0.0740741,0.0173863
158,0,4,62,55,0.0740741,0.0173863
148,1,4,74,40,0.0740741,0.0173863
141,1,4,64,48,0.0740741,0.0173863
143,3,4,68,40,0.0740741,0.0173863
94,18,4,54,10,0.0740741,0.0138458
