MTCD_number,group,D2D_first_request_RAO,D2D_initate_request_RAO,nRequest_D2D,RA_first_RAO,RA_initate_RAO,RA_success_RAO,nTransmit_RA,Preamble_number,Power_level,MTCD_status,D2D_request_allocation_index 
2645,42,773,777,2,791,791,791,1,42,0,Success,0
2646,1,804,808,2,816,816,816,1,1,0,Success,0
2647,14,454,458,2,464,464,464,1,14,0,Success,0
2648,20,623,627,2,634,634,634,1,20,0,Success,2
2649,40,570,570,1,579,579,579,1,40,0,Success,4
2650,38,448,448,1,462,462,462,1,38,0,Success,1
2651,48,370,370,1,380,380,380,1,48,0,Success,3
2652,44,350,354,2,366,366,366,1,44,0,Success,1
2653,49,450,450,1,461,461,461,1,49,0,Success,2
2654,45,489,489,1,503,503,503,1,45,0,Success,0
2655,7,810,810,1,816,816,816,1,7,0,Success,0
2656,34,510,514,2,526,526,526,1,34,0,Success,1
2657,23,392,392,1,400,400,400,1,23,0,Success,0
2658,8,115,115,1,121,121,121,1,8,0,Success,1
2659,38,90,90,1,103,103,103,1,38,0,Success,0
2660,44,260,264,2,279,279,279,1,44,0,Success,0
2661,6,515,515,1,524,524,524,1,6,0,Success,4
2662,10,327,331,2,338,338,338,1,10,0,Success,2
2663,23,160,160,1,168,168,168,1,23,0,Success,0
2664,22,446,450,2,456,456,456,1,22,0,Success,0
2665,19,451,451,1,459,459,459,1,19,1,Success,7
2666,14,375,379,2,386,386,386,1,14,0,Success,2
2667,13,509,513,2,520,520,520,1,13,0,Success,0
2668,21,511,515,2,525,525,525,1,21,0,Success,5
2669,24,203,203,1,209,209,209,1,24,0,Success,1
2670,37,386,386,1,398,398,398,1,37,0,Success,1
2671,28,379,379,1,389,389,389,1,28,0,Success,2
2672,27,581,585,2,599,599,599,1,27,0,Success,0
2673,23,432,432,1,440,440,440,1,23,0,Success,0
2674,42,445,449,2,460,460,460,1,42,0,Success,3
2675,44,599,603,2,614,614,614,1,44,0,Success,1
2676,11,439,443,2,453,453,453,1,11,0,Success,5
2677,4,458,458,1,465,465,465,1,4,0,Success,1
2678,22,133,137,2,144,144,144,1,22,0,Success,0
2679,26,818,818,1,831,831,831,1,26,0,Success,0
2680,21,397,401,2,409,409,409,1,21,0,Success,1
2681,44,500,504,2,519,519,519,1,44,0,Success,0
2682,20,193,193,1,200,200,200,1,20,0,Success,0
2683,40,494,498,2,509,509,509,1,40,0,Success,2
2684,33,612,616,2,631,631,631,1,33,0,Success,0
2685,20,668,672,2,680,680,680,1,20,0,Success,0
2686,31,508,512,2,527,527,527,1,31,0,Success,0
2687,36,342,346,2,358,358,358,1,36,0,Success,1
2688,18,341,345,2,353,353,353,1,18,0,Success,1
2689,31,187,187,1,197,197,197,1,31,0,Success,2
2690,10,689,689,1,697,697,697,1,10,0,Success,1
2691,27,541,545,2,559,559,559,1,27,0,Success,0
2692,3,222,226,2,233,233,233,1,3,0,Success,1
2693,13,461,465,2,475,475,475,1,13,0,Success,3
2694,31,373,377,2,390,390,390,1,31,0,Success,1
2695,38,454,458,2,468,468,468,1,38,0,Success,3
2696,33,282,282,1,294,294,294,1,33,0,Success,1
2697,5,264,264,1,272,272,272,1,5,0,Success,0
2698,9,555,555,1,562,562,562,1,9,0,Success,2
2699,29,319,323,2,334,334,334,1,29,0,Success,1
2700,9,507,507,1,514,514,514,1,9,0,Success,2
2701,30,201,201,1,215,215,215,1,30,0,Success,0
2702,5,737,737,1,744,744,744,1,5,0,Success,0
2703,11,674,674,1,680,680,680,1,11,0,Success,0
2704,4,233,233,1,240,240,240,1,4,0,Success,0
2705,49,544,544,1,557,557,557,1,49,0,Success,2
2706,38,613,617,2,628,628,628,1,38,0,Success,3
2707,1,164,168,2,176,176,176,1,1,0,Success,0
2708,15,585,585,1,592,592,592,1,15,0,Success,0
2709,36,617,617,1,630,630,630,1,36,0,Success,1
2710,35,52,56,2,71,71,71,1,35,0,Success,0
2711,8,674,674,1,681,681,681,1,8,0,Success,1
2712,47,586,586,1,598,598,598,1,47,0,Success,1
2713,27,443,443,1,453,453,453,1,27,1,Success,6
2714,2,585,585,1,592,592,592,1,2,0,Success,0
2715,12,578,578,1,585,585,585,1,12,0,Success,1
2716,4,383,387,2,392,392,392,1,4,1,Success,4
2717,50,483,483,1,492,492,492,1,50,0,Success,3
2718,47,442,442,1,455,455,455,1,47,0,Success,0
2719,41,294,298,2,308,308,308,1,41,0,Success,3
2720,27,226,226,1,239,239,239,1,27,0,Success,0
2721,37,659,659,1,670,670,670,1,37,0,Success,1
2722,12,461,465,2,472,472,472,1,12,0,Success,0
2723,9,364,368,2,376,376,376,1,9,0,Success,0
2724,5,475,475,1,481,481,481,1,5,0,Success,1
2725,30,620,624,2,639,639,639,1,30,0,Success,0
2726,34,384,384,1,399,399,399,1,34,0,Success,0
2727,10,250,250,1,257,257,257,1,10,0,Success,1
2728,34,807,811,2,823,823,823,1,34,0,Success,0
2729,25,399,403,2,410,410,410,1,25,0,Success,2
2730,32,438,442,2,453,453,453,1,32,0,Success,2
2731,30,492,496,2,511,511,511,1,30,0,Success,0
2732,11,355,355,1,362,362,362,1,11,0,Success,2
2733,17,322,322,1,330,330,330,1,17,0,Success,2
2734,24,824,824,1,832,832,832,1,24,0,Success,0
2735,29,458,458,1,469,469,469,1,29,0,Success,2
2736,19,674,674,1,682,682,682,1,19,0,Success,2
2737,4,675,675,1,683,683,683,1,4,0,Success,3
2738,37,484,488,2,502,502,502,1,37,0,Success,1
2739,47,500,504,2,519,519,519,1,47,0,Success,0
2740,27,401,401,1,412,412,412,1,27,0,Success,3
2741,20,441,441,1,448,448,448,1,20,0,Success,0
2742,12,625,625,1,632,632,632,1,12,0,Success,0
2743,28,513,513,1,526,526,526,1,28,0,Success,1
2744,13,186,186,1,194,194,194,1,13,0,Success,2
2745,28,244,248,2,262,262,262,1,28,0,Success,1
2746,46,568,568,1,583,583,583,1,46,0,Success,0
2747,13,583,587,2,596,596,596,1,13,0,Success,4
2748,24,391,395,2,402,402,402,1,24,0,Success,2
2749,25,758,762,2,769,769,769,1,25,0,Success,1
2750,3,574,578,2,585,585,585,1,3,0,Success,1
2751,44,350,354,2,365,365,365,1,44,0,Success,2
2752,14,363,363,1,374,374,374,1,14,0,Success,6
2753,43,261,265,2,279,279,279,1,43,0,Success,0
2754,31,319,323,2,335,335,335,1,31,0,Success,0
2755,16,349,353,2,360,360,360,1,16,0,Success,0
2756,43,537,537,1,550,550,550,1,43,0,Success,1
2757,45,398,402,2,415,415,415,1,45,0,Success,0
2758,42,539,539,1,550,550,550,1,42,0,Success,1
2759,44,157,161,2,174,174,174,1,44,0,Success,1
2760,16,434,434,1,443,443,443,1,16,0,Success,3
2761,50,430,434,2,445,445,445,1,50,0,Success,2
2762,23,412,416,2,424,424,424,1,23,0,Success,0
2763,7,569,569,1,577,577,577,1,7,0,Success,1
2764,15,630,634,2,641,641,641,1,15,0,Success,1
2765,22,488,488,1,497,497,497,1,22,0,Success,1
2766,22,736,736,1,744,744,744,1,22,0,Success,0
2767,25,368,368,1,377,377,377,1,25,0,Success,1
2768,32,378,378,1,388,388,388,1,32,0,Success,3
2769,39,333,337,2,351,351,351,1,39,0,Success,0
2770,43,344,344,1,359,359,359,1,43,0,Success,0
2771,36,457,457,1,470,470,470,1,36,0,Success,1
2772,31,641,641,1,653,653,653,1,31,0,Success,2
2773,37,608,608,1,623,623,623,1,37,0,Success,0
2774,24,339,339,1,345,345,345,1,24,0,Success,1
2775,43,334,338,2,349,349,349,1,43,0,Success,2
2776,28,423,427,2,436,436,436,1,28,0,Success,3
2777,37,222,226,2,239,239,239,1,37,0,Success,0
2778,16,367,371,2,378,378,378,1,16,0,Success,2
2779,9,582,586,2,592,592,592,1,9,0,Success,0
2780,30,558,562,2,575,575,575,1,30,0,Success,0
2781,36,457,457,1,469,469,469,1,36,0,Success,2
2782,26,530,530,1,542,542,542,1,26,0,Success,1
2783,24,765,769,2,776,776,776,1,24,0,Success,0
2784,36,381,385,2,398,398,398,1,36,0,Success,1
2785,17,266,266,1,275,275,275,1,17,0,Success,3
2786,29,482,482,1,494,494,494,1,29,0,Success,1
2787,18,257,257,1,265,265,265,1,18,0,Success,1
2788,20,198,202,2,209,209,209,1,20,0,Success,1
2789,45,561,561,1,575,575,575,1,45,0,Success,0
2790,43,396,400,2,415,415,415,1,43,0,Success,0
2791,16,163,163,1,171,171,171,1,16,0,Success,3
2792,18,457,457,1,464,464,464,1,18,0,Success,0
2793,49,402,402,1,413,413,413,1,49,0,Success,2
2794,21,476,480,2,488,488,488,1,21,0,Success,0
2795,38,664,664,1,679,679,679,1,38,0,Success,0
2796,8,580,584,2,592,592,592,1,8,0,Success,0
2797,27,402,402,1,409,409,409,1,27,0,Success,6
2798,41,160,160,1,175,175,175,1,41,0,Success,0
2799,31,802,802,1,815,815,815,1,31,0,Success,0
2800,48,82,82,1,94,94,94,1,48,0,Success,1
2801,17,234,234,1,241,241,241,1,17,0,Success,1
2802,30,518,522,2,534,534,534,1,30,0,Success,1
2803,49,696,696,1,710,710,710,1,49,0,Success,1
2804,17,704,704,1,712,712,712,1,17,0,Success,0
2805,24,320,320,1,328,328,328,1,24,0,Success,0
2806,14,755,755,1,761,761,761,1,14,0,Success,1
2807,13,423,427,2,437,437,437,1,13,0,Success,5
2808,5,324,328,2,336,336,336,1,5,0,Success,0
2809,19,791,795,2,800,800,800,1,19,0,Success,0
2810,42,320,320,1,334,334,334,1,42,0,Success,1
2811,20,172,176,2,184,184,184,1,20,0,Success,0
2812,1,573,577,2,584,584,584,1,1,0,Success,0
2813,23,419,419,1,428,428,428,1,23,0,Success,4
2814,43,383,387,2,395,395,395,1,43,0,Success,4
2815,9,154,154,1,161,161,161,1,9,0,Success,1
2816,44,478,482,2,492,492,492,1,44,0,Success,3
2817,49,154,154,1,165,165,165,1,49,0,Success,2
2818,2,385,385,1,392,392,392,1,2,0,Success,0
2819,19,454,458,2,465,465,465,1,19,0,Success,1
2820,31,655,659,2,671,671,671,1,31,0,Success,0
2821,23,450,450,1,459,459,459,1,23,0,Success,3
2822,43,424,424,1,439,439,439,1,43,0,Success,0
2823,2,515,515,1,523,523,523,1,2,0,Success,3
2824,16,646,650,2,656,656,656,1,16,0,Success,0
2825,16,307,307,1,314,314,314,1,16,0,Success,2
2826,10,279,283,2,288,288,288,1,10,0,Success,0
2827,3,357,361,2,370,370,370,1,3,0,Success,2
2828,9,337,337,1,344,344,344,1,9,0,Success,0
2829,44,436,440,2,455,455,455,1,44,0,Success,0
2830,9,314,314,1,321,321,321,1,9,0,Success,1
2831,25,493,497,2,505,505,505,1,25,0,Success,1
2832,30,195,195,1,202,202,202,1,30,0,Success,5
2833,12,409,409,1,417,417,417,1,12,0,Success,1
2834,48,505,505,1,519,519,519,1,48,0,Success,0
2835,50,855,859,2,871,871,871,1,50,0,Success,0
2836,28,168,168,1,181,181,181,1,28,0,Success,2
2837,35,674,674,1,687,687,687,1,35,0,Success,0
2838,15,164,168,2,176,176,176,1,15,0,Success,0
2839,16,445,449,2,457,457,457,1,16,0,Success,1
2840,33,551,555,2,566,566,566,1,33,0,Success,1
2841,14,240,240,1,248,248,248,1,14,0,Success,0
2842,2,389,393,2,400,400,400,1,2,0,Success,0
2843,24,158,162,2,168,168,168,1,24,0,Success,0
2844,23,392,392,1,401,401,401,1,23,0,Success,1
2845,3,262,266,2,272,272,272,1,3,0,Success,0
2846,29,581,585,2,599,599,599,1,29,0,Success,0
2847,2,276,280,2,288,288,288,1,2,0,Success,0
2848,44,361,361,1,374,374,374,1,44,0,Success,1
2849,47,579,579,1,589,589,589,1,47,0,Success,2
2850,44,607,611,2,620,620,620,1,44,0,Success,3
2851,9,355,355,1,361,361,361,1,9,0,Success,1
2852,41,575,579,2,589,589,589,1,41,0,Success,2
2853,4,117,121,2,128,128,128,1,4,0,Success,0
2854,13,470,474,2,483,483,483,1,13,0,Success,3
2855,31,187,187,1,196,196,196,1,31,0,Success,3
2856,41,285,289,2,301,301,301,1,41,0,Success,2
2857,45,609,609,1,622,622,622,1,45,0,Success,1
2858,29,649,649,1,663,663,663,1,29,0,Success,0
2859,37,527,531,2,538,538,538,1,37,0,Success,5
2860,40,244,248,2,263,263,263,1,40,0,Success,0
2861,12,47,51,2,56,56,56,1,12,0,Success,0
2862,32,374,378,2,387,387,387,1,32,0,Success,4
2863,28,330,330,1,340,340,340,1,28,0,Success,3
2864,45,183,187,2,199,199,199,1,45,0,Success,0
2865,9,323,323,1,329,329,329,1,9,0,Success,1
2866,35,441,441,1,454,454,454,1,35,0,Success,1
2867,23,274,274,1,283,283,283,1,23,0,Success,3
2868,7,279,283,2,292,292,292,1,7,0,Success,4
2869,47,164,168,2,183,183,183,1,47,0,Success,0
2870,50,528,528,1,543,543,543,1,50,0,Success,0
2871,33,393,393,1,407,407,407,1,33,0,Success,0
2872,23,233,233,1,240,240,240,1,23,0,Success,0
2873,49,855,859,2,871,871,871,1,49,0,Success,0
2874,23,113,113,1,120,120,120,1,23,0,Success,0
2875,30,349,353,2,367,367,367,1,30,0,Success,0
2876,39,264,264,1,279,279,279,1,39,0,Success,0
2877,21,431,435,2,442,442,442,1,21,0,Success,2
2878,5,414,418,2,424,424,424,1,5,0,Success,0
2879,41,539,539,1,548,548,548,1,41,0,Success,3
2880,33,228,232,2,247,247,247,1,33,0,Success,0
2881,41,354,354,1,365,365,365,1,41,0,Success,2
2882,15,298,298,1,307,307,307,1,15,0,Success,3
2883,36,461,465,2,478,478,478,1,36,0,Success,1
2884,8,72,72,1,80,80,80,1,8,0,Success,0
2885,40,553,553,1,566,566,566,1,40,0,Success,1
2886,3,271,275,2,285,285,285,1,3,0,Success,5
2887,39,173,177,2,190,190,190,1,39,0,Success,1
2888,4,394,394,1,404,404,404,1,4,0,Success,4
2889,20,728,728,1,736,736,736,1,20,0,Success,0
2890,10,401,401,1,410,410,410,1,10,0,Success,2
2891,44,464,464,1,479,479,479,1,44,0,Success,0
2892,15,431,435,2,444,444,444,1,15,0,Success,4
2893,16,395,395,1,402,402,402,1,16,0,Success,2
2894,34,756,760,2,774,774,774,1,34,0,Success,1
2895,46,466,466,1,475,475,475,1,46,0,Success,4
2896,4,383,387,2,393,393,393,1,4,1,Success,5
2897,5,430,434,2,443,443,443,1,5,0,Success,3
2898,41,640,640,1,655,655,655,1,41,0,Success,0
2899,8,243,243,1,254,254,254,1,8,0,Success,6
2900,46,651,651,1,663,663,663,1,46,0,Success,0
2901,36,442,442,1,453,453,453,1,36,0,Success,2
2902,37,569,569,1,581,581,581,1,37,0,Success,2
2903,2,601,601,1,609,609,609,1,2,0,Success,1
2904,30,603,603,1,613,613,613,1,30,0,Success,2
2905,19,554,554,1,560,560,560,1,19,0,Success,0
2906,31,450,450,1,461,461,461,1,31,0,Success,2
2907,17,529,529,1,536,536,536,1,17,0,Success,0
2908,34,133,137,2,151,151,151,1,34,0,Success,0
2909,49,556,560,2,575,575,575,1,49,0,Success,0
2910,31,713,713,1,727,727,727,1,31,0,Success,0
2911,46,431,435,2,445,445,445,1,46,0,Success,2
2912,34,356,360,2,375,375,375,1,34,0,Success,0
2913,9,479,483,2,494,494,494,1,9,0,Success,6
2914,42,366,370,2,381,381,381,1,42,1,Success,6
2915,28,366,370,2,381,381,381,1,28,0,Success,2
2916,15,326,330,2,337,337,337,1,15,0,Success,1
2917,28,540,544,2,559,559,559,1,28,0,Success,0
2918,34,463,467,2,474,474,474,1,34,0,Success,5
2919,12,205,209,2,216,216,216,1,12,0,Success,0
2920,34,358,362,2,373,373,373,1,34,0,Success,2
2921,20,335,339,2,349,349,349,1,20,0,Success,5
2922,6,191,195,2,201,201,201,1,6,0,Success,1
2923,30,612,616,2,631,631,631,1,30,0,Success,0
2924,21,246,250,2,259,259,259,1,21,0,Success,3
2925,1,607,611,2,616,616,616,1,1,0,Success,0
2926,35,325,329,2,342,342,342,1,35,0,Success,1
2927,3,544,544,1,553,553,553,1,3,0,Success,1
2928,22,469,473,2,480,480,480,1,22,0,Success,0
2929,8,706,706,1,712,712,712,1,8,0,Success,0
2930,50,416,416,1,430,430,430,1,50,0,Success,1
2931,28,464,464,1,478,478,478,1,28,0,Success,1
2932,11,179,179,1,184,184,184,1,11,0,Success,0
2933,5,449,449,1,458,458,458,1,5,0,Success,2
2934,27,684,688,2,702,702,702,1,27,0,Success,1
2935,25,806,810,2,817,817,817,1,25,0,Success,1
2936,45,240,240,1,255,255,255,1,45,0,Success,0
2937,20,461,465,2,472,472,472,1,20,0,Success,0
2938,18,604,608,2,616,616,616,1,18,0,Success,0
2939,18,137,137,1,144,144,144,1,18,0,Success,0
2940,49,417,417,1,430,430,430,1,49,0,Success,1
2941,21,457,457,1,465,465,465,1,21,0,Success,1
2942,42,362,362,1,372,372,372,1,42,0,Success,3
2943,12,256,256,1,264,264,264,1,12,0,Success,0
2944,24,448,448,1,458,458,458,1,24,0,Success,2
2945,7,328,328,1,336,336,336,1,7,0,Success,0
2946,14,272,272,1,280,280,280,1,14,0,Success,0
2947,5,200,200,1,208,208,208,1,5,0,Success,0
2948,1,754,754,1,760,760,760,1,1,0,Success,0
2949,7,357,361,2,369,369,369,1,7,0,Success,1
2950,22,574,578,2,584,584,584,1,22,0,Success,0
2951,40,333,337,2,351,351,351,1,40,0,Success,0
2952,22,654,658,2,665,665,665,1,22,0,Success,1
2953,39,451,451,1,462,462,462,1,39,0,Success,1
2954,15,265,265,1,273,273,273,1,15,0,Success,1
2955,38,396,400,2,415,415,415,1,38,0,Success,0
2956,38,365,369,2,383,383,383,1,38,0,Success,0
2957,21,440,440,1,448,448,448,1,21,0,Success,0
2958,10,435,435,1,443,443,443,1,10,0,Success,3
2959,26,500,504,2,519,519,519,1,26,0,Success,0
2960,40,217,217,1,230,230,230,1,40,0,Success,1
2961,36,303,307,2,315,315,315,1,36,0,Success,4
2962,45,428,432,2,446,446,446,1,45,0,Success,1
2963,10,370,370,1,377,377,377,1,10,0,Success,1
2964,49,344,344,1,359,359,359,1,49,0,Success,0
2965,49,528,528,1,543,543,543,1,49,0,Success,0
2966,36,453,457,2,468,468,468,1,36,0,Success,3
2967,11,648,648,1,657,657,657,1,11,0,Success,1
2968,22,435,435,1,444,444,444,1,22,0,Success,4
2969,9,443,443,1,449,449,449,1,9,0,Success,1
2970,6,651,651,1,657,657,657,1,6,0,Success,1
2971,39,374,378,2,389,389,389,1,39,0,Success,2
2972,49,480,480,1,495,495,495,1,49,0,Success,0
2973,34,158,162,2,175,175,175,1,34,0,Success,0
2974,28,586,586,1,598,598,598,1,28,0,Success,1
2975,37,718,722,2,734,734,734,1,37,0,Success,1
2976,5,290,290,1,299,299,299,1,5,0,Success,3
2977,2,209,209,1,219,219,219,1,2,0,Success,3
2978,25,768,768,1,778,778,778,1,25,0,Success,2
2979,3,270,274,2,281,281,281,1,3,0,Success,1
2980,43,583,587,2,598,598,598,1,43,0,Success,1
2981,33,407,411,2,420,420,420,1,33,0,Success,3
2982,34,482,482,1,492,492,492,1,34,0,Success,3
2983,48,415,419,2,431,431,431,1,48,0,Success,0
2984,45,676,680,2,695,695,695,1,45,0,Success,0
2985,45,257,257,1,269,269,269,1,45,0,Success,2
2986,37,410,410,1,422,422,422,1,37,0,Success,1
2987,16,449,449,1,458,458,458,1,16,0,Success,2
2988,49,43,43,1,55,55,55,1,49,0,Success,0
2989,15,350,354,2,362,362,362,1,15,0,Success,2
2990,9,438,442,2,448,448,448,1,9,0,Success,0
2991,48,692,696,2,711,711,711,1,48,0,Success,0
2992,8,440,440,1,448,448,448,1,8,0,Success,0
2993,40,212,216,2,231,231,231,1,40,0,Success,0
2994,40,344,344,1,358,358,358,1,40,0,Success,1
2995,36,490,490,1,502,502,502,1,36,0,Success,1
2996,41,561,561,1,574,574,574,1,41,0,Success,1
2997,44,76,80,2,95,95,95,1,44,0,Success,0
2998,47,703,707,2,719,719,719,1,47,0,Success,0
2999,4,215,219,2,224,224,224,1,4,0,Success,0
3000,16,359,363,2,371,371,371,1,16,0,Success,3
3001,19,478,482,2,488,488,488,1,19,0,Success,0
3002,19,179,179,1,185,185,185,1,19,0,Success,1
3003,33,110,114,2,126,126,126,1,33,0,Success,1
3004,6,45,49,2,56,56,56,1,6,0,Success,0
3005,13,518,522,2,528,528,528,1,13,0,Success,0
3006,7,857,857,1,864,864,864,1,7,0,Success,0
3007,1,528,528,1,536,536,536,1,1,0,Success,0
3008,41,766,770,2,783,783,783,1,41,0,Success,0
3009,41,464,464,1,479,479,479,1,41,0,Success,0
3010,10,279,283,2,289,289,289,1,10,0,Success,1
3011,13,337,337,1,347,347,347,1,13,0,Success,3
3012,46,235,235,1,243,243,243,1,46,0,Success,4
3013,35,301,305,2,319,319,319,1,35,0,Success,0
3014,34,527,531,2,540,540,540,1,34,0,Success,3
3015,49,148,152,2,167,167,167,1,49,0,Success,0
3016,24,362,362,1,369,369,369,1,24,0,Success,1
3017,38,474,474,1,486,486,486,1,38,0,Success,1
3018,35,690,690,1,702,702,702,1,35,0,Success,1
3019,45,406,410,2,423,423,423,1,45,0,Success,0
3020,33,358,362,2,373,373,373,1,33,0,Success,2
3021,10,406,410,2,418,418,418,1,10,0,Success,2
3022,3,869,873,2,880,880,880,1,3,0,Success,0
3023,19,561,561,1,571,571,571,1,19,0,Success,3
3024,45,384,384,1,399,399,399,1,45,0,Success,0
3025,12,106,106,1,112,112,112,1,12,0,Success,0
3026,33,497,497,1,511,511,511,1,33,0,Success,0
3027,22,436,440,2,448,448,448,1,22,0,Success,0
3028,29,726,730,2,741,741,741,1,29,0,Success,2
3029,29,642,642,1,655,655,655,1,29,0,Success,0
3030,24,100,104,2,112,112,112,1,24,0,Success,0
3031,37,744,744,1,759,759,759,1,37,0,Success,0
3032,44,234,234,1,246,246,246,1,44,0,Success,1
3033,12,503,507,2,516,516,516,1,12,0,Success,4
3034,29,119,123,2,134,134,134,1,29,0,Success,1
3035,30,310,314,2,327,327,327,1,30,0,Success,0
3036,35,560,560,1,575,575,575,1,35,0,Success,0
3037,25,358,362,2,370,370,370,1,25,0,Success,2
3038,47,434,434,1,446,446,446,1,47,0,Success,1
3039,23,123,123,1,129,129,129,1,23,0,Success,1
3040,44,347,347,1,354,354,354,1,44,0,Success,5
3041,11,277,281,2,290,290,290,1,11,0,Success,2
3042,11,564,568,2,577,577,577,1,11,0,Success,1
3043,44,306,306,1,318,318,318,1,44,0,Success,1
3044,39,658,658,1,669,669,669,1,39,0,Success,2
3045,23,347,347,1,355,355,355,1,23,0,Success,3
3046,4,383,387,2,394,394,394,1,4,1,Success,6
3047,27,191,195,2,206,206,206,1,27,0,Success,1
3048,21,306,306,1,313,313,313,1,21,0,Success,1
3049,43,245,249,2,263,263,263,1,43,0,Success,0
3050,20,579,579,1,587,587,587,1,20,0,Success,3
3051,47,489,489,1,499,499,499,1,47,0,Success,4
3052,21,358,362,2,368,368,368,1,21,0,Success,0
3053,32,411,411,1,421,421,421,1,32,0,Success,2
3054,9,359,363,2,374,374,374,1,9,0,Success,6
3055,43,157,161,2,173,173,173,1,43,0,Success,2
3056,32,365,369,2,383,383,383,1,32,0,Success,0
3057,38,375,379,2,389,389,389,1,38,0,Success,2
3058,2,374,378,2,388,388,388,1,2,0,Success,4
3059,21,393,393,1,400,400,400,1,21,0,Success,0
3060,40,142,146,2,158,158,158,1,40,0,Success,1
3061,49,224,224,1,239,239,239,1,49,0,Success,0
3062,50,467,467,1,473,473,473,1,50,0,Success,6
3063,42,337,337,1,350,350,350,1,42,0,Success,1
3064,45,342,346,2,358,358,358,1,45,0,Success,1
3065,29,408,408,1,423,423,423,1,29,0,Success,0
3066,42,491,491,1,499,499,499,1,42,0,Success,4
3067,40,521,521,1,535,535,535,1,40,0,Success,0
3068,20,444,448,2,456,456,456,1,20,0,Success,0
3069,1,373,377,2,386,386,386,1,1,0,Success,2
3070,34,548,552,2,567,567,567,1,34,0,Success,0
3071,29,211,211,1,222,222,222,1,29,0,Success,1
3072,42,814,818,2,831,831,831,1,42,0,Success,0
3073,32,362,362,1,374,374,374,1,32,0,Success,1
3074,46,535,539,2,548,548,548,1,46,0,Success,3
3075,46,763,763,1,775,775,775,1,46,0,Success,0
3076,21,391,395,2,403,403,403,1,21,0,Success,3
3077,2,564,568,2,577,577,577,1,2,0,Success,1
3078,40,707,707,1,717,717,717,1,40,0,Success,2
3079,34,354,354,1,367,367,367,1,34,0,Success,0
3080,3,461,465,2,473,473,473,1,3,0,Success,1
3081,16,188,192,2,200,200,200,1,16,0,Success,0
3082,40,488,488,1,503,503,503,1,40,0,Success,0
3083,42,506,506,1,516,516,516,1,42,0,Success,3
3084,22,383,387,2,394,394,394,1,22,0,Success,2
3085,16,369,369,1,376,376,376,1,16,0,Success,0
3086,46,662,666,2,679,679,679,1,46,0,Success,0
3087,46,341,345,2,358,358,358,1,46,0,Success,1
3088,4,159,163,2,169,169,169,1,4,0,Success,1
3089,18,474,474,1,483,483,483,1,18,0,Success,3
3090,27,613,617,2,630,630,630,1,27,0,Success,1
3091,9,664,664,1,673,673,673,1,9,0,Success,1
3092,18,531,531,1,537,537,537,1,18,0,Success,1
3093,49,87,91,2,103,103,103,1,49,0,Success,0
3094,2,279,283,2,289,289,289,1,2,0,Success,1
3095,41,582,586,2,596,596,596,1,41,0,Success,3
3096,16,406,410,2,416,416,416,1,16,0,Success,0
3097,5,542,546,2,552,552,552,1,5,1,Success,4
3098,41,204,208,2,223,223,223,1,41,0,Success,0
3099,46,766,770,2,783,783,783,1,46,0,Success,0
3100,8,439,443,2,452,452,452,1,8,0,Success,4
3101,49,414,418,2,428,428,428,1,49,0,Success,3
3102,50,564,568,2,583,583,583,1,50,0,Success,0
3103,9,604,608,2,616,616,616,1,9,0,Success,0
3104,48,444,448,2,463,463,463,1,48,0,Success,0
3105,17,357,361,2,369,369,369,1,17,0,Success,1
3106,35,401,401,1,414,414,414,1,35,0,Success,1
3107,31,439,443,2,454,454,454,1,31,0,Success,1
3108,20,538,538,1,545,545,545,1,20,0,Success,1
3109,19,733,737,2,744,744,744,1,19,0,Success,0
3110,20,266,266,1,275,275,275,1,20,0,Success,3
3111,7,308,312,2,320,320,320,1,7,0,Success,0
3112,44,351,355,2,363,363,363,1,44,0,Success,4
3113,21,429,433,2,441,441,441,1,21,0,Success,1
3114,38,310,314,2,326,326,326,1,38,0,Success,1
3115,23,342,346,2,353,353,353,1,23,0,Success,1
3116,33,405,409,2,422,422,422,1,33,0,Success,1
3117,10,479,483,2,489,489,489,1,10,0,Success,1
3118,43,465,465,1,478,478,478,1,43,0,Success,1
3119,4,584,584,1,592,592,592,1,4,0,Success,0
3120,40,208,208,1,223,223,223,1,40,0,Success,0
3121,45,637,641,2,654,654,654,1,45,0,Success,1
3122,50,412,416,2,429,429,429,1,50,0,Success,2
3123,42,460,464,2,479,479,479,1,42,0,Success,0
3124,5,250,250,1,257,257,257,1,5,0,Success,1
3125,33,237,241,2,255,255,255,1,33,0,Success,0
3126,8,288,288,1,296,296,296,1,8,0,Success,0
3127,23,469,473,2,482,482,482,1,23,0,Success,2
3128,27,195,195,1,205,205,205,1,27,0,Success,2
3129,18,130,130,1,137,137,137,1,18,0,Success,1
3130,48,654,658,2,670,670,670,1,48,0,Success,1
3131,50,727,731,2,741,741,741,1,50,0,Success,2
3132,17,395,395,1,402,402,402,1,17,0,Success,2
3133,39,547,547,1,555,555,555,1,39,0,Success,4
3134,27,429,433,2,446,446,446,1,27,0,Success,1
3135,24,519,523,2,531,531,531,1,24,0,Success,3
3136,20,529,529,1,536,536,536,1,20,1,Success,4
3137,22,361,361,1,369,369,369,1,22,0,Success,1
3138,14,493,497,2,505,505,505,1,14,0,Success,1
3139,38,286,290,2,302,302,302,1,38,0,Success,1
3140,49,281,281,1,294,294,294,1,49,0,Success,1
