SuccessMTCD
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
10
10
10
10
10
10
10
10
29
30
30
30
30
30
30
30
51
51
51
51
51
51
51
51
79
85
85
85
85
85
85
85
113
118
118
118
118
118
118
118
148
162
163
163
163
163
163
163
193
207
211
212
212
212
212
212
242
268
276
281
281
281
281
281
311
341
352
358
361
363
363
363
393
423
440
448
451
451
451
451
481
511
541
552
553
553
553
553
583
613
643
662
671
674
677
677
707
737
767
795
807
814
817
817
847
877
907
936
952
960
966
969
999
1029
1059
1089
1108
1121
1130
1132
1162
1192
1222
1252
1276
1288
1297
1304
1334
1364
1394
1424
1451
1466
1478
1487
1517
1547
1577
1607
1637
1667
1687
1699
1729
1759
1789
1819
1849
1875
1891
1903
1933
1963
1993
2023
2053
2083
2111
2129
2159
2189
2219
2249
2279
2309
2339
2361
2391
2421
2451
2481
2511
2541
2566
2587
2617
2647
2677
2707
2737
2767
2797
2827
2857
2887
2917
2947
2977
3007
3037
3067
3097
3127
3157
3187
3217
3247
3277
3307
3337
3367
3397
3427
3457
3487
3517
3547
3577
3607
3637
3667
3697
3727
3757
3787
3816
3846
3876
3906
3936
3966
3996
4026
4056
4086
4116
4146
4176
4206
4236
4266
4295
4325
4355
4385
4415
4445
4475
4505
4535
4565
4595
4625
4655
4685
4715
4745
4774
4804
4834
4864
4894
4924
4954
4984
5011
5041
5071
5101
5131
5161
5191
5221
5249
5279
5309
5339
5369
5399
5429
5459
5486
5516
5546
5576
5606
5636
5666
5696
5722
5752
5782
5812
5842
5872
5902
5932
5961
5991
6021
6051
6081
6111
6141
6171
6199
6229
6259
6289
6319
6349
6379
6409
6437
6467
6497
6527
6557
6587
6617
6647
6676
6706
6736
6766
6796
6826
6856
6886
6913
6943
6973
7003
7033
7063
7093
7123
7148
7178
7208
7238
7268
7298
7328
7358
7386
7416
7446
7476
7506
7536
7566
7596
7622
7652
7682
7712
7742
7772
7802
7832
7858
7888
7918
7948
7978
8008
8038
8068
8094
8124
8154
8184
8214
8244
8274
8304
8330
8360
8390
8420
8450
8480
8510
8540
8568
8598
8628
8658
8688
8718
8748
8778
8804
8834
8864
8894
8924
8954
8984
9014
9040
9070
9100
9130
9160
9190
9220
9250
9277
9307
9337
9367
9397
9427
9457
9487
9514
9544
9574
9604
9634
9664
9694
9724
9750
9780
9810
9840
9870
9900
9930
9960
9989
10019
10049
10079
10109
10139
10169
10199
10227
10257
10287
10317
10347
10377
10407
10437
10464
10494
10524
10554
10584
10614
10644
10674
10700
10730
10760
10790
10820
10850
10880
10910
10934
10964
10994
11024
11054
11084
11114
11144
11169
11199
11229
11259
11289
11319
11349
11379
11404
11434
11464
11494
11524
11554
11584
11614
11641
11671
11701
11731
11761
11791
11821
11851
11876
11906
11936
11966
11996
12026
12056
12086
12111
12141
12171
12201
12231
12261
12291
12321
12346
12376
12406
12436
12466
12496
12526
12556
12581
12611
12641
12671
12701
12731
12761
12791
12818
12848
12878
12908
12938
12968
12998
13028
13054
13084
13114
13144
13174
13204
13234
13264
13291
13321
13351
13381
13411
13441
13471
13501
13527
13557
13587
13617
13647
13677
13707
13737
13765
13795
13825
13855
13885
13915
13945
13975
14000
14030
14060
14090
14120
14150
14180
14210
14237
14267
14297
14327
14357
14387
14417
14447
14472
14502
14532
14562
14592
14622
14652
14682
14709
14739
14769
14799
14829
14859
14889
14919
14945
14975
15005
15035
15065
15095
15125
15155
15180
15210
15240
15270
15300
15330
15360
15390
15415
15445
15475
15505
15535
15565
15595
15625
15652
15682
15712
15742
15772
15802
15832
15862
15889
15919
15949
15979
16009
16039
16069
16099
16123
16153
16183
16213
16243
16273
16303
16333
16359
16389
16419
16449
16479
16509
16539
16569
16598
16628
16658
16688
16718
16748
16778
16808
16836
16866
16896
16926
16956
16986
17016
17046
17075
17105
17135
17165
17195
17225
17255
17285
17311
17341
17371
17401
17431
17461
17491
17521
17546
17576
17606
17636
17666
17696
17726
17756
17783
17813
17843
17873
17903
17933
17963
17993
18018
18048
18078
18108
18138
18168
18198
18228
18254
18284
18314
18344
18374
18404
18434
18464
18491
18521
18551
18581
18611
18641
18671
18701
18729
18759
18789
18819
18849
18879
18909
18939
18966
18996
19026
19056
19086
19116
19146
19176
19203
19233
19263
19293
19323
19353
19383
19413
19439
