initate MTCD,emtpyPre,collidePre,successPre,grant fail,collide probility
0,54,0,0,0,0
2,52,0,2,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
1,53,0,1,0,0
0,54,0,0,0,0
0,54,0,0,0,0
5,49,0,5,0,0
0,54,0,0,0,0
0,54,0,0,0,0
0,54,0,0,0,0
2,52,0,2,0,0
1,53,0,1,0,0
2,52,0,2,0,0
1,53,0,1,0,0
4,50,0,4,0,0
4,50,0,4,0,0
3,51,0,3,0,0
6,49,1,4,0,0.0185185
1,53,0,1,0,0
7,47,0,7,0,0
3,51,0,3,0,0
2,52,0,2,0,0
8,47,1,6,0,0.0185185
5,49,0,5,0,0
12,44,1,9,0,0.0185185
9,46,1,7,0,0.0185185
12,43,1,10,0,0.0185185
7,47,0,7,0,0
12,42,0,12,0,0
11,44,1,9,0,0.0185185
6,48,0,6,0,0
11,44,1,9,0,0.0185185
9,48,3,3,0,0.0555556
9,45,0,9,0,0
14,41,1,12,0,0.0185185
15,43,2,9,0,0.037037
13,41,0,13,0,0
26,35,6,13,0,0.111111
7,47,0,7,0,0
27,36,8,10,0,0.148148
12,44,2,8,0,0.037037
29,32,7,15,0,0.12963
15,41,2,11,0,0.037037
32,31,7,16,0,0.12963
17,39,2,13,0,0.037037
29,30,4,20,0,0.0740741
15,41,2,11,0,0.037037
24,37,6,11,0,0.111111
21,37,3,14,0,0.0555556
23,35,3,16,0,0.0555556
20,36,2,16,0,0.037037
25,35,4,15,0,0.0740741
17,41,3,10,0,0.0555556
26,33,4,17,0,0.0740741
29,28,3,23,0,0.0555556
21,37,3,14,0,0.0555556
27,35,7,12,0,0.12963
28,31,5,18,0,0.0925926
39,25,9,20,0,0.166667
34,26,5,23,0,0.0925926
39,25,8,21,0,0.148148
32,29,6,19,0,0.111111
43,26,8,20,0,0.148148
34,27,6,21,0,0.111111
47,19,10,22,3,0.185185
39,24,8,22,0,0.148148
52,21,14,16,3,0.259259
41,23,9,21,1,0.166667
61,16,18,16,4,0.333333
47,23,13,18,0,0.240741
58,20,21,10,3,0.388889
52,21,14,16,3,0.259259
54,21,16,16,1,0.296296
53,21,17,15,1,0.314815
61,15,18,18,3,0.333333
53,24,15,15,0,0.277778
60,16,17,18,3,0.314815
46,22,10,20,2,0.185185
55,23,15,16,0,0.277778
44,25,12,17,0,0.222222
58,13,12,22,7,0.222222
55,21,16,14,3,0.296296
49,23,10,20,1,0.185185
66,15,18,16,5,0.333333
63,15,17,16,6,0.314815
46,20,10,21,3,0.185185
60,15,16,16,7,0.296296
49,19,11,19,5,0.203704
53,17,12,19,6,0.222222
55,21,16,17,0,0.296296
57,18,17,17,2,0.314815
57,20,19,12,3,0.351852
59,21,16,16,1,0.296296
47,23,13,18,0,0.240741
51,21,12,19,2,0.222222
63,17,16,18,3,0.296296
55,20,12,19,3,0.222222
54,19,16,17,2,0.296296
45,24,13,17,0,0.240741
47,18,7,25,4,0.12963
52,14,9,24,7,0.166667
45,27,14,13,0,0.259259
60,18,19,15,2,0.351852
52,19,15,17,3,0.277778
43,19,8,23,4,0.148148
51,23,15,16,0,0.277778
66,17,19,13,5,0.351852
50,18,12,19,5,0.222222
47,26,15,13,0,0.277778
46,18,8,23,5,0.148148
63,14,16,18,6,0.296296
64,18,19,13,4,0.351852
52,21,14,17,2,0.259259
65,15,17,15,7,0.314815
55,15,14,19,6,0.259259
54,23,14,17,0,0.259259
53,23,15,16,0,0.277778
43,25,11,18,0,0.203704
57,18,17,16,3,0.314815
54,19,11,21,3,0.203704
60,17,14,19,4,0.259259
52,22,15,17,0,0.277778
51,19,11,21,3,0.203704
53,21,15,15,3,0.277778
59,15,13,19,7,0.240741
70,15,22,11,6,0.407407
50,21,14,18,1,0.259259
46,19,11,21,3,0.203704
43,25,12,17,0,0.222222
53,20,15,18,1,0.277778
64,14,16,19,5,0.296296
49,19,10,20,5,0.185185
39,26,7,21,0,0.12963
55,17,14,18,5,0.259259
63,17,19,16,2,0.351852
44,24,12,18,0,0.222222
49,25,12,17,0,0.222222
61,17,19,15,3,0.351852
53,18,13,20,3,0.240741
52,18,13,20,3,0.240741
46,22,10,20,2,0.185185
53,19,14,20,1,0.259259
54,17,13,19,5,0.240741
44,27,13,14,0,0.240741
38,27,7,20,0,0.12963
53,20,13,19,2,0.240741
65,17,15,19,3,0.277778
58,16,15,19,4,0.277778
46,23,14,16,1,0.259259
46,23,10,20,1,0.185185
56,21,18,13,2,0.333333
48,22,11,19,2,0.203704
57,20,14,16,4,0.259259
58,20,18,15,1,0.333333
48,22,12,19,1,0.222222
56,21,20,13,0,0.37037
58,17,15,17,5,0.277778
42,25,9,20,0,0.166667
52,26,16,12,0,0.296296
56,19,18,16,1,0.333333
60,15,17,17,5,0.314815
44,20,9,23,2,0.166667
54,18,16,16,4,0.296296
51,16,9,23,6,0.166667
61,15,15,17,7,0.277778
44,23,12,18,1,0.222222
58,15,14,18,7,0.259259
51,16,10,22,6,0.185185
45,26,13,15,0,0.240741
48,24,14,16,0,0.259259
47,22,13,18,1,0.240741
57,16,17,17,4,0.314815
39,25,10,19,0,0.185185
54,17,14,18,5,0.259259
41,26,11,17,0,0.203704
69,13,17,20,4,0.314815
47,28,10,16,0,0.185185
57,19,15,17,3,0.277778
64,17,17,16,4,0.314815
41,27,11,16,0,0.203704
54,20,16,16,2,0.296296
52,19,13,19,3,0.240741
54,23,15,15,1,0.277778
57,20,15,15,4,0.277778
64,13,17,18,6,0.314815
51,20,11,20,3,0.203704
52,20,15,17,2,0.277778
46,22,11,19,2,0.203704
64,18,17,16,3,0.314815
50,24,13,17,0,0.240741
53,18,13,18,5,0.240741
57,16,16,18,4,0.296296
57,21,16,16,1,0.296296
62,18,18,17,1,0.333333
63,19,18,15,2,0.333333
59,18,14,19,3,0.259259
46,24,13,17,0,0.240741
55,19,14,19,2,0.259259
56,21,16,16,1,0.296296
61,15,15,18,6,0.277778
51,24,16,14,0,0.296296
55,18,14,19,3,0.259259
72,18,21,13,2,0.388889
53,19,13,18,4,0.240741
47,20,11,20,3,0.203704
54,18,13,19,4,0.240741
54,23,15,15,1,0.277778
60,12,13,20,9,0.240741
45,23,10,21,0,0.185185
55,17,15,17,5,0.277778
56,21,17,15,1,0.314815
49,24,15,15,0,0.277778
54,20,14,17,3,0.259259
53,18,15,17,4,0.277778
58,20,17,14,3,0.314815
42,23,9,22,0,0.166667
64,17,17,17,3,0.314815
56,18,15,17,4,0.277778
57,18,15,18,3,0.277778
65,18,19,13,4,0.351852
56,22,15,16,1,0.277778
51,20,12,19,3,0.222222
53,17,14,20,3,0.259259
51,23,15,15,1,0.277778
53,20,14,16,4,0.259259
62,15,18,16,5,0.333333
42,23,10,20,1,0.185185
57,20,17,15,2,0.314815
53,19,12,19,4,0.222222
72,10,19,19,6,0.351852
50,22,13,18,1,0.240741
48,19,11,21,3,0.203704
39,25,8,21,0,0.148148
60,18,15,18,3,0.277778
60,18,15,20,1,0.277778
52,16,11,22,5,0.203704
55,19,15,17,3,0.277778
54,19,14,19,2,0.259259
43,20,7,24,3,0.12963
63,10,14,19,11,0.259259
48,21,12,19,2,0.222222
55,19,16,15,4,0.296296
54,20,16,16,2,0.296296
53,21,14,18,1,0.259259
52,18,13,19,4,0.240741
50,20,13,17,4,0.240741
58,20,18,14,2,0.333333
50,21,14,16,3,0.259259
59,18,15,18,3,0.277778
56,19,19,15,1,0.351852
55,17,15,18,4,0.277778
50,17,12,20,5,0.222222
62,23,18,12,1,0.333333
51,21,13,18,2,0.240741
53,21,17,14,2,0.314815
42,24,8,22,0,0.148148
57,22,15,15,2,0.277778
48,22,13,17,2,0.240741
58,17,13,18,6,0.240741
33,27,6,21,0,0.111111
61,18,16,15,5,0.296296
54,23,17,13,1,0.314815
61,17,17,17,3,0.314815
67,14,21,13,6,0.388889
47,22,11,19,2,0.203704
46,24,14,16,0,0.259259
50,19,10,22,3,0.185185
49,23,13,18,0,0.240741
54,23,17,14,0,0.314815
49,24,15,15,0,0.277778
52,24,13,17,0,0.240741
63,18,17,15,4,0.314815
56,22,16,15,1,0.296296
39,25,9,20,0,0.166667
52,21,13,19,1,0.240741
50,23,13,17,1,0.240741
55,21,15,18,0,0.277778
41,24,9,21,0,0.166667
51,18,8,23,5,0.148148
53,23,17,14,0,0.314815
52,20,13,19,2,0.240741
51,21,14,18,1,0.259259
56,21,16,16,1,0.296296
54,20,13,19,2,0.240741
59,16,17,17,4,0.314815
57,16,16,18,4,0.296296
45,23,13,17,1,0.240741
56,18,14,19,3,0.259259
43,27,11,16,0,0.203704
54,19,17,14,4,0.314815
46,23,9,21,1,0.166667
51,14,8,25,7,0.148148
56,19,13,18,4,0.240741
73,19,22,12,1,0.407407
52,21,14,19,0,0.259259
35,28,7,19,0,0.12963
64,11,17,18,8,0.314815
67,14,16,18,6,0.296296
50,20,13,17,4,0.240741
47,21,13,18,2,0.240741
58,21,18,15,0,0.333333
59,12,16,18,8,0.296296
63,20,18,12,4,0.333333
61,16,16,17,5,0.296296
72,15,25,13,1,0.462963
55,19,15,18,2,0.277778
42,21,7,23,3,0.12963
61,13,15,20,6,0.277778
45,21,9,22,2,0.166667
46,23,11,19,1,0.203704
65,17,15,15,7,0.277778
49,24,16,14,0,0.296296
47,20,10,20,4,0.185185
50,21,13,18,2,0.240741
50,19,10,22,3,0.185185
43,26,10,18,0,0.185185
54,20,15,16,3,0.277778
51,21,14,17,2,0.259259
53,22,15,17,0,0.277778
58,19,16,17,2,0.296296
50,20,12,19,3,0.222222
64,15,20,14,5,0.37037
57,23,17,14,0,0.314815
44,24,11,19,0,0.203704
66,13,16,19,6,0.296296
49,23,14,17,0,0.259259
49,20,13,18,3,0.240741
54,21,15,16,2,0.277778
57,21,18,15,0,0.333333
60,16,16,19,3,0.296296
46,23,12,19,0,0.222222
51,22,13,19,0,0.240741
54,22,15,16,1,0.277778
53,20,14,19,1,0.259259
49,16,8,23,7,0.148148
55,16,12,22,4,0.222222
55,20,15,17,2,0.277778
58,18,16,15,5,0.296296
42,22,8,23,1,0.148148
44,25,12,17,0,0.222222
56,20,17,15,2,0.314815
61,16,16,19,3,0.296296
49,20,14,17,3,0.259259
58,16,15,17,6,0.277778
64,11,18,18,7,0.333333
55,17,15,18,4,0.277778
54,18,13,18,5,0.240741
54,21,14,16,3,0.259259
51,24,14,16,0,0.259259
52,20,14,18,2,0.259259
54,21,17,16,0,0.314815
56,22,14,16,2,0.259259
49,17,8,24,5,0.148148
53,22,13,18,1,0.240741
62,20,15,17,2,0.277778
59,14,15,17,8,0.277778
49,19,13,19,3,0.240741
50,23,14,17,0,0.259259
60,18,17,17,2,0.314815
48,23,10,20,1,0.185185
39,25,10,19,0,0.185185
58,14,13,20,7,0.240741
67,15,19,16,4,0.351852
42,25,11,18,0,0.203704
40,28,11,15,0,0.203704
47,26,15,13,0,0.277778
59,21,18,15,0,0.333333
55,18,12,20,4,0.222222
53,19,14,17,4,0.259259
54,23,16,14,1,0.296296
49,17,9,22,6,0.166667
72,17,19,15,3,0.351852
57,16,15,16,7,0.277778
72,13,19,12,10,0.351852
50,22,12,18,2,0.222222
50,19,11,20,4,0.203704
40,31,13,10,0,0.240741
65,15,19,16,4,0.351852
54,17,11,22,4,0.203704
45,24,11,19,0,0.203704
46,22,9,21,2,0.166667
46,21,9,24,0,0.166667
72,15,24,13,2,0.444444
54,21,15,16,2,0.277778
49,20,13,19,2,0.240741
49,23,14,16,1,0.259259
70,10,19,17,8,0.351852
57,19,16,16,3,0.296296
47,23,11,19,1,0.203704
53,23,13,17,1,0.240741
76,10,23,16,5,0.425926
51,20,15,17,2,0.277778
48,18,12,20,4,0.222222
42,25,9,20,0,0.166667
75,13,17,17,7,0.314815
60,17,20,14,3,0.37037
59,20,16,15,3,0.296296
56,14,11,22,7,0.203704
51,21,14,18,1,0.259259
48,27,13,14,0,0.240741
61,20,18,14,2,0.333333
46,19,11,20,4,0.203704
76,15,24,12,3,0.444444
45,21,9,21,3,0.166667
59,17,13,21,3,0.240741
44,26,13,15,0,0.240741
57,20,16,16,2,0.296296
47,22,11,20,1,0.203704
64,18,22,11,3,0.407407
57,17,17,16,4,0.314815
57,21,15,15,3,0.277778
58,17,14,19,4,0.259259
57,20,14,16,4,0.259259
34,28,6,20,0,0.111111
74,13,23,12,6,0.425926
38,26,8,20,0,0.148148
56,23,16,15,0,0.296296
57,20,14,18,2,0.259259
58,19,13,17,5,0.240741
66,18,18,17,1,0.333333
51,19,13,19,3,0.240741
52,20,12,20,2,0.222222
53,19,12,18,5,0.222222
50,20,12,19,3,0.222222
42,24,10,20,0,0.185185
49,21,12,18,3,0.222222
51,22,17,14,1,0.314815
54,14,12,20,8,0.222222
69,20,21,10,3,0.388889
50,17,13,19,5,0.240741
53,20,14,17,3,0.259259
57,16,16,17,5,0.296296
56,18,14,18,4,0.259259
58,20,16,15,3,0.296296
56,19,17,15,3,0.314815
59,20,17,16,1,0.314815
53,21,13,20,0,0.240741
36,28,8,18,0,0.148148
57,19,15,17,3,0.277778
