success,beta_nMTCD
1392,64
1392,53
1392,61
1392,63
1392,62
1392,61
1392,67
1392,48
1392,59
1392,71
1392,60
1392,58
1392,66
1392,62
1392,57
1392,42
1392,50
1392,65
1392,60
1392,66
1392,54
1392,57
1392,45
1392,63
1392,51
1392,65
1392,66
1392,58
1392,62
1392,70
1392,48
1392,54
1392,63
1392,65
1392,53
1392,64
1392,53
1392,56
1392,51
1392,67
1392,67
1392,61
1392,56
1392,56
1392,64
1392,56
1392,54
1392,65
1392,41
1392,43
1392,66
1392,55
1392,55
1392,59
1392,54
1392,59
1392,54
1392,57
1392,54
1392,56
1392,66
1392,55
1392,60
1392,47
1392,54
1392,58
1392,54
1392,66
1392,55
1392,45
1392,45
1392,60
1392,52
1392,46
1392,59
1392,49
1392,50
1392,52
1392,62
1392,62
1392,65
1392,53
1392,44
1392,58
1392,55
1392,52
1392,55
1392,46
1392,53
1392,60
1392,53
1392,44
1392,48
1392,47
1392,43
1392,50
1392,44
1392,52
1392,64
1392,56
1392,47
1392,54
1392,34
1392,54
1392,51
1392,46
1392,58
1392,51
1392,43
1392,51
1392,51
1392,50
1392,39
1392,40
1392,50
1392,51
1392,53
1392,48
1392,50
1392,63
1392,40
1392,40
1392,52
1392,42
1392,37
1392,49
1392,38
1392,40
1393,37
1393,39
1393,44
1393,36
1393,44
1393,58
1393,39
1393,51
1393,50
1393,39
1393,48
1393,35
1394,41
1394,42
1394,50
1394,44
1394,40
1394,43
1394,52
1394,32
1394,38
1394,50
1394,40
1394,46
1395,44
1395,48
1395,34
1395,33
1396,27
1396,43
1396,46
1396,47
1396,28
1396,34
1396,29
1397,37
1397,48
1397,48
1397,38
1397,47
1397,50
1397,40
1398,47
1398,37
1398,27
1398,36
1398,32
1399,33
1399,45
1400,36
1401,33
1401,29
1401,37
1401,39
1401,30
1401,30
1401,34
1402,35
1402,32
1403,37
1403,36
1403,34
1404,44
1404,31
1404,21
1405,20
1406,43
1406,34
1407,32
1407,33
1408,37
1408,38
1408,28
1408,39
1408,26
1408,41
1409,36
1409,25
1409,31
1409,30
1411,27
1411,30
1411,26
1411,30
1411,33
1411,30
1415,28
1415,33
1415,30
1418,36
1418,34
1418,30
1418,26
1418,26
1419,27
1420,24
1420,34
1421,30
1421,31
1422,24
1425,33
1426,22
1426,17
1427,27
1428,23
1428,31
1428,32
1430,25
1431,31
1433,31
1434,19
1436,29
1437,19
1440,26
1440,20
1441,26
1442,30
1443,18
1444,25
1445,17
1448,20
1450,29
1452,27
1453,17
1454,19
1459,25
1460,26
1464,31
1464,24
1466,21
1468,18
1472,25
1474,24
1476,18
1478,20
1482,16
1485,21
1486,27
1488,15
1489,16
1489,25
1491,15
1496,20
1501,18
1504,17
1507,24
1511,14
1513,19
1515,12
1520,17
1522,19
1527,14
1531,9
1535,19
1539,21
1543,17
1550,11
1556,22
1559,15
1564,19
1568,13
1576,13
1582,18
1588,21
1590,25
1599,11
1607,19
1616,15
1620,21
1626,23
1633,11
1639,11
1647,19
1654,16
1661,8
1669,9
1675,21
1682,15
1688,14
1695,14
1701,14
1706,12
1713,13
1723,18
1733,13
1744,11
1756,16
1765,18
1775,13
1785,13
1797,13
1807,11
1818,16
1828,17
1836,13
1846,16
1857,14
1870,16
1880,10
1892,23
1906,12
1919,10
1930,8
1943,10
1954,6
1971,11
1989,13
2010,17
2025,9
2049,11
2066,16
2085,8
2105,8
2117,12
2135,8
2145,10
2160,12
2170,10
2189,10
2200,6
2210,9
2221,6
2228,11
2237,7
2242,7
2250,5
2257,14
2268,11
2278,7
2287,8
2296,7
2306,9
2313,12
2322,5
2331,9
2344,9
2355,11
2360,11
2364,5
2371,4
2378,7
2383,7
2392,5
2396,14
2404,4
2409,5
2415,7
2423,4
2429,6
2438,6
2445,9
2451,7
2458,6
2460,7
2465,2
2469,7
2474,4
2481,5
2487,7
2493,6
2497,6
2502,4
2514,5
2519,10
2524,5
2526,5
2530,4
2537,4
2545,5
2546,8
2549,3
2553,3
2560,2
2564,7
2568,4
2571,4
2581,3
2587,10
2591,6
2596,4
2601,5
2603,5
2604,2
2605,1
2611,1
2613,6
2614,4
2621,3
2626,5
2628,3
2632,2
2634,4
2637,2
2637,3
2639,0
2642,2
2645,3
2650,3
2651,5
2653,1
2653,2
2655,0
2661,2
2663,6
2666,2
2669,3
2671,3
2673,4
2681,2
2682,6
2685,1
2688,3
2691,3
2695,3
2695,4
2696,0
2698,1
2701,2
2705,3
2706,4
2707,1
2711,1
2712,4
2713,1
2714,1
2714,1
2715,0
2716,1
2717,1
2718,1
2719,1
2720,1
2720,1
2721,0
2723,1
2725,2
2727,2
2729,2
2729,2
2729,0
2729,0
2729,0
2731,0
2732,2
2732,1
2732,0
2732,0
2732,0
2732,0
2733,0
2733,1
2733,0
2735,0
2735,2
2735,0
2735,0
2735,0
2735,0
2737,0
2737,2
2737,0
2737,0
2737,0
2737,0
2737,0
2737,0
2738,0
2738,1
2738,0
2738,0
2739,0
2739,1
2739,0
2739,0
2739,0
2740,0
2740,1
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
2740,0
