SuccessMTCD
0
0
0
0
0
0
0
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
1
3
7
7
7
7
7
7
8
14
24
27
27
27
28
29
32
43
55
60
60
60
60
60
66
78
93
103
108
109
110
112
120
136
153
163
168
171
173
174
180
195
212
222
228
230
233
238
250
272
295
305
310
313
315
324
340
361
383
403
418
429
436
451
471
494
520
543
562
575
585
596
614
638
662
684
701
711
724
743
765
789
812
835
857
876
895
914
937
964
991
1021
1049
1074
1099
1119
1142
1167
1200
1234
1268
1301
1332
1363
1393
1425
1456
1487
1518
1553
1585
1617
1648
1679
1711
1742
1775
1809
1844
1878
1912
1946
1988
2029
2072
2114
2156
2199
2238
2278
2319
2359
2402
2445
2485
2525
2566
2606
2651
2698
2744
2789
2835
2881
2929
2976
3016
3058
3100
3141
3186
3231
3277
3322
3372
3422
3471
3521
3574
3627
3682
3736
3791
3845
3900
3954
4007
4059
4113
4168
4224
4282
4340
4395
4449
4505
4560
4621
4674
4727
4779
4831
4888
4947
5008
5068
5135
5202
5270
5335
5392
5450
5510
5571
5645
5719
5788
5857
5924
5992
6061
6129
6198
6266
6332
6396
6468
6542
6618
6695
6770
6842
6913
6983
7056
7129
7203
7280
7355
7429
7501
7570
7649
7728
7807
7885
7966
8046
8122
8197
8271
8347
8423
8499
8578
8656
8734
8809
8885
8959
9035
9112
9190
9266
9343
9419
9502
9584
9667
9750
9829
9907
9983
10059
10137
10219
10303
10385
10467
10550
10634
10717
10804
10892
10980
11065
11152
11238
11321
11403
11483
11564
11647
11733
11820
11908
11995
12082
12168
12257
12345
12431
12519
12605
12694
12782
12868
12953
13038
13123
13213
13301
13391
13479
13567
13655
13745
13833
13923
14009
14095
14185
14273
14359
14448
14535
14623
14709
14795
14885
14973
15059
15147
15237
15325
15413
15503
15589
15677
15763
15851
15937
16023
16111
16199
16289
16377
16467
16557
16643
16729
16817
16901
16987
17075
17163
17249
17335
17423
17513
17599
17687
17777
17865
17955
18045
18135
18221
18307
18395
18483
18569
18651
18739
18829
18919
19009
19095
19185
19273
19363
19451
19541
19631
19721
19809
19897
19985
20073
20163
20253
20343
20433
20523
20609
20697
20785
20875
20965
21055
21145
21235
21325
21415
21505
21595
21685
21775
21861
21951
22039
22129
22219
22307
22397
22487
22577
22667
22757
22847
22937
23027
23117
23205
23295
23385
23475
23565
23655
23745
23835
23925
24013
24103
24193
24283
24373
24463
24553
24643
24733
24821
24911
25001
25091
25181
25271
25361
25451
25541
25629
25719
25809
25899
25989
26079
26169
26259
26349
26439
26529
26619
26709
26799
26889
26979
27069
27159
27249
27339
27429
27519
27609
27699
27789
27879
27969
28059
28149
28239
28329
28419
28509
28599
28689
28779
28869
28959
29049
29139
29229
29319
29407
29497
29587
29677
29767
29857
29947
30037
30127
30217
30307
30397
30487
30577
30667
30757
30847
30937
31027
31117
31207
31297
31387
31477
31567
31657
31747
31837
31927
32017
32107
32197
32287
32377
32467
32557
32647
32737
32827
32917
33007
33097
33187
33277
33367
33457
33547
33637
33727
33817
33906
33995
34084
34170
34260
34350
34440
34529
34618
34706
34794
34884
34974
35064
35153
35243
35330
35417
35503
35587
35676
35764
35853
35943
36033
36122
36211
36299
36386
36474
36564
36653
36738
36823
36906
36988
37072
37160
37249
37338
37427
37515
37604
37690
37773
37859
37946
38035
38121
38206
38289
38372
38450
38531
38613
38695
38779
38863
38946
39027
39097
39169
39243
39322
39402
39482
39562
39641
39715
39791
39867
39945
40024
40101
40175
40247
40322
40398
40474
40552
40629
40705
40777
40849
40916
40986
41059
41133
41207
41277
41345
41411
41478
41545
41615
41685
41746
41807
41866
41925
41983
42042
42103
42167
42232
42296
42359
42422
42486
42554
42624
42694
42752
42812
42869
42925
42989
43057
43125
43196
43262
43328
43390
43451
43506
43561
43618
43677
43736
43796
43855
43912
43973
44033
44093
44155
44211
44266
44320
44373
44423
44474
44527
44580
44634
44686
44735
44785
44837
44889
44942
44995
45035
45077
45121
45164
45214
45265
45317
45371
45418
45468
45517
45566
45616
45665
45718
45770
45813
45856
45903
45948
45993
46038
46082
46126
46176
46225
46275
46322
46367
46413
46459
46505
46541
46577
46609
46639
46676
46716
46757
46797
46833
46867
46901
46936
46971
47009
47049
47088
47128
47164
47201
47239
47274
47311
47350
47389
47424
47460
47493
47523
47552
47585
47620
47657
47688
