1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,total_request
5,8,8,4,6,2,2,2,3,2,1,2,1,1,0,1,6,4,0,4,5,1,1,5,3,2,3,10,6,2,3,2,5,3,3,1,0,2,3,1,2,2,4,1,2,2,2,1,3,3,145
7,1,3,8,5,2,3,1,1,4,1,3,3,1,2,4,5,3,2,3,2,3,4,4,2,0,8,7,6,6,2,4,4,5,2,1,1,1,2,2,2,3,4,3,3,2,4,5,3,3,160
6,7,6,7,2,5,3,3,1,5,2,0,1,7,2,0,4,3,2,3,2,2,1,4,1,4,8,6,6,4,3,3,3,1,2,5,4,3,4,3,4,2,5,6,5,3,3,4,1,3,174
4,9,6,2,4,6,7,1,1,0,3,4,2,2,2,4,1,5,3,4,1,0,5,2,0,5,5,4,9,5,3,0,3,6,4,3,2,6,2,3,4,2,3,1,4,4,3,2,7,1,169
4,3,10,5,4,1,3,2,4,4,2,2,2,0,2,0,2,3,3,2,2,2,4,0,4,4,7,7,8,6,1,2,4,3,3,3,1,5,1,2,3,7,1,3,5,2,1,4,4,5,162
4,4,2,5,2,6,3,5,3,2,2,3,2,1,2,3,2,2,2,4,3,3,7,1,2,6,6,5,4,8,2,2,1,5,2,4,4,5,2,2,0,3,1,2,2,4,3,3,1,2,154
9,1,5,8,7,2,3,2,4,1,2,2,4,0,2,0,4,3,1,4,4,1,2,1,5,1,4,6,7,6,2,2,2,1,7,5,4,0,4,3,3,5,2,1,1,5,4,5,5,2,164
4,8,5,2,2,6,1,1,3,1,4,2,2,5,5,2,4,4,6,2,5,1,2,2,4,2,9,6,3,6,4,4,2,5,3,4,5,4,5,4,6,4,5,1,0,3,6,5,3,4,186
3,10,11,3,0,3,4,1,4,2,2,2,0,1,5,2,0,3,3,2,1,1,0,4,2,0,5,5,7,3,2,2,3,3,3,5,2,1,4,3,2,1,4,2,3,2,1,5,2,2,141
2,5,7,6,2,2,1,2,1,3,0,2,2,2,2,6,3,3,2,8,4,3,1,2,0,3,5,6,9,4,2,4,5,1,4,1,3,1,1,2,3,4,2,1,1,2,2,3,0,3,143
7,8,5,8,3,5,2,4,0,4,2,4,2,3,6,1,3,2,2,3,1,3,3,4,3,4,7,7,5,5,2,5,1,5,3,7,1,1,1,0,1,1,3,2,2,1,3,4,1,2,162
5,4,6,7,2,5,3,5,5,5,2,0,4,2,3,4,1,3,1,2,1,4,3,2,3,4,4,3,7,7,2,3,2,3,2,1,2,2,4,4,0,2,1,3,3,1,3,2,4,1,152
9,4,6,7,5,3,1,0,1,2,4,2,3,6,1,8,5,3,1,1,2,1,1,3,2,5,5,4,2,4,1,2,0,0,4,3,6,1,2,2,6,0,1,3,1,2,2,4,3,3,147
5,5,8,9,2,1,1,2,1,3,2,0,1,2,1,3,2,3,2,4,0,6,1,6,3,4,3,5,5,4,5,3,3,3,6,4,2,3,2,2,0,5,2,3,4,2,3,4,3,3,156
4,7,6,5,3,4,2,4,2,2,2,3,2,4,0,1,5,4,4,3,1,6,1,1,1,2,2,4,6,6,1,4,1,2,1,3,3,1,1,3,3,2,2,3,0,1,4,2,5,1,140
2,5,4,4,3,2,3,2,3,1,5,3,5,1,1,2,1,2,2,0,1,0,2,1,2,5,8,7,4,5,0,1,1,4,1,1,6,3,4,2,0,1,4,3,1,4,1,0,1,1,125
3,5,6,3,1,2,3,1,2,1,1,2,4,4,3,3,2,5,1,4,0,4,3,4,2,3,4,4,4,3,1,3,2,2,3,2,3,1,3,1,3,0,4,3,2,0,2,1,2,1,126
5,4,4,7,2,2,2,2,3,1,2,2,1,2,3,4,2,3,2,1,1,3,0,3,3,3,6,7,4,5,2,3,0,2,1,1,2,2,3,2,4,5,3,2,1,1,5,3,2,0,133
2,2,5,4,2,0,3,4,3,0,1,2,4,1,3,3,4,6,1,3,2,0,5,1,3,0,5,5,2,5,0,1,1,3,2,1,3,2,2,4,1,4,3,3,2,3,3,5,2,1,127
4,2,4,6,1,3,2,5,3,2,1,0,0,2,1,1,1,3,0,1,2,3,1,1,3,2,3,5,5,2,3,2,4,2,3,1,2,1,1,3,0,1,2,1,0,3,3,3,3,5,112
4,1,1,7,2,7,1,1,3,1,0,0,2,0,2,0,4,0,1,4,2,1,2,2,5,1,1,4,3,0,3,1,0,4,1,2,2,6,4,1,3,2,2,2,1,1,4,1,3,2,107
3,8,5,3,2,0,2,1,5,0,3,4,4,1,3,2,4,1,3,5,3,1,2,2,5,0,4,4,5,2,1,2,1,3,1,2,2,1,2,1,2,2,1,1,4,1,3,0,1,2,120
5,7,3,4,0,5,1,1,4,0,2,1,1,2,0,2,3,3,4,1,2,2,1,2,4,0,2,5,9,5,2,0,4,0,1,3,1,2,3,2,0,1,0,2,2,2,0,2,4,3,115
5,2,4,1,5,2,1,0,1,2,2,0,3,2,2,1,4,3,1,1,4,3,0,3,2,3,5,2,5,2,0,1,3,6,1,2,1,2,2,2,2,3,0,1,1,2,1,2,2,0,105
5,2,5,4,1,4,1,2,4,2,2,1,5,1,1,2,3,3,2,2,3,3,2,3,2,1,7,6,3,1,2,1,1,1,3,0,3,2,2,1,1,0,5,2,2,4,3,1,2,3,122
2,3,2,3,2,1,1,4,6,3,0,0,0,2,0,2,3,2,1,2,1,2,1,2,0,5,3,3,1,5,2,3,3,1,2,2,1,3,1,1,1,0,2,1,3,1,1,1,1,2,94
3,3,4,2,2,0,0,3,3,2,1,2,1,2,1,1,0,2,1,2,1,1,3,3,2,0,4,2,5,1,1,1,1,2,0,1,1,1,0,1,0,3,1,1,2,4,2,1,5,0,85
1,4,2,4,4,3,1,1,0,0,0,2,1,1,1,0,3,1,3,0,0,2,2,3,2,2,6,3,4,3,3,4,0,0,1,3,0,2,0,1,1,2,1,0,2,1,4,0,1,1,86
2,6,3,4,0,0,2,1,0,2,0,4,1,0,1,3,1,1,2,1,2,2,4,0,0,1,2,7,3,1,2,3,1,2,0,3,1,1,2,0,1,2,0,2,1,1,2,1,1,1,83
1,3,2,1,1,3,3,1,2,0,1,0,2,2,2,1,3,0,5,3,1,4,4,1,2,2,2,1,2,4,2,1,3,2,4,0,2,0,1,2,3,4,2,0,0,2,0,0,0,3,90
3,3,6,4,1,3,1,2,2,3,2,0,2,0,3,1,2,1,1,0,0,0,4,1,0,1,3,5,1,4,2,2,1,0,5,0,2,2,3,0,1,2,0,1,0,0,1,2,0,2,85
3,5,1,4,4,4,1,3,2,2,0,2,1,1,1,2,1,2,1,1,2,0,0,0,1,2,5,2,3,2,3,4,1,1,3,4,2,0,1,0,1,0,1,0,0,2,1,1,1,2,86
2,3,2,2,1,1,2,1,1,2,2,3,2,0,3,2,2,1,1,1,1,1,1,2,2,1,1,2,1,2,2,0,1,1,3,1,1,1,1,1,0,1,1,3,1,0,0,0,1,2,69
4,3,5,4,0,2,0,2,0,0,0,0,2,1,1,0,1,0,1,2,2,2,1,0,0,3,1,2,2,2,0,1,0,1,0,2,0,0,2,3,1,0,4,1,2,1,3,1,0,0,65
3,1,1,2,0,2,3,1,0,2,1,0,0,2,1,1,0,0,1,1,0,0,0,0,2,0,1,0,1,4,1,1,0,1,2,2,1,1,2,1,3,1,2,3,0,2,2,3,2,0,60
2,3,2,2,3,0,1,1,1,0,1,0,1,0,0,1,1,0,2,1,1,0,1,2,0,3,1,2,1,3,0,1,1,3,1,0,1,2,2,1,0,1,1,2,1,1,1,2,2,1,60
3,2,3,2,1,0,1,2,1,2,0,2,1,1,1,0,0,0,2,1,2,3,0,0,5,1,2,2,0,1,0,1,2,1,1,2,0,2,2,1,1,1,0,0,1,2,0,1,0,1,60
