success
0
2
2
2
2
2
2
2
2
2
2
2
3
3
3
6
6
8
8
10
11
13
14
18
22
25
31
32
37
40
42
46
51
61
70
81
86
96
105
113
121
130
138
144
156
167
188
195
208
220
231
238
254
266
273
287
304
319
335
349
366
379
392
404
416
431
454
479
500
516
535
560
574
590
618
638
663
687
708
722
736
752
770
782
802
813
825
828
842
848
859
860
869
874
878
878
881
882
884
884
884
884
886
886
887
888
888
888
889
889
889
889
890
890
890
890
890
890
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
891
892
892
892
892
892
892
892
893
893
893
893
893
894
894
894
895
896
896
896
896
897
897
897
897
898
898
900
901
901
901
903
903
904
905
906
906
906
910
911
913
913
915
917
919
919
922
924
926
926
928
929
932
934
938
940
943
946
948
953
958
959
965
969
973
977
981
984
988
997
1001
1011
1017
1026
1038
1048
1057
1069
1075
1089
1100
1114
1127
1142
1147
1169
1179
1200
1220
1242
1257
1281
1299
1319
1338
1355
1375
1384
1404
1416
1434
1442
1457
1468
1478
1488
1498
1507
1514
1522
1533
1543
1555
1561
1574
1579
1587
1594
1597
1608
1613
1618
1623
1629
1637
1638
1648
1655
1658
1662
1667
1671
1677
1679
1681
1686
1691
1694
1697
1704
1706
1711
1718
1721
1721
1724
1724
1728
1730
1733
1733
1733
1737
1738
1738
1740
1743
1743
1748
1748
1750
1750
1752
1752
1756
1756
1758
1758
1758
1761
1761
1761
1764
1764
1764
